MM,HH,DD,FF,T,TD,RH,N,TC
6,7,260,21,122,122,2,8.0,5
6,7,190,46,166,118,0,7.0,23
6,7,240,57,161,111,0,1.0,15
6,7,220,46,145,120,0,7.0,8
6,7,240,67,157,117,0,1.0,12
6,7,240,103,177,147,0,8.0,-8
6,7,990,15,151,126,0,2.0,8
6,7,80,46,181,108,0,1.0,14
6,7,160,36,245,171,0,4.0,9
6,7,990,15,183,169,0,7.0,23
6,7,250,31,172,143,0,3.0,12
6,7,330,21,205,146,0,6.0,10
6,7,210,46,247,193,0,4.0,9
6,7,70,31,173,130,0,1.0,10
6,7,320,41,123,119,0,7.0,9
6,7,100,26,123,113,0,3.0,14
6,7,200,31,125,107,0,2.0,17
6,7,210,57,125,113,0,7.0,8
6,7,250,26,121,121,-1,8.0,9
6,7,300,21,112,100,0,8.0,12
6,7,210,46,134,118,0,8.0,10
6,7,200,36,99,91,0,5.0,10
6,7,220,51,94,81,-1,8.0,6
6,7,230,57,85,85,1,8.0,5
6,7,250,36,101,96,0,7.0,12
6,7,990,5,102,101,21,8.0,3
6,7,20,36,103,102,13,8.0,4
6,7,270,26,113,110,0,8.0,7
6,7,230,62,107,93,0,8.0,9
6,7,230,57,104,104,1,8.0,3
6,7,220,57,123,116,1,8.0,5
6,7,240,46,138,138,-1,8.0,5
6,7,230,62,155,120,0,1.0,11
6,7,210,31,195,149,0,2.0,20
6,7,240,26,184,165,0,7.0,15
6,7,20,41,130,96,0,4.0,9
6,7,350,51,117,100,0,7.0,12
6,7,330,31,111,97,0,7.0,5
6,7,20,41,156,134,0,7.0,12
6,7,990,15,163,152,0,3.0,18
6,7,60,31,206,169,0,1.0,12
6,7,70,41,222,182,0,1.0,14
6,7,30,21,196,162,0,0.0,17
6,7,990,10,207,149,0,1.0,11
6,7,210,26,95,89,9,8.0,8
6,7,990,10,116,85,0,8.0,7
6,7,990,5,140,106,0,2.0,10
6,7,200,26,167,90,0,2.0,13
6,7,990,15,198,123,0,0.0,27
6,7,990,10,221,129,0,1.0,17
6,7,200,41,253,174,0,1.0,25
6,7,200,67,252,177,0,4.0,6
6,7,230,62,183,148,0,7.0,7
6,7,990,15,195,153,0,0.0,17
6,7,240,21,194,148,0,1.0,16
6,7,260,51,177,138,0,7.0,0
6,7,340,21,137,65,0,0.0,15
6,7,60,46,123,71,0,3.0,8
6,7,70,41,124,72,0,1.0,16
6,7,50,26,140,93,0,1.0,23
6,7,220,26,167,108,0,5.0,25
6,7,250,57,177,101,0,2.0,7
6,7,270,41,118,73,0,7.0,7
6,7,60,21,108,83,0,8.0,0
6,7,270,41,109,69,0,5.0,7
6,7,260,36,103,85,0,8.0,11
6,7,290,21,107,99,2,7.0,8
6,7,340,51,115,72,0,7.0,6
6,7,990,10,121,105,0,8.0,6
6,7,990,15,137,104,0,1.0,15
6,7,200,26,135,125,-1,8.0,7
6,7,200,36,178,153,0,7.0,8
6,7,300,77,133,127,17,8.0,-4
6,7,240,51,125,101,0,7.0,10
6,7,50,60,92,41,0,5.0,-1
6,7,70,70,139,85,0,3.0,14
6,7,40,30,151,80,0,1.0,12
6,7,210,30,157,107,0,0.0,28
6,7,90,50,174,96,0,6.0,17
6,7,990,10,193,126,0,6.0,19
6,7,140,40,226,164,0,4.0,20
6,7,180,20,180,162,-1,7.0,-1
6,7,240,40,159,114,0,2.0,11
6,7,50,40,176,123,0,5.0,20
6,7,80,30,202,134,0,7.0,9
6,7,210,50,180,151,0,7.0,4
6,7,220,30,175,136,0,1.0,16
6,7,230,50,155,145,0,8.0,5
6,7,250,40,121,104,0,8.0,-3
6,7,80,30,136,99,0,1.0,14
6,7,60,40,122,86,-1,6.0,8
6,7,50,20,127,78,0,1.0,16
6,7,130,30,154,86,0,4.0,17
6,7,230,70,137,114,0,7.0,0
6,7,210,70,152,116,0,7.0,14
6,7,200,70,134,97,0,5.0,8
6,7,250,60,131,115,0,7.0,10
6,7,280,40,127,87,0,7.0,11
6,7,150,40,124,65,0,6.0,18
6,7,130,40,135,128,2,7.0,4
6,7,190,30,153,119,0,5.0,10
6,7,190,40,146,127,0,7.0,9
6,7,30,30,147,114,0,8.0,9
6,7,210,50,139,135,-1,8.0,0
6,7,220,50,144,120,0,1.0,17
6,7,150,30,146,136,7,7.0,22
6,7,210,60,154,128,0,5.0,11
6,7,240,50,145,117,0,4.0,13
6,7,70,50,144,128,0,7.0,17
6,7,90,20,214,189,0,6.0,-20
6,7,200,20,178,174,-1,8.0,5
6,7,230,60,139,114,0,7.0,10
6,7,210,70,155,137,0,7.0,3
6,7,220,40,158,144,0,8.0,-9
6,7,200,30,139,130,-1,5.0,12
6,7,310,60,88,82,4,8.0,3
6,7,200,20,110,79,0,0.0,17
6,7,180,40,120,116,4,7.0,18
6,7,200,40,135,120,0,7.0,6
6,7,230,60,134,122,0,7.0,6
6,7,250,50,129,98,0,7.0,6
6,7,230,50,123,112,-1,8.0,8
6,7,250,40,165,137,0,7.0,5
6,7,170,20,208,173,0,7.0,19
6,7,180,50,245,186,0,7.0,13
6,7,250,60,151,131,0,7.0,17
6,7,230,60,151,111,0,4.0,9
6,7,230,50,167,142,0,7.0,6
6,7,170,40,212,156,0,7.0,15
6,7,140,20,170,128,0,6.0,16
6,7,190,40,177,123,0,7.0,27
6,7,230,80,136,111,0,7.0,12
6,7,240,50,134,113,0,8.0,10
6,7,220,60,133,116,-1,8.0,5
6,7,70,30,155,113,0,1.0,25
6,7,90,30,191,165,0,6.0,25
6,7,210,90,158,111,0,5.0,1
6,7,240,80,131,119,1,8.0,8
6,7,200,20,104,99,17,8.0,3
6,7,190,100,141,86,0,3.0,8
6,7,170,40,141,88,-1,7.0,12
6,7,230,60,123,93,0,4.0,6
6,7,220,60,127,82,0,2.0,11
6,7,260,20,145,114,0,3.0,13
6,7,260,30,118,93,0,7.0,1
6,7,990,10,131,88,0,4.0,5
6,7,320,20,133,116,-1,7.0,1
6,7,30,20,167,143,0,6.0,14
6,7,990,10,160,132,0,1.0,19
6,7,70,20,181,132,0,0.0,22
6,7,220,40,189,146,0,0.0,21
6,7,360,60,128,64,0,7.0,12
6,7,990,10,143,84,0,1.0,13
6,7,210,60,148,115,0,8.0,8
6,7,320,30,126,96,0,6.0,5
6,7,230,20,121,96,0,1.0,10
6,7,990,10,141,87,0,3.0,12
6,7,990,10,138,90,0,5.0,17
6,7,990,10,144,101,0,0.0,15
6,7,70,40,148,93,0,0.0,20
6,7,200,50,184,156,0,7.0,10
6,7,210,50,150,109,0,5.0,10
6,7,190,60,155,134,4,8.0,2
6,7,200,40,177,165,-1,7.0,9
6,7,200,40,146,110,0,7.0,16
6,7,200,20,167,139,0,1.0,11
6,7,80,20,193,154,0,6.0,22
6,7,250,50,176,162,0,8.0,4
6,7,50,30,144,120,-1,7.0,-2
6,7,250,50,126,112,0,6.0,0
6,7,260,60,126,100,0,7.0,8
6,7,110,20,146,89,0,1.0,20
6,7,180,50,225,147,0,1.0,12
6,7,290,30,172,144,0,7.0,5
6,7,250,30,143,79,0,6.0,10
6,7,230,60,127,98,0,7.0,15
6,7,220,50,189,154,0,1.0,11
6,7,240,40,140,136,0,8.0,3
6,7,250,60,151,139,0,8.0,8
6,7,40,20,127,89,0,7.0,4
6,7,100,30,134,56,0,1.0,11
6,7,200,20,192,100,0,1.0,24
6,7,160,40,242,117,0,0.0,20
6,7,170,40,258,170,0,0.0,18
6,7,220,50,227,163,0,2.0,0
6,7,230,80,173,127,0,5.0,1
6,7,230,80,146,111,0,7.0,13
6,7,250,40,127,109,0,7.0,13
6,7,240,40,116,110,2,8.0,6
6,7,310,30,123,80,0,7.0,7
6,7,350,30,118,70,0,3.0,5
6,7,60,30,121,58,0,5.0,3
6,7,270,20,114,72,0,3.0,16
6,7,30,20,124,109,0,8.0,5
6,7,260,30,132,90,0,2.0,15
6,7,230,70,125,112,1,8.0,-2
6,7,280,60,87,54,0,7.0,5
6,7,230,50,98,63,0,7.0,13
6,7,190,20,141,81,0,5.0,16
6,7,130,20,158,100,0,7.0,6
6,7,220,90,141,92,0,7.0,6
6,7,250,40,116,95,0,7.0,11
6,7,90,20,113,52,0,5.0,7
6,7,990,10,140,73,0,5.0,13
6,7,280,30,106,99,0,7.0,12
6,7,230,50,133,74,0,4.0,9
6,7,990,10,143,98,0,7.0,23
6,7,0,0,141,114,0,5.0,26
6,7,200,50,198,117,0,6.0,2
6,7,190,40,163,129,0,4.0,7
6,7,230,50,146,136,3,7.0,8
6,7,300,40,134,125,0,8.0,2
6,7,290,20,112,79,0,6.0,9
6,7,190,50,139,91,0,7.0,21
6,7,240,40,151,107,0,7.0,8
6,7,260,40,128,95,0,6.0,19
6,7,230,20,132,104,0,3.0,5
6,7,990,10,176,116,0,0.0,19
6,7,990,10,179,144,0,3.0,14
6,7,60,30,190,118,0,2.0,26
6,7,210,30,205,157,-1,8.0,4
6,7,240,50,155,123,0,8.0,4
6,7,260,50,185,134,0,1.0,14
6,7,210,40,212,159,0,7.0,-7
6,7,60,40,128,73,0,1.0,10
6,7,80,30,165,79,0,1.0,21
6,7,120,20,192,93,0,7.0,26
6,7,160,30,158,101,0,5.0,16
6,7,90,70,189,150,-1,8.0,-3
6,7,230,50,146,105,0,8.0,1
6,7,260,30,163,116,0,4.0,6
6,7,190,30,152,100,0,7.0,15
6,7,190,30,169,105,0,1.0,18
6,7,240,60,126,96,0,7.0,9
6,7,200,40,125,108,0,8.0,-1
6,7,220,50,149,132,-1,8.0,4
6,7,230,50,132,95,0,8.0,-6
6,7,230,60,172,148,0,7.0,10
6,7,200,40,178,164,1,8.0,-10
6,7,200,20,165,147,3,8.0,1
6,7,180,30,234,175,0,4.0,20
6,7,170,40,277,193,0,1.0,15
6,7,990,10,173,124,0,7.0,17
6,7,0,0,179,169,0,8.0,8
6,7,990,10,161,135,0,7.0,11
6,7,210,40,191,142,0,7.0,17
6,7,290,50,155,118,0,5.0,3
6,7,990,10,163,97,0,1.0,13
6,7,990,10,151,100,0,0.0,18
6,7,230,20,161,126,0,1.0,18
6,7,220,50,145,117,0,7.0,10
6,7,240,30,126,89,0,7.0,5
6,7,200,30,110,98,4,7.0,11
6,7,230,60,138,99,0,2.0,17
6,7,170,10,202,165,0,0.0,27
6,7,190,40,232,180,0,0.0,11
6,7,130,20,195,170,0,0.0,15
6,7,160,20,220,184,0,8.0,18
6,7,280,40,181,168,-1,8.0,-4
6,7,240,10,170,145,0,0.0,12
6,7,180,20,209,168,0,0.0,19
6,7,150,30,240,190,0,2.0,25
6,7,220,50,141,107,0,0.0,11
6,7,170,40,214,154,0,5.0,20
6,7,250,40,178,138,0,8.0,7
6,7,90,10,213,159,0,0.0,10
6,7,30,20,181,143,0,0.0,15
6,7,60,20,189,127,0,4.0,8
6,7,50,20,156,116,0,0.0,18
6,7,30,20,184,124,0,0.0,15
6,7,80,20,190,134,0,1.0,22
6,7,240,70,156,144,0,8.0,8
6,7,230,60,176,154,0,8.0,2
6,7,260,50,166,100,0,1.0,11
6,7,250,20,145,97,0,0.0,12
6,7,90,50,186,115,0,4.0,22
6,7,160,40,214,165,0,8.0,27
6,7,240,50,161,124,0,0.0,4
6,7,100,30,156,112,0,1.0,14
6,7,60,40,162,124,0,8.0,6
6,7,990,10,179,136,0,0.0,12
6,7,240,30,168,148,0,8.0,2
6,7,990,10,186,148,0,0.0,14
6,7,80,60,209,139,0,7.0,-7
6,7,70,10,161,111,0,2.0,20
6,7,270,20,157,124,0,8.0,12
6,7,330,40,122,108,0,8.0,4
6,7,210,60,107,98,23,8.0,5
6,7,320,30,131,109,0,8.0,7
6,7,330,20,124,110,0,8.0,16
6,7,200,20,179,126,0,4.0,21
6,7,190,30,215,153,0,0.0,22
6,7,230,40,223,161,0,0.0,2
6,7,150,20,200,163,0,6.0,4
6,7,250,50,149,130,0,7.0,15
6,7,250,40,142,115,0,8.0,8
6,7,320,30,123,104,0,8.0,4
6,7,220,20,134,110,0,4.0,18
6,7,230,40,192,160,0,0.0,19
6,7,330,40,146,87,0,1.0,0
6,7,220,100,185,129,0,0.0,18
6,7,240,40,139,122,0,8.0,9
6,7,300,20,110,81,0,8.0,6
6,7,220,40,118,88,0,0.0,12
6,7,190,30,100,87,3,8.0,14
6,7,200,30,133,117,0,8.0,10
6,7,210,80,185,144,0,7.0,5
6,7,230,120,140,87,0,8.0,5
6,7,250,50,133,95,0,7.0,14
6,7,150,10,166,79,0,0.0,15
6,7,210,50,168,142,-1,8.0,22
6,7,260,40,144,113,0,7.0,12
6,7,220,50,146,111,0,0.0,19
6,7,200,20,162,126,0,8.0,12
6,7,90,10,126,72,0,0.0,13
6,7,230,60,151,131,-1,8.0,7
6,7,180,30,210,137,0,0.0,15
6,7,230,80,126,84,0,8.0,9
6,7,230,60,130,98,0,8.0,2
6,7,240,30,127,105,0,8.0,4
6,7,350,70,97,32,0,7.0,14
6,7,40,30,102,55,0,0.0,13
6,7,40,10,117,68,0,0.0,22
6,7,260,20,134,78,0,2.0,25
6,7,320,40,101,54,0,8.0,7
6,7,260,30,101,55,0,4.0,8
6,7,260,60,115,76,0,6.0,7
6,7,210,20,144,58,0,1.0,9
6,7,140,20,175,100,0,0.0,20
6,7,240,40,179,116,0,7.0,16
6,7,240,50,187,158,0,8.0,0
6,7,60,30,201,157,0,2.0,11
6,7,90,30,208,104,0,0.0,20
6,7,130,20,250,117,0,0.0,13
6,7,230,20,207,154,0,7.0,7
6,7,80,20,192,107,0,0.0,19
6,7,120,10,229,124,0,0.0,19
6,7,220,40,237,145,0,1.0,14
6,7,260,40,222,174,0,8.0,0
6,7,50,40,165,127,0,6.0,8
6,7,30,20,180,122,0,0.0,25
6,7,40,40,189,123,0,0.0,18
6,7,70,30,204,171,0,1.0,10
6,7,230,40,185,155,0,4.0,6
6,7,280,30,85,45,0,8.0,2
6,7,340,30,82,64,0,8.0,9
6,7,220,30,122,98,0,8.0,19
6,7,360,20,105,61,0,2.0,9
6,7,40,30,113,55,0,8.0,16
6,7,50,30,108,69,0,8.0,7
6,7,200,20,133,96,0,1.0,24
6,7,140,10,169,103,0,0.0,24
6,7,170,10,184,122,0,0.0,29
6,7,80,20,207,113,0,0.0,22
6,7,100,40,225,135,0,0.0,15
6,7,80,30,213,101,0,0.0,15
6,7,190,30,239,132,0,0.0,21
6,7,990,10,216,162,0,4.0,15
6,7,280,10,138,134,0,9.0,3
6,7,300,20,127,85,0,4.0,10
6,7,190,20,132,92,0,8.0,21
6,7,200,20,210,144,0,0.0,24
6,7,220,40,206,184,8,7.0,23
6,7,270,30,191,148,0,3.0,3
6,7,220,70,178,118,0,8.0,8
6,7,240,60,140,98,0,8.0,4
6,7,240,40,142,94,0,0.0,14
6,7,160,10,185,105,0,6.0,15
6,7,230,10,185,148,0,8.0,21
6,7,220,50,170,158,-1,8.0,3
6,7,40,20,129,120,0,8.0,1
6,7,20,30,153,119,0,3.0,16
6,7,360,30,158,124,0,0.0,14
6,7,990,10,202,152,0,0.0,11
6,7,240,20,143,122,0,3.0,6
6,7,200,20,133,131,0,1.0,30
6,7,50,20,185,149,0,4.0,17
6,7,40,30,161,144,0,8.0,2
6,7,40,40,189,155,0,8.0,12
6,7,20,30,184,154,0,0.0,16
6,7,50,40,192,160,0,0.0,11
6,7,110,20,239,187,0,8.0,20
6,7,220,30,161,159,32,8.0,-1
6,7,360,20,160,158,0,9.0,-4
6,7,990,10,180,162,0,5.0,16
6,7,270,20,144,143,0,9.0,-1
6,7,210,50,162,134,0,8.0,18
6,7,110,20,203,154,0,8.0,15
6,7,210,50,184,167,-1,8.0,9
6,7,220,60,163,133,0,8.0,11
6,7,220,70,166,132,0,2.0,15
6,7,240,60,162,141,0,8.0,5
6,7,90,20,202,153,0,0.0,8
6,7,220,30,196,188,0,8.0,4
6,7,30,30,169,133,0,8.0,-6
6,7,200,40,163,131,0,7.0,9
6,7,240,60,164,129,0,7.0,7
6,7,200,50,163,137,0,8.0,11
6,7,200,70,172,154,-1,8.0,20
6,7,240,60,133,117,0,8.0,3
6,7,250,50,129,80,0,0.0,1
6,7,240,50,123,110,-1,8.0,17
6,7,200,50,141,123,3,8.0,16
6,7,240,60,150,126,0,8.0,10
6,7,180,30,180,136,0,4.0,5
6,7,50,40,208,165,0,4.0,24
6,7,210,50,184,161,0,1.0,16
6,7,240,40,161,145,0,8.0,4
6,7,270,20,140,137,2,8.0,8
6,7,300,20,154,141,0,8.0,9
6,7,220,30,135,130,10,8.0,2
6,7,260,10,142,130,0,8.0,7
6,7,210,20,158,150,0,7.0,24
6,7,250,10,183,142,0,0.0,22
6,7,990,10,135,99,0,8.0,6
6,7,190,20,112,94,3,8.0,-2
6,7,250,30,106,93,-1,8.0,11
6,7,240,50,131,94,0,5.0,11
6,7,230,40,118,93,0,8.0,-1
6,7,40,30,114,89,0,0.0,20
6,7,90,20,136,94,0,0.0,21
6,7,230,50,151,79,0,0.0,16
6,7,220,100,181,105,0,8.0,-1
6,7,220,50,144,106,0,4.0,2
6,7,160,20,134,121,0,8.0,17
6,7,190,60,228,178,0,1.0,10
6,7,240,50,144,100,0,1.0,14
6,7,80,30,157,113,0,0.0,19
6,7,170,30,176,172,5,8.0,23
6,7,230,40,152,113,0,0.0,14
6,7,230,70,141,123,0,8.0,6
6,7,240,60,165,142,0,8.0,-2
6,7,230,60,153,120,0,8.0,9
6,7,240,30,144,122,0,8.0,11
6,7,20,30,186,132,0,0.0,15
6,7,340,30,125,98,0,8.0,23
6,7,350,40,125,77,0,3.0,3
6,7,320,30,107,41,0,8.0,15
6,7,260,20,96,52,0,8.0,8
6,7,40,50,94,51,0,8.0,18
6,7,100,30,106,86,0,8.0,22
6,7,240,50,114,77,0,6.0,14
6,7,220,70,162,109,0,2.0,15
6,7,220,30,133,108,0,8.0,15
6,7,260,60,119,110,1,8.0,4
6,7,250,30,129,103,0,3.0,15
6,7,100,10,149,83,0,8.0,11
6,7,200,30,197,137,0,8.0,6
6,7,50,20,156,139,0,8.0,1
6,7,230,60,134,108,0,8.0,18
6,7,210,10,161,118,0,0.0,18
6,7,240,20,158,135,-1,8.0,-1
6,7,250,40,139,105,0,8.0,6
6,7,230,30,149,116,0,8.0,6
6,7,240,20,129,115,-1,8.0,12
6,7,350,20,124,99,0,8.0,3
6,7,50,30,128,111,0,8.0,27
6,7,50,50,165,117,0,0.0,17
6,7,40,30,185,132,0,1.0,13
6,7,40,30,175,157,0,8.0,14
6,7,240,30,171,159,0,8.0,2
6,7,260,20,172,169,0,9.0,2
6,7,990,10,213,181,0,0.0,4
6,7,990,10,208,177,0,0.0,14
6,7,230,30,102,100,0,8.0,4
6,7,300,20,122,97,0,0.0,22
6,7,30,30,137,88,0,4.0,25
6,7,60,20,159,112,0,0.0,24
6,7,150,10,201,118,0,0.0,21
6,7,170,10,210,125,0,4.0,18
6,7,230,60,146,121,0,8.0,4
6,7,310,30,163,125,0,7.0,18
6,7,160,20,170,148,2,8.0,-2
6,7,180,30,187,155,0,8.0,6
6,7,210,100,188,150,0,4.0,19
6,7,70,20,143,120,0,8.0,-2
6,7,10,20,126,87,0,7.0,16
6,7,990,10,160,100,0,2.0,20
6,7,50,60,123,70,0,0.0,9
6,7,40,60,127,89,0,5.0,24
6,7,50,50,162,87,0,0.0,22
6,7,350,20,110,96,0,8.0,4
6,7,320,50,116,70,-1,8.0,6
6,7,320,30,110,77,0,8.0,6
6,7,280,20,117,73,0,8.0,8
6,7,990,10,127,92,0,3.0,22
6,7,210,20,164,100,0,0.0,25
6,7,210,30,183,119,0,0.0,31
6,7,40,20,191,127,0,0.0,4
6,7,80,20,193,124,0,0.0,23
6,7,140,10,215,127,0,0.0,16
6,7,230,20,214,154,0,0.0,30
6,7,250,20,206,142,0,8.0,2
6,7,210,40,199,147,0,3.0,18
6,7,340,30,111,80,0,6.0,5
6,7,50,60,159,39,0,0.0,13
6,7,50,50,171,98,0,0.0,23
6,7,40,50,208,131,0,2.0,18
6,7,40,40,176,157,0,7.0,19
6,7,230,40,194,148,0,8.0,25
6,7,270,20,135,115,0,8.0,11
6,7,250,40,123,91,0,8.0,2
6,7,240,50,139,76,0,0.0,6
6,7,180,10,134,88,-1,8.0,7
6,7,200,40,113,90,0,2.0,12
6,7,210,30,127,79,0,0.0,13
6,7,200,70,138,109,2,8.0,12
6,7,250,30,153,136,0,8.0,7
6,7,200,30,172,148,-1,8.0,12
6,7,200,60,188,136,0,8.0,11
6,7,230,50,140,89,0,1.0,12
6,7,240,100,133,80,0,8.0,7
6,7,230,90,122,95,-1,8.0,1
6,7,190,60,124,92,0,8.0,-2
6,7,240,60,165,151,-1,8.0,15
6,7,230,30,184,154,0,8.0,7
6,7,240,70,140,102,0,8.0,7
6,7,220,40,124,107,-1,8.0,17
6,7,210,50,107,92,3,8.0,4
6,7,220,40,165,150,0,8.0,7
6,7,90,30,231,161,0,0.0,16
6,7,190,30,267,194,0,0.0,16
6,7,260,30,176,169,-1,8.0,-11
6,7,280,20,131,90,0,8.0,17
6,7,310,30,129,107,0,8.0,4
6,7,990,10,125,56,0,8.0,14
6,7,80,60,94,85,23,8.0,3
6,7,200,60,145,114,0,8.0,-3
6,7,250,20,98,74,0,1.0,4
6,7,180,60,115,107,44,8.0,6
6,7,180,30,153,120,-1,7.0,9
6,7,210,100,162,102,0,0.0,8
6,7,230,90,123,71,0,3.0,12
6,7,200,40,140,88,0,0.0,17
6,7,130,30,136,116,3,8.0,3
6,7,280,20,149,124,0,6.0,12
6,7,350,30,97,91,8,8.0,8
6,7,990,10,126,89,0,7.0,10
6,7,190,50,146,115,4,8.0,-2
6,7,220,60,160,146,-1,8.0,8
6,7,230,80,149,96,0,1.0,13
6,7,230,70,150,138,7,7.0,1
6,7,40,20,154,120,0,1.0,14
6,7,20,30,155,130,-1,8.0,6
6,7,90,30,175,156,0,8.0,25
6,7,210,90,146,102,0,8.0,10
6,7,230,60,141,97,0,8.0,13
6,7,190,80,154,98,0,7.0,12
6,7,240,50,132,116,0,8.0,2
6,7,220,20,151,107,0,1.0,15
6,7,240,50,169,160,0,8.0,5
6,7,130,20,219,172,0,8.0,10
6,7,340,20,193,147,0,8.0,7
6,7,200,40,190,143,0,0.0,11
6,7,320,40,100,85,0,8.0,4
6,7,330,40,98,66,0,1.0,20
6,7,40,50,89,58,0,8.0,3
6,7,50,40,85,54,0,8.0,5
6,7,10,10,148,102,0,0.0,17
6,7,20,20,189,124,0,3.0,17
6,7,50,10,190,115,0,0.0,18
6,7,40,30,149,113,0,0.0,15
6,7,30,60,109,91,0,8.0,4
6,7,340,30,105,76,0,8.0,11
6,7,200,40,130,97,0,1.0,26
6,7,200,70,177,135,0,8.0,8
6,7,210,60,185,162,-1,8.0,19
6,7,220,50,116,94,0,8.0,5
6,7,200,70,158,108,0,5.0,7
6,7,220,60,151,78,0,8.0,10
6,7,70,60,167,108,0,7.0,24
6,7,200,10,227,188,0,0.0,25
6,7,340,10,213,172,0,8.0,9
6,7,170,20,194,190,7,8.0,8
6,7,220,70,160,140,0,8.0,0
6,7,200,60,149,146,63,8.0,12
6,7,230,80,138,108,0,8.0,6
6,7,240,50,133,114,0,8.0,5
6,7,330,30,117,99,0,8.0,9
6,7,230,20,111,86,0,6.0,14
6,7,320,50,109,96,-1,8.0,7
6,7,230,50,116,107,-1,8.0,0
6,7,290,30,143,135,0,8.0,1
6,7,210,30,125,99,0,8.0,12
6,7,50,30,135,74,0,8.0,10
6,7,210,30,136,79,0,0.0,27
6,7,150,10,154,94,0,3.0,25
