MM,HH,DD,FF,T,TD,RH,N,TC
4,5,200,46,27,21,0,7.0,-1
4,5,180,36,6,-4,0,1.0,6
4,5,230,41,49,43,-1,8.0,-7
4,5,210,77,33,25,0,7.0,-6
4,5,160,10,3,3,0,6.0,-3
4,5,20,77,61,43,0,8.0,-9
4,5,360,62,45,38,0,4.0,2
4,5,320,51,70,54,0,8.0,3
4,5,320,46,40,0,0,8.0,0
4,5,210,46,29,28,0,8.0,2
4,5,80,41,60,26,0,3.0,2
4,5,20,93,61,39,0,7.0,-4
4,5,10,41,33,20,0,8.0,-2
4,5,280,10,5,2,0,1.0,4
4,5,100,31,45,22,0,7.0,4
4,5,140,36,63,34,0,5.0,18
4,5,90,26,81,45,0,7.0,11
4,5,150,31,92,61,0,1.0,36
4,5,160,36,108,77,0,5.0,14
4,5,290,26,98,98,-1,8.0,-1
4,5,190,57,72,31,0,6.0,12
4,5,190,36,125,113,0,8.0,1
4,5,230,41,135,127,0,6.0,0
4,5,190,15,100,100,0,5.0,19
4,5,210,31,124,116,0,7.0,17
4,5,260,36,91,91,0,8.0,-1
4,5,220,46,83,83,0,5.0,2
4,5,240,87,98,94,0,8.0,0
4,5,250,51,79,79,0,8.0,1
4,5,110,15,23,12,0,2.0,7
4,5,240,51,81,73,-1,7.0,1
4,5,230,67,92,91,0,7.0,1
4,5,310,26,35,7,0,5.0,0
4,5,310,31,31,11,0,8.0,1
4,5,240,41,48,48,5,8.0,2
4,5,360,21,53,53,0,8.0,2
4,5,210,41,74,66,0,7.0,6
4,5,360,51,61,48,0,8.0,1
4,5,20,41,53,47,0,7.0,-1
4,5,210,21,30,30,0,1.0,16
4,5,350,46,52,51,7,8.0,0
4,5,250,62,69,59,0,8.0,2
4,5,220,93,85,82,7,8.0,2
4,5,360,31,31,24,0,7.0,1
4,5,190,36,11,11,0,1.0,7
4,5,90,21,5,1,0,3.0,6
4,5,70,36,82,66,0,8.0,2
4,5,60,15,41,33,0,4.0,25
4,5,350,31,95,95,0,8.0,-2
4,5,990,5,95,94,0,8.0,0
4,5,40,36,112,111,1,8.0,3
4,5,320,36,89,88,0,8.0,-2
4,5,50,31,51,8,0,7.0,3
4,5,50,21,30,23,0,6.0,22
4,5,210,26,110,110,2,8.0,3
4,5,70,21,-20,-20,0,9.0,-6
4,5,350,21,-31,-45,0,0.0,3
4,5,40,26,-28,-40,0,2.0,2
4,5,40,36,-1,-28,0,3.0,0
4,5,50,31,19,-31,0,5.0,4
4,5,100,36,48,33,0,8.0,1
4,5,210,31,32,22,0,2.0,7
4,5,240,15,58,44,0,8.0,0
4,5,200,21,29,26,0,1.0,4
4,5,170,21,49,42,0,3.0,7
4,5,250,26,82,82,6,8.0,0
4,5,60,62,20,8,0,8.0,-4
4,5,60,36,-3,-42,0,5.0,5
4,5,90,31,15,-10,0,3.0,7
4,5,130,31,10,-19,0,1.0,13
4,5,180,31,33,-17,0,2.0,29
4,5,140,21,66,-37,0,1.0,13
4,5,210,41,58,44,0,3.0,16
4,5,170,15,85,47,0,7.0,6
4,5,170,31,108,55,0,6.0,34
4,5,170,51,133,6,0,6.0,7
4,5,180,36,144,48,0,3.0,8
4,5,190,62,159,95,0,5.0,2
4,5,160,26,61,43,0,2.0,29
4,5,200,46,55,40,0,1.0,12
4,5,200,21,36,24,0,1.0,27
4,5,70,26,86,80,0,0.0,17
4,5,360,41,109,95,2,8.0,1
4,5,350,41,57,38,0,7.0,-4
4,5,210,21,10,-1,0,1.0,19
4,5,200,10,39,31,0,1.0,4
4,5,990,10,45,35,0,0.0,2
4,5,210,50,53,35,0,3.0,-1
4,5,300,20,35,7,0,4.0,-6
4,5,230,80,61,12,0,8.0,2
4,5,350,60,41,5,0,7.0,0
4,5,80,20,-9,-32,0,1.0,9
4,5,80,30,11,-49,0,1.0,7
4,5,170,10,37,-33,0,3.0,2
4,5,210,20,39,14,0,2.0,-3
4,5,220,40,59,23,0,3.0,7
4,5,270,20,27,11,0,7.0,3
4,5,20,20,12,3,0,2.0,10
4,5,240,20,67,36,-1,8.0,3
4,5,330,40,41,5,0,7.0,2
4,5,320,20,27,10,0,7.0,8
4,5,20,10,16,13,0,5.0,-9
4,5,350,10,24,-2,0,2.0,6
4,5,350,20,48,32,0,8.0,2
4,5,20,60,20,-2,0,7.0,-8
4,5,100,20,-13,-58,0,0.0,23
4,5,330,20,34,27,7,8.0,5
4,5,50,10,8,-11,0,2.0,12
4,5,200,50,33,-11,0,3.0,14
4,5,200,30,52,16,0,6.0,9
4,5,230,30,86,84,0,7.0,4
4,5,180,20,97,96,11,8.0,5
4,5,190,50,97,81,0,7.0,9
4,5,260,60,103,98,4,8.0,-1
4,5,350,50,83,76,-1,8.0,0
4,5,210,30,98,84,0,7.0,17
4,5,200,40,103,95,-1,7.0,3
4,5,190,80,109,91,-1,8.0,9
4,5,190,80,73,50,-1,8.0,1
4,5,210,70,84,57,0,7.0,1
4,5,200,50,84,65,0,7.0,-1
4,5,150,20,42,34,0,7.0,5
4,5,250,40,66,64,0,8.0,1
4,5,110,20,47,40,0,7.0,10
4,5,90,20,52,42,0,7.0,6
4,5,200,40,47,42,0,5.0,6
4,5,280,20,36,31,0,7.0,-1
4,5,220,50,5,-10,0,1.0,4
4,5,200,50,6,-5,0,3.0,4
4,5,130,50,57,1,-1,8.0,-4
4,5,240,80,39,33,9,8.0,5
4,5,90,30,45,30,1,7.0,4
4,5,0,0,33,30,0,7.0,5
4,5,250,20,51,42,0,8.0,2
4,5,180,70,74,62,12,8.0,5
4,5,200,40,45,38,0,1.0,19
4,5,140,30,87,60,0,7.0,14
4,5,90,30,87,52,0,6.0,16
4,5,220,80,99,86,-1,7.0,2
4,5,200,50,126,115,0,7.0,2
4,5,220,30,91,89,-1,8.0,2
4,5,990,10,90,86,-1,8.0,3
4,5,230,20,82,81,0,8.0,-1
4,5,110,10,45,40,0,1.0,31
4,5,30,30,99,97,0,8.0,3
4,5,100,30,72,51,0,1.0,3
4,5,90,20,81,39,0,1.0,7
4,5,180,20,92,76,0,4.0,-7
4,5,280,40,108,107,-1,8.0,-4
4,5,200,30,88,86,0,5.0,13
4,5,210,50,119,106,0,7.0,-3
4,5,240,70,96,75,-1,7.0,-6
4,5,260,30,75,68,0,8.0,3
4,5,210,20,30,28,0,2.0,9
4,5,200,20,102,98,0,8.0,2
4,5,270,30,86,83,-1,8.0,-1
4,5,210,90,63,41,3,8.0,-1
4,5,270,40,62,53,1,7.0,-1
4,5,240,70,24,18,0,8.0,2
4,5,220,20,19,18,0,8.0,1
4,5,200,40,25,11,0,6.0,8
4,5,0,0,6,-1,0,1.0,-2
4,5,20,20,42,32,-1,6.0,-3
4,5,180,30,30,26,10,8.0,2
4,5,190,20,19,8,0,2.0,18
4,5,220,40,109,104,11,8.0,1
4,5,200,50,102,83,-1,7.0,1
4,5,190,50,73,60,0,1.0,12
4,5,180,40,91,63,0,6.0,6
4,5,180,20,71,66,0,7.0,10
4,5,90,30,113,89,-1,7.0,6
4,5,50,30,93,82,0,0.0,9
4,5,20,40,107,84,0,8.0,-2
4,5,50,40,68,59,0,8.0,-1
4,5,20,30,61,42,0,0.0,15
4,5,200,30,49,44,-1,7.0,5
4,5,190,30,68,55,0,7.0,3
4,5,110,30,57,19,0,2.0,-7
4,5,200,40,78,60,0,4.0,3
4,5,20,70,43,40,1,8.0,-1
4,5,40,30,-15,-34,0,1.0,8
4,5,50,20,12,4,0,1.0,7
4,5,140,10,2,-20,0,4.0,10
4,5,90,50,74,28,0,7.0,-2
4,5,40,40,26,11,0,2.0,1
4,5,140,10,27,-4,0,7.0,4
4,5,230,60,43,33,14,8.0,6
4,5,200,60,41,13,0,7.0,7
4,5,230,50,59,37,0,7.0,-4
4,5,120,20,70,65,0,7.0,15
4,5,210,60,60,29,0,7.0,-2
4,5,190,50,85,74,2,7.0,7
4,5,200,40,73,56,0,7.0,4
4,5,150,30,62,49,0,3.0,4
4,5,170,30,63,45,0,2.0,21
4,5,250,40,126,72,0,2.0,-3
4,5,90,50,120,62,0,7.0,10
4,5,220,30,127,126,0,8.0,3
4,5,240,20,88,85,-1,8.0,3
4,5,160,30,70,46,0,4.0,28
4,5,130,20,110,79,0,4.0,43
4,5,80,10,118,104,0,7.0,8
4,5,210,20,125,123,0,5.0,9
4,5,240,50,130,117,0,8.0,-6
4,5,30,10,115,110,0,8.0,0
4,5,200,40,86,68,0,7.0,-1
4,5,170,30,68,52,0,2.0,24
4,5,240,70,122,74,0,8.0,-6
4,5,170,50,95,46,0,7.0,2
4,5,230,60,48,32,0,2.0,1
4,5,240,70,101,77,0,8.0,0
4,5,240,70,70,50,0,4.0,-4
4,5,290,20,62,50,0,4.0,-1
4,5,190,40,56,32,-1,7.0,4
4,5,220,50,88,78,5,8.0,1
4,5,320,20,69,67,0,8.0,1
4,5,280,20,37,28,0,7.0,-4
4,5,270,20,0,-21,0,6.0,6
4,5,330,20,-25,-48,0,1.0,10
4,5,250,50,75,73,19,8.0,1
4,5,260,40,44,35,1,7.0,3
4,5,330,40,43,33,-1,8.0,0
4,5,220,80,52,28,-1,8.0,-4
4,5,250,50,19,9,-1,8.0,0
4,5,230,50,18,9,0,8.0,3
4,5,20,40,9,6,0,5.0,-2
4,5,200,10,0,-6,0,2.0,3
4,5,60,20,64,16,0,8.0,-2
4,5,160,30,33,5,0,2.0,29
4,5,180,30,93,85,0,7.0,4
4,5,210,70,83,59,0,7.0,2
4,5,170,20,75,67,4,8.0,4
4,5,200,40,92,89,4,8.0,4
4,5,180,30,78,73,8,8.0,6
4,5,130,20,101,98,0,7.0,6
4,5,170,10,86,59,0,3.0,-15
4,5,150,20,78,11,0,1.0,11
4,5,100,70,95,22,0,2.0,-6
4,5,90,70,89,14,0,1.0,-2
4,5,70,40,57,-18,0,1.0,-2
4,5,60,40,15,-38,0,1.0,-1
4,5,70,30,7,-32,0,1.0,4
4,5,70,30,22,-38,0,0.0,8
4,5,30,20,14,-40,0,1.0,3
4,5,40,50,27,-36,0,1.0,6
4,5,50,40,20,-19,0,1.0,3
4,5,20,30,34,15,0,3.0,6
4,5,360,60,56,32,0,8.0,1
4,5,220,20,18,11,0,4.0,14
4,5,230,30,39,26,0,8.0,2
4,5,270,30,55,49,8,8.0,1
4,5,300,30,70,67,2,8.0,0
4,5,190,40,90,43,0,7.0,2
4,5,190,20,52,43,0,5.0,13
4,5,210,20,29,25,0,1.0,12
4,5,180,10,42,30,0,0.0,2
4,5,180,10,75,49,0,6.0,16
4,5,250,40,109,70,0,5.0,3
4,5,220,30,101,88,0,6.0,15
4,5,240,30,110,104,0,8.0,-1
4,5,190,30,69,65,0,5.0,8
4,5,230,70,56,30,0,3.0,8
4,5,200,60,85,53,2,8.0,-4
4,5,220,80,72,37,0,6.0,4
4,5,220,80,82,32,0,7.0,-8
4,5,180,40,45,2,0,0.0,2
4,5,310,30,39,31,13,8.0,3
4,5,310,30,12,1,0,6.0,5
4,5,230,10,2,-8,0,1.0,6
4,5,320,40,53,34,0,8.0,1
4,5,340,40,32,0,0,8.0,-4
4,5,20,30,-22,-61,0,0.0,11
4,5,60,10,-24,-74,0,0.0,14
4,5,70,30,-26,-79,0,1.0,10
4,5,30,30,-2,-20,-1,8.0,-1
4,5,190,40,-14,-26,0,0.0,10
4,5,130,20,-4,-37,0,0.0,20
4,5,120,30,44,22,0,0.0,24
4,5,80,50,80,13,0,0.0,11
4,5,90,20,91,21,0,0.0,12
4,5,100,40,113,49,0,0.0,7
4,5,80,40,102,19,0,0.0,12
4,5,40,30,80,22,0,0.0,13
4,5,60,50,54,-2,0,7.0,-1
4,5,70,30,21,17,0,1.0,20
4,5,140,20,80,56,0,0.0,20
4,5,10,10,103,75,0,8.0,1
4,5,40,30,60,46,0,0.0,20
4,5,80,30,78,73,0,0.0,20
4,5,200,20,123,76,0,8.0,15
4,5,190,20,133,130,-1,7.0,6
4,5,230,70,106,82,0,8.0,3
4,5,160,30,116,89,0,8.0,4
4,5,210,90,143,120,-1,8.0,-4
4,5,120,10,123,107,0,8.0,2
4,5,170,20,67,37,0,5.0,9
4,5,80,30,88,43,0,8.0,0
4,5,210,60,100,80,-1,8.0,-1
4,5,210,90,108,76,2,8.0,-9
4,5,230,60,62,49,0,7.0,4
4,5,250,50,39,24,1,8.0,7
4,5,240,50,37,30,1,8.0,2
4,5,260,30,32,27,0,6.0,6
4,5,40,30,37,31,0,8.0,1
4,5,220,20,13,8,0,0.0,5
4,5,30,20,27,3,0,8.0,10
4,5,40,20,12,5,0,0.0,2
4,5,60,30,73,34,0,8.0,-15
4,5,80,10,30,27,0,9.0,-7
4,5,160,20,46,3,0,0.0,13
4,5,180,30,65,30,0,0.0,30
4,5,130,20,87,31,0,0.0,7
4,5,180,40,73,41,0,0.0,7
4,5,170,40,55,12,0,8.0,8
4,5,180,20,58,38,0,8.0,5
4,5,160,30,76,60,0,2.0,17
4,5,120,40,118,113,3,8.0,6
4,5,30,20,78,73,0,8.0,5
4,5,190,10,63,51,0,8.0,13
4,5,70,10,51,40,0,0.0,29
4,5,150,10,78,47,0,0.0,12
4,5,130,10,85,54,0,3.0,20
4,5,90,20,123,92,3,7.0,3
4,5,170,50,115,82,0,8.0,5
4,5,30,50,122,111,-1,8.0,-3
4,5,110,30,57,46,0,0.0,1
4,5,80,20,38,-14,0,1.0,5
4,5,170,40,102,15,0,0.0,2
4,5,170,30,76,17,0,0.0,21
4,5,250,30,72,64,-1,8.0,1
4,5,170,30,44,23,0,0.0,16
4,5,240,60,71,20,0,0.0,-1
4,5,200,50,52,37,0,7.0,8
4,5,330,50,22,-7,0,8.0,-1
4,5,240,40,52,42,-1,8.0,0
4,5,270,20,24,18,0,1.0,7
4,5,170,20,59,48,0,8.0,9
4,5,190,40,69,55,0,8.0,8
4,5,180,40,111,66,0,8.0,-1
4,5,50,20,81,63,-1,7.0,16
4,5,20,30,67,56,2,8.0,1
4,5,290,40,74,73,0,9.0,1
4,5,180,30,88,80,0,8.0,-1
4,5,240,20,85,80,-1,8.0,0
4,5,360,10,60,59,0,8.0,3
4,5,100,20,31,-14,0,0.0,5
4,5,180,10,18,-16,0,0.0,16
4,5,90,30,53,-7,0,0.0,20
4,5,120,20,66,52,0,0.0,27
4,5,70,20,117,111,-1,8.0,1
4,5,240,40,99,91,-1,8.0,-2
4,5,240,90,106,78,0,8.0,-1
4,5,180,30,76,49,0,8.0,23
4,5,210,50,122,118,23,8.0,7
4,5,190,20,137,132,0,8.0,9
4,5,210,60,96,74,7,8.0,-2
4,5,190,70,83,64,0,0.0,4
4,5,240,50,62,49,12,8.0,4
4,5,250,20,36,21,0,0.0,2
4,5,40,30,-6,-18,0,3.0,10
4,5,200,30,-8,-24,0,1.0,9
4,5,210,50,16,-24,0,0.0,9
4,5,200,60,41,4,0,8.0,9
4,5,230,50,32,17,0,8.0,0
4,5,20,40,29,10,0,7.0,0
4,5,210,20,-10,-20,0,0.0,16
4,5,240,40,55,40,-1,8.0,4
4,5,220,90,69,34,-1,8.0,-8
4,5,240,50,92,79,-1,8.0,1
4,5,90,40,61,55,0,4.0,10
4,5,240,50,101,97,4,8.0,-2
4,5,230,40,92,74,0,8.0,-1
4,5,220,60,65,41,0,8.0,3
4,5,200,50,49,30,0,4.0,12
4,5,200,30,57,36,0,0.0,18
4,5,180,20,64,39,0,2.0,24
4,5,340,30,89,81,0,8.0,2
4,5,270,10,72,29,0,8.0,4
4,5,40,40,89,66,-1,8.0,3
4,5,210,20,101,65,0,5.0,28
4,5,200,30,112,99,1,8.0,1
4,5,300,10,87,78,0,8.0,0
4,5,350,30,49,36,0,8.0,7
4,5,310,30,30,6,0,7.0,10
4,5,220,30,25,19,-1,6.0,12
4,5,50,40,52,22,0,0.0,6
4,5,70,30,57,7,0,0.0,-3
4,5,10,50,35,18,0,4.0,7
4,5,30,60,17,-8,0,0.0,1
4,5,200,10,6,-12,0,0.0,5
4,5,210,30,33,28,0,0.0,18
4,5,40,40,62,35,0,8.0,6
4,5,160,10,21,15,0,0.0,13
4,5,200,40,54,30,0,7.0,4
4,5,200,40,83,52,0,8.0,3
4,5,190,20,85,64,0,8.0,3
4,5,70,40,73,57,0,0.0,11
4,5,80,30,98,73,0,5.0,11
4,5,100,20,105,75,0,0.0,37
4,5,140,20,128,61,0,0.0,20
4,5,160,20,104,33,0,0.0,25
4,5,340,40,90,79,0,8.0,3
4,5,260,10,38,33,0,0.0,12
4,5,210,30,37,23,0,0.0,16
4,5,30,40,64,50,0,8.0,5
4,5,80,20,20,-7,0,0.0,20
4,5,170,10,49,13,0,0.0,32
4,5,190,40,100,46,0,7.0,21
4,5,200,30,117,83,0,4.0,16
4,5,160,30,164,97,0,8.0,8
4,5,160,20,120,107,0,0.0,33
4,5,40,20,110,59,0,0.0,28
4,5,160,10,116,84,0,0.0,26
4,5,50,40,123,97,0,0.0,16
4,5,60,50,84,6,0,0.0,14
4,5,190,40,38,22,0,0.0,11
4,5,240,50,73,55,0,8.0,2
4,5,300,40,54,41,1,8.0,-1
4,5,250,10,20,20,0,5.0,4
4,5,230,40,86,80,-1,8.0,-3
4,5,310,30,28,27,-1,8.0,0
4,5,40,20,-9,-21,0,8.0,14
4,5,170,20,-4,-13,0,0.0,11
4,5,180,10,31,7,0,8.0,2
4,5,210,20,10,5,0,0.0,7
4,5,990,10,39,28,0,8.0,5
4,5,200,60,47,24,0,0.0,8
4,5,220,30,65,61,35,8.0,0
4,5,340,10,67,65,10,8.0,0
4,5,200,10,26,24,0,1.0,12
4,5,0,0,-1,-3,0,0.0,15
4,5,70,30,0,-9,0,0.0,12
4,5,80,60,34,5,0,8.0,10
4,5,50,50,53,34,-1,6.0,10
4,5,100,30,60,54,0,8.0,-4
4,5,50,60,69,51,0,8.0,4
4,5,30,40,67,46,0,0.0,13
4,5,110,20,90,58,0,6.0,7
4,5,240,30,101,95,0,8.0,1
4,5,230,40,87,76,0,8.0,6
4,5,190,30,94,66,0,8.0,9
4,5,170,20,110,40,0,1.0,23
4,5,250,20,145,95,1,8.0,4
4,5,230,40,84,79,7,8.0,-1
4,5,120,50,108,56,0,8.0,5
4,5,50,40,33,8,0,0.0,6
4,5,50,40,62,29,0,0.0,1
4,5,130,10,78,58,0,1.0,-3
4,5,160,20,112,110,0,8.0,-6
4,5,230,20,88,69,0,8.0,3
4,5,100,10,58,46,0,0.0,14
4,5,190,50,126,54,0,3.0,-3
4,5,180,50,82,61,0,0.0,6
4,5,200,40,107,99,0,8.0,10
4,5,160,30,139,68,0,0.0,3
4,5,170,30,123,78,0,7.0,7
4,5,210,10,89,73,0,5.0,5
4,5,250,20,87,86,0,9.0,-3
4,5,30,20,77,73,0,7.0,9
4,5,80,30,92,62,0,0.0,12
4,5,320,10,110,87,0,7.0,-2
4,5,300,20,105,102,22,8.0,0
4,5,350,10,93,90,0,8.0,3
4,5,60,40,73,64,0,1.0,13
4,5,990,10,55,51,0,0.0,22
4,5,20,20,61,42,0,0.0,31
4,5,230,20,46,43,0,2.0,9
4,5,260,10,39,34,0,8.0,14
4,5,100,20,58,39,0,0.0,21
4,5,160,40,102,42,0,0.0,16
4,5,90,20,116,102,-1,8.0,6
4,5,240,40,90,82,5,8.0,9
4,5,130,30,106,64,0,8.0,1
4,5,120,20,40,32,0,1.0,32
4,5,190,20,59,48,0,2.0,27
4,5,220,80,23,-5,0,1.0,7
4,5,180,50,35,-12,0,8.0,3
4,5,200,50,67,44,0,8.0,-3
4,5,200,80,76,31,0,8.0,-1
4,5,210,50,26,15,0,0.0,7
4,5,170,30,43,4,0,0.0,16
4,5,150,30,90,23,0,0.0,12
4,5,300,10,97,91,2,8.0,1
4,5,260,10,28,20,0,0.0,1
4,5,20,20,54,46,0,7.0,8
4,5,20,30,14,4,0,2.0,11
4,5,20,50,27,20,0,8.0,4
4,5,20,30,52,34,0,0.0,4
4,5,30,40,39,29,0,1.0,3
4,5,30,40,34,15,0,0.0,22
4,5,30,50,41,22,0,8.0,3
4,5,30,10,12,-8,0,0.0,17
4,5,200,20,37,-11,0,0.0,20
4,5,40,40,53,44,0,8.0,-3
4,5,200,40,25,16,0,0.0,23
4,5,250,10,40,16,0,8.0,7
4,5,170,10,-8,-23,0,0.0,22
4,5,70,10,9,-14,0,0.0,20
4,5,80,10,37,-3,0,0.0,24
4,5,110,30,75,15,0,0.0,24
4,5,230,50,94,78,0,8.0,2
4,5,190,20,66,60,0,0.0,16
4,5,160,20,79,53,0,0.0,41
4,5,190,40,143,76,0,8.0,18
4,5,240,60,129,92,0,1.0,-3
4,5,230,50,122,101,0,8.0,4
4,5,160,20,110,87,0,0.0,-3
4,5,310,10,120,90,0,8.0,-6
4,5,230,40,85,70,0,8.0,2
4,5,200,60,60,21,0,8.0,4
4,5,230,60,122,81,0,8.0,6
4,5,230,50,128,105,0,0.0,7
4,5,240,10,68,53,0,1.0,18
4,5,20,30,56,45,0,4.0,2
4,5,60,30,57,13,0,0.0,7
4,5,200,30,73,44,0,0.0,16
4,5,290,30,83,59,0,8.0,-2
4,5,230,30,18,5,0,7.0,16
4,5,40,10,40,21,0,8.0,21
4,5,60,10,31,6,0,0.0,14
4,5,190,30,47,-6,0,1.0,18
4,5,150,20,58,9,0,8.0,21
4,5,80,30,43,-3,0,0.0,38
4,5,140,30,95,13,0,1.0,29
4,5,110,20,97,23,0,0.0,12
4,5,190,30,92,40,0,0.0,28
4,5,140,10,138,46,0,0.0,21
4,5,30,20,94,63,0,0.0,27
4,5,190,20,100,81,0,0.0,28
4,5,80,40,111,51,0,0.0,21
4,5,340,10,94,42,0,0.0,15
4,5,340,30,75,38,0,8.0,1
4,5,40,10,102,97,0,8.0,4
4,5,70,30,100,98,-1,8.0,11
4,5,50,60,105,72,0,0.0,7
4,5,10,10,-5,-10,0,0.0,-8
4,5,200,40,4,-5,0,0.0,5
4,5,90,20,45,30,0,8.0,8
4,5,240,50,76,52,0,8.0,-3
4,5,40,50,58,40,0,8.0,0
4,5,360,20,33,19,0,8.0,4
4,5,250,20,35,32,1,8.0,4
4,5,360,10,20,-4,0,8.0,3
4,5,200,60,63,58,2,8.0,4
4,5,210,100,90,75,0,8.0,1
4,5,220,50,45,32,0,0.0,4
4,5,230,30,64,50,0,8.0,2
4,5,220,30,44,44,0,8.0,-1
4,5,340,10,42,39,0,8.0,2
4,5,360,40,47,34,0,8.0,0
4,5,350,20,10,-4,0,0.0,14
4,5,170,40,0,-24,0,7.0,11
4,5,170,50,53,29,0,8.0,11
4,5,190,60,68,38,0,8.0,2
4,5,170,30,49,29,0,0.0,18
4,5,200,50,65,54,0,8.0,5
4,5,220,70,64,44,0,8.0,3
4,5,200,70,47,34,0,4.0,13
4,5,170,50,61,36,0,3.0,4
4,5,170,40,60,36,0,0.0,12
4,5,190,70,102,52,0,8.0,0
4,5,200,50,99,66,0,8.0,6
4,5,60,40,115,112,-1,8.0,10
4,5,20,20,120,113,0,7.0,2
4,5,120,20,81,62,0,8.0,18
4,5,60,20,-35,-52,0,0.0,4
4,5,40,40,-40,-72,0,0.0,19
4,5,50,60,-16,-49,0,0.0,9
4,5,60,60,-2,-52,0,8.0,4
4,5,40,50,6,-26,0,8.0,4
4,5,30,40,19,-3,0,8.0,-2
4,5,270,10,-13,-25,0,0.0,4
4,5,90,30,15,-47,0,8.0,8
4,5,170,30,36,10,0,8.0,5
4,5,220,40,69,57,-1,8.0,6
4,5,200,70,98,90,0,8.0,7
4,5,200,30,75,65,6,8.0,2
4,5,230,70,74,52,0,8.0,-4
4,5,200,50,123,88,0,8.0,4
4,5,210,50,131,77,0,4.0,6
4,5,190,40,108,88,0,3.0,9
4,5,200,40,129,117,0,8.0,5
4,5,260,50,129,69,0,8.0,-5
4,5,230,50,60,31,0,0.0,8
4,5,30,50,25,13,0,1.0,11
4,5,20,20,27,-2,0,0.0,15
4,5,210,20,23,-2,0,0.0,24
