MM,HH,DD,FF,T,TD,RH,N,TC
11,22,190,15,55,54,0,4.0,4
11,22,150,31,112,90,0,7.0,-2
11,22,990,15,95,55,0,3.0,-3
11,22,80,57,96,48,0,3.0,-12
11,22,240,36,107,105,0,8.0,-1
11,22,210,67,91,68,0,8.0,-4
11,22,190,46,95,93,13,8.0,3
11,22,300,41,81,73,1,8.0,-3
11,22,280,36,19,16,0,7.0,-1
11,22,230,46,33,22,0,6.0,1
11,22,290,36,64,60,-1,8.0,0
11,22,180,26,11,-4,0,4.0,-3
11,22,120,31,17,-14,0,3.0,-6
11,22,220,36,89,89,0,8.0,-2
11,22,200,46,75,64,0,8.0,5
11,22,160,41,89,55,0,7.0,-16
11,22,160,41,78,49,0,1.0,-9
11,22,200,46,93,64,0,7.0,-4
11,22,990,15,67,62,0,8.0,-4
11,22,200,26,23,23,0,2.0,7
11,22,60,26,36,36,0,5.0,2
11,22,100,15,12,6,0,0.0,-7
11,22,210,70,112,97,0,7.0,7
11,22,220,80,136,116,0,8.0,-3
11,22,210,90,129,114,0,8.0,0
11,22,210,80,120,110,3,7.0,3
11,22,210,70,74,42,0,1.0,-1
11,22,220,90,100,69,0,1.0,-4
11,22,230,80,74,60,1,6.0,3
11,22,210,50,62,52,1,2.0,3
11,22,200,40,71,61,0,5.0,0
11,22,200,50,80,62,0,7.0,1
11,22,60,30,94,92,16,8.0,24
11,22,210,40,81,78,1,8.0,-3
11,22,300,30,30,16,0,0.0,-5
11,22,60,20,-3,-13,0,0.0,0
11,22,60,10,0,-5,0,0.0,-9
11,22,0,0,7,5,0,7.0,-15
11,22,170,20,-7,-13,0,7.0,10
11,22,310,20,37,37,9,8.0,4
11,22,170,70,41,20,0,7.0,9
11,22,270,50,46,24,0,4.0,-1
11,22,220,50,12,2,0,6.0,-2
11,22,200,60,15,-19,0,7.0,1
11,22,220,40,2,-5,0,1.0,-5
11,22,190,70,19,1,-1,3.0,2
11,22,240,40,53,50,0,8.0,1
11,22,290,30,14,5,0,7.0,-2
11,22,30,50,1,-23,0,8.0,1
11,22,230,40,23,16,-1,8.0,-2
11,22,230,50,46,39,-1,7.0,3
11,22,290,30,17,10,0,1.0,0
11,22,990,10,-7,-7,0,9.0,4
11,22,0,0,-9,-9,0,9.0,-3
11,22,80,50,50,29,0,0.0,-8
11,22,170,30,85,83,19,8.0,5
11,22,140,40,116,100,0,8.0,-3
11,22,50,30,108,108,32,8.0,1
11,22,170,40,92,73,0,6.0,11
11,22,180,70,104,60,0,6.0,10
11,22,180,60,82,65,1,7.0,4
11,22,200,70,82,65,-1,7.0,-3
11,22,150,20,67,58,-1,6.0,-10
11,22,260,40,63,63,0,8.0,-2
11,22,190,30,29,24,0,0.0,-13
11,22,190,70,68,49,0,7.0,-1
11,22,200,30,95,93,-1,8.0,1
11,22,100,40,87,81,0,4.0,-20
11,22,90,50,30,16,0,0.0,-4
11,22,90,40,23,13,0,5.0,-1
11,22,90,30,14,-24,0,8.0,0
11,22,190,50,83,66,0,2.0,3
11,22,150,20,28,26,0,0.0,5
11,22,90,30,23,23,0,9.0,0
11,22,990,10,19,19,0,8.0,-2
11,22,80,50,32,17,0,7.0,-2
11,22,80,30,61,38,-1,6.0,-8
11,22,90,40,64,37,-1,8.0,-5
11,22,190,40,59,51,0,8.0,2
11,22,190,40,85,78,0,0.0,6
11,22,190,50,91,75,0,3.0,-12
11,22,340,70,63,63,-1,8.0,-6
11,22,220,60,49,27,0,6.0,-5
11,22,170,50,77,63,12,8.0,4
11,22,210,80,73,38,0,6.0,1
11,22,230,30,36,24,-1,5.0,-1
11,22,220,110,75,50,1,8.0,-1
11,22,210,20,47,43,0,3.0,-12
11,22,180,40,41,28,0,2.0,-13
11,22,220,50,105,99,-1,8.0,0
11,22,210,40,112,106,0,7.0,-1
11,22,250,30,56,41,0,6.0,1
11,22,160,30,20,14,0,6.0,2
11,22,180,50,50,29,0,8.0,2
11,22,190,40,60,49,0,8.0,0
11,22,250,30,41,39,0,8.0,4
11,22,230,40,54,50,0,8.0,2
11,22,320,20,3,-6,0,1.0,3
11,22,220,20,5,-3,0,5.0,11
11,22,220,60,22,4,-1,7.0,-2
11,22,70,30,-22,-35,0,1.0,-2
11,22,100,20,-34,-45,0,1.0,-4
11,22,110,30,-31,-56,0,1.0,-16
11,22,0,0,-60,-81,0,1.0,-7
11,22,150,20,-62,-74,0,0.0,0
11,22,200,40,-10,-40,0,8.0,0
11,22,210,20,1,-16,0,7.0,0
11,22,210,60,41,39,8,8.0,0
11,22,210,20,42,41,0,8.0,1
11,22,130,30,26,19,-1,8.0,1
11,22,30,30,9,5,0,8.0,3
11,22,60,50,6,0,0,8.0,1
11,22,200,90,168,142,0,7.0,1
11,22,220,30,76,67,0,1.0,-10
11,22,170,20,54,40,0,0.0,-3
11,22,190,20,37,27,0,0.0,20
11,22,210,80,93,69,2,8.0,2
11,22,230,80,77,31,0,7.0,0
11,22,220,40,62,47,0,3.0,-4
11,22,300,20,92,92,2,9.0,2
11,22,350,40,64,60,0,1.0,3
11,22,20,80,77,57,0,8.0,-1
11,22,70,30,21,-2,0,1.0,-4
11,22,40,20,10,-3,0,0.0,-6
11,22,210,20,25,25,0,8.0,1
11,22,50,40,49,30,0,2.0,-15
11,22,120,10,-13,-38,0,0.0,-9
11,22,220,60,12,9,-1,8.0,-4
11,22,250,40,17,10,0,4.0,-2
11,22,270,40,12,10,0,8.0,4
11,22,360,60,19,15,-1,8.0,1
11,22,50,30,-6,-15,0,7.0,-7
11,22,190,20,-14,-23,0,6.0,7
11,22,220,70,26,24,1,8.0,3
11,22,190,40,51,49,0,7.0,-2
11,22,230,60,68,56,0,7.0,-1
11,22,210,50,86,80,-1,8.0,2
11,22,200,90,51,11,0,5.0,-4
11,22,190,50,74,60,0,5.0,-6
11,22,200,70,81,27,0,7.0,-2
11,22,200,40,61,36,0,7.0,10
11,22,220,100,83,52,0,7.0,2
11,22,200,60,60,39,0,2.0,-2
11,22,200,70,80,56,0,1.0,1
11,22,190,50,68,44,0,2.0,4
11,22,200,50,55,36,0,1.0,1
11,22,110,60,70,26,0,8.0,2
11,22,150,30,86,54,0,6.0,-7
11,22,190,80,82,65,3,8.0,2
11,22,200,60,73,61,1,8.0,1
11,22,210,80,69,29,0,3.0,-5
11,22,200,60,60,30,0,2.0,-6
11,22,180,70,75,24,0,7.0,-1
11,22,200,60,96,84,6,8.0,1
11,22,200,30,75,56,0,7.0,4
11,22,180,40,56,38,0,2.0,11
11,22,210,60,59,41,0,3.0,-4
11,22,220,60,77,59,4,8.0,-6
11,22,210,50,51,32,0,7.0,-2
11,22,190,80,72,39,0,2.0,1
11,22,190,50,80,55,0,7.0,-10
11,22,150,40,45,23,0,5.0,-5
11,22,160,60,65,47,13,8.0,12
11,22,190,60,64,42,0,1.0,2
11,22,230,60,85,76,10,8.0,-1
11,22,170,40,45,26,0,2.0,2
11,22,170,70,70,44,10,8.0,-5
11,22,210,80,71,41,0,6.0,-2
11,22,160,50,86,57,0,8.0,0
11,22,150,50,117,93,0,4.0,-9
11,22,200,40,118,89,0,7.0,3
11,22,170,50,122,94,0,5.0,-2
11,22,230,20,71,54,0,0.0,-21
11,22,160,10,51,44,0,2.0,-2
11,22,130,20,52,43,0,3.0,0
11,22,240,30,79,58,0,4.0,2
11,22,200,40,45,25,0,3.0,3
11,22,230,50,85,64,0,5.0,6
11,22,240,60,103,80,0,8.0,-2
11,22,280,50,24,13,1,8.0,-3
11,22,20,20,8,2,0,0.0,-8
11,22,180,30,-7,-27,0,3.0,-8
11,22,210,30,49,39,0,8.0,0
11,22,260,20,90,88,1,8.0,-1
11,22,340,30,33,24,0,6.0,0
11,22,50,20,1,-14,0,1.0,-7
11,22,210,10,-26,-28,0,9.0,5
11,22,990,10,42,42,0,8.0,3
11,22,80,30,50,28,0,8.0,-1
11,22,990,10,41,32,0,8.0,-5
11,22,310,20,58,54,0,8.0,-4
11,22,210,30,66,59,0,8.0,0
11,22,220,100,60,27,0,8.0,2
11,22,250,30,14,8,0,1.0,4
11,22,240,40,41,33,0,8.0,0
11,22,200,40,67,67,0,8.0,2
11,22,220,60,94,91,14,8.0,-1
11,22,30,20,53,42,0,8.0,-8
11,22,210,80,59,49,12,8.0,2
11,22,220,50,48,34,0,3.0,2
11,22,220,50,96,94,5,8.0,3
11,22,210,50,119,118,3,8.0,0
11,22,190,70,118,111,23,8.0,4
11,22,130,40,123,116,14,8.0,1
11,22,210,50,89,66,0,8.0,-8
11,22,240,20,84,79,0,4.0,3
11,22,150,20,45,43,0,1.0,-4
11,22,160,30,71,58,5,8.0,-2
11,22,230,40,49,37,0,7.0,-2
11,22,210,120,86,69,8,8.0,1
11,22,240,10,49,42,0,2.0,-20
11,22,200,50,104,101,15,8.0,2
11,22,210,70,95,74,0,4.0,-5
11,22,200,80,108,85,4,8.0,-1
11,22,150,30,80,60,0,7.0,10
11,22,160,30,71,52,0,4.0,12
11,22,110,10,64,58,0,6.0,-7
11,22,250,40,73,72,-1,8.0,-1
11,22,190,40,89,74,0,6.0,-7
11,22,20,30,75,68,-1,8.0,-3
11,22,150,30,56,36,0,5.0,1
11,22,90,30,71,55,0,8.0,-3
11,22,170,20,104,77,0,8.0,-4
11,22,190,40,79,48,0,0.0,-8
11,22,170,20,81,73,11,8.0,-1
11,22,70,30,65,55,0,8.0,-4
11,22,210,50,90,71,0,8.0,-4
11,22,130,20,36,33,0,3.0,-8
11,22,120,30,50,38,0,0.0,-1
11,22,170,30,66,47,0,3.0,9
11,22,990,10,68,59,0,7.0,-3
11,22,210,30,74,69,0,8.0,-5
11,22,240,50,84,76,0,8.0,-3
11,22,200,70,111,96,5,8.0,1
11,22,230,80,109,80,0,4.0,-7
11,22,180,20,61,55,0,0.0,1
11,22,100,40,59,27,0,0.0,-5
11,22,120,40,75,21,0,0.0,-4
11,22,70,50,58,22,0,8.0,0
11,22,100,30,48,20,0,0.0,-13
11,22,130,20,85,43,0,6.0,-10
11,22,50,10,58,49,0,1.0,-15
11,22,130,20,-2,-12,0,0.0,2
11,22,200,40,74,70,2,8.0,4
11,22,220,10,54,48,0,8.0,-4
11,22,200,60,74,57,0,0.0,-2
11,22,180,20,37,25,0,0.0,-2
11,22,250,40,58,56,0,8.0,3
11,22,210,70,68,60,10,8.0,-1
11,22,240,80,121,105,0,8.0,-1
11,22,240,50,111,104,0,8.0,-2
11,22,220,60,85,61,0,8.0,-2
11,22,200,40,103,80,0,7.0,-3
11,22,190,60,145,88,0,8.0,-3
11,22,170,40,128,75,0,8.0,7
11,22,300,40,103,98,0,8.0,-11
11,22,180,20,86,80,1,8.0,3
11,22,190,50,80,63,-1,8.0,1
11,22,290,20,47,43,0,8.0,-9
11,22,220,30,36,30,0,8.0,-5
11,22,180,50,59,-14,0,8.0,2
11,22,100,30,77,66,0,8.0,2
11,22,40,40,88,71,-1,8.0,-1
11,22,100,30,96,87,0,8.0,-2
11,22,200,20,120,105,0,8.0,-3
11,22,290,30,106,98,0,8.0,-8
11,22,230,30,58,36,0,4.0,4
11,22,300,20,84,81,0,8.0,-1
11,22,220,20,56,42,0,7.0,-6
11,22,70,30,61,50,0,8.0,-11
11,22,280,20,20,6,0,8.0,-2
11,22,90,30,45,41,0,8.0,-1
11,22,130,10,8,0,0,1.0,-8
11,22,260,40,77,74,0,8.0,-6
11,22,300,20,31,22,0,5.0,-6
11,22,210,20,8,1,0,0.0,4
11,22,220,40,55,42,0,8.0,2
11,22,220,80,88,71,0,8.0,1
11,22,230,90,104,91,0,8.0,1
11,22,230,100,85,75,17,8.0,-2
11,22,230,50,14,-20,0,8.0,-8
11,22,240,40,8,-7,0,1.0,-1
11,22,200,50,46,41,-1,8.0,16
11,22,250,60,103,85,-1,8.0,-6
11,22,60,10,24,14,0,0.0,-3
11,22,100,20,-4,-12,0,0.0,-5
11,22,200,40,-15,-28,0,0.0,26
11,22,210,60,58,51,19,8.0,3
11,22,200,40,79,64,0,8.0,-4
11,22,210,30,60,54,0,8.0,-1
11,22,90,10,56,52,0,8.0,4
11,22,20,10,10,7,0,8.0,11
11,22,180,30,79,51,0,0.0,10
11,22,190,70,141,130,8,8.0,2
11,22,200,70,148,98,0,7.0,-4
11,22,220,50,102,78,0,2.0,-7
11,22,200,60,93,80,0,8.0,-4
11,22,190,50,99,62,0,4.0,-1
11,22,190,40,94,77,0,0.0,-1
11,22,180,50,115,47,0,0.0,-2
11,22,250,20,93,84,-1,8.0,-2
11,22,210,70,84,80,1,8.0,3
11,22,200,70,100,73,0,8.0,-1
11,22,990,10,75,62,0,8.0,2
11,22,50,20,51,42,0,0.0,-3
11,22,220,50,45,43,0,9.0,-3
11,22,240,30,72,70,0,8.0,0
11,22,240,40,29,22,0,6.0,-4
11,22,240,30,27,20,0,7.0,-2
11,22,260,10,12,6,0,0.0,-8
11,22,220,40,20,19,0,8.0,1
11,22,230,50,30,23,0,8.0,0
11,22,40,30,10,5,0,0.0,0
11,22,60,30,-14,-17,0,9.0,-13
11,22,30,20,-13,-17,0,5.0,-6
11,22,230,70,19,12,4,8.0,-1
11,22,220,140,-3,-6,11,8.0,2
11,22,210,60,10,2,6,8.0,3
11,22,220,20,6,1,0,8.0,0
11,22,210,50,14,7,0,5.0,-4
11,22,240,40,29,13,0,8.0,-1
11,22,200,50,16,-17,0,6.0,-9
11,22,290,20,27,13,0,0.0,-4
11,22,230,30,34,31,0,8.0,7
11,22,270,20,65,56,0,8.0,-6
11,22,220,50,72,54,0,8.0,1
11,22,230,40,95,76,0,7.0,-1
11,22,190,10,85,73,0,8.0,1
11,22,200,30,46,20,0,0.0,9
11,22,220,70,107,99,12,8.0,4
11,22,260,30,50,39,0,7.0,-3
11,22,200,40,51,24,0,8.0,0
11,22,230,80,86,49,0,8.0,5
11,22,220,50,58,43,0,2.0,10
11,22,230,60,125,107,0,8.0,2
11,22,220,80,129,102,0,8.0,-3
11,22,190,70,133,96,0,0.0,4
11,22,200,60,147,120,-1,8.0,-5
11,22,190,60,96,61,0,0.0,-1
11,22,180,20,62,44,0,8.0,4
11,22,190,50,41,35,0,0.0,1
11,22,190,70,88,76,2,8.0,-1
11,22,220,40,46,30,0,7.0,-8
11,22,190,70,62,55,15,8.0,7
11,22,200,60,90,75,0,1.0,2
11,22,160,60,143,104,0,8.0,7
11,22,220,70,128,84,0,8.0,-4
11,22,160,30,94,58,0,0.0,-2
11,22,190,60,132,86,0,8.0,-9
11,22,230,40,114,91,0,8.0,-2
11,22,200,30,40,34,0,0.0,2
11,22,110,20,69,51,0,8.0,-2
11,22,240,20,108,100,0,8.0,-1
11,22,250,20,123,123,2,9.0,0
11,22,340,30,109,104,0,8.0,-2
11,22,10,10,89,56,0,8.0,-4
11,22,230,70,86,80,5,8.0,6
11,22,240,20,56,50,0,7.0,2
11,22,250,20,92,84,0,7.0,0
11,22,250,50,71,66,14,8.0,-2
11,22,240,40,45,40,3,8.0,1
11,22,210,30,72,71,15,8.0,19
11,22,280,30,33,29,0,7.0,1
11,22,250,30,32,25,0,1.0,1
11,22,290,30,59,56,0,8.0,-1
11,22,330,10,18,6,0,7.0,-3
11,22,0,0,5,-4,0,8.0,-3
11,22,210,40,11,-4,0,6.0,-2
11,22,190,30,1,-7,0,0.0,1
11,22,90,30,15,-4,0,1.0,-2
11,22,160,40,64,33,0,8.0,-2
11,22,120,40,124,34,0,8.0,-40
11,22,160,30,76,63,0,0.0,-3
11,22,210,40,90,76,0,8.0,-1
11,22,300,10,10,2,0,0.0,-5
11,22,220,100,48,24,-1,8.0,-1
11,22,280,30,44,29,0,8.0,-1
11,22,260,20,42,33,-1,8.0,1
11,22,190,20,50,45,-1,8.0,-1
11,22,200,70,23,-7,0,8.0,-1
11,22,240,40,57,54,0,8.0,3
11,22,200,90,76,68,9,8.0,1
11,22,120,20,102,81,0,8.0,2
11,22,40,50,81,75,0,0.0,2
11,22,130,20,69,66,0,0.0,-3
11,22,30,50,75,75,0,9.0,0
11,22,200,20,90,87,0,8.0,1
11,22,190,20,87,81,0,8.0,-9
11,22,230,40,101,85,-1,8.0,-6
11,22,180,70,98,54,0,7.0,2
11,22,200,90,98,65,0,6.0,3
11,22,200,130,144,111,-1,8.0,5
11,22,220,80,81,49,0,1.0,0
11,22,230,40,70,58,0,8.0,-6
11,22,190,50,54,45,0,0.0,-4
11,22,220,50,93,85,0,8.0,-2
11,22,230,40,102,101,1,8.0,1
11,22,330,20,51,36,0,0.0,-6
11,22,180,30,39,7,0,8.0,2
11,22,270,20,69,68,0,8.0,0
11,22,230,70,83,68,0,8.0,1
11,22,250,40,89,59,-1,8.0,0
11,22,260,30,6,5,14,8.0,5
11,22,240,30,-2,-3,-1,8.0,3
11,22,220,60,17,13,1,8.0,3
11,22,230,30,-21,-25,0,8.0,2
11,22,210,30,12,8,0,8.0,-9
11,22,220,60,39,32,0,8.0,-3
11,22,200,90,40,-12,0,8.0,-3
11,22,190,30,27,6,0,8.0,-1
11,22,90,30,9,-8,0,0.0,-8
11,22,180,40,43,27,-1,8.0,4
11,22,270,50,126,117,41,8.0,-1
11,22,180,40,56,43,0,2.0,-8
11,22,190,40,102,95,51,8.0,-1
11,22,210,80,73,47,0,7.0,5
11,22,200,50,79,67,0,8.0,7
11,22,190,70,89,50,0,8.0,0
11,22,190,40,47,37,0,6.0,-1
11,22,10,40,58,51,0,8.0,-1
11,22,330,30,61,52,0,8.0,0
11,22,220,40,53,46,0,8.0,-4
11,22,180,30,27,9,0,0.0,-5
11,22,180,60,100,70,0,8.0,3
11,22,180,70,136,93,0,4.0,-2
11,22,220,130,128,72,0,8.0,-4
11,22,190,40,93,71,0,8.0,-2
11,22,210,40,123,101,0,8.0,-1
11,22,220,70,92,73,0,0.0,1
11,22,220,90,114,75,0,8.0,-2
11,22,190,60,105,63,0,0.0,4
11,22,220,50,138,98,0,8.0,0
11,22,150,50,134,90,1,8.0,9
11,22,210,100,94,48,0,4.0,2
11,22,240,70,115,81,0,8.0,-1
11,22,210,110,124,86,0,8.0,2
11,22,210,80,86,58,0,8.0,-4
11,22,230,40,78,68,36,8.0,0
11,22,220,100,76,36,0,8.0,-2
11,22,200,100,93,72,6,8.0,3
11,22,170,40,83,41,0,8.0,-4
11,22,200,30,33,16,0,7.0,-2
11,22,300,20,77,76,0,8.0,6
11,22,210,80,110,95,0,6.0,1
11,22,220,100,143,119,0,8.0,5
11,22,230,110,145,102,0,8.0,0
11,22,230,100,138,120,0,8.0,-2
11,22,240,10,64,61,0,8.0,0
11,22,50,30,49,45,0,8.0,-2
11,22,130,50,50,23,2,8.0,-4
11,22,90,20,76,74,-1,8.0,-2
11,22,250,20,48,38,0,8.0,-2
11,22,250,80,98,64,3,2.0,0
11,22,230,110,130,120,1,8.0,-2
11,22,230,50,125,123,5,8.0,6
11,22,250,60,104,61,0,8.0,-12
11,22,0,0,35,34,0,0.0,6
11,22,80,30,33,32,0,8.0,2
11,22,110,30,44,27,0,8.0,-1
11,22,210,40,58,40,0,8.0,-4
11,22,180,30,68,49,0,8.0,-2
11,22,90,20,33,31,0,0.0,-7
11,22,50,30,39,20,0,8.0,-2
11,22,350,40,36,18,0,8.0,-9
11,22,250,30,38,33,-1,8.0,0
11,22,230,60,31,24,1,8.0,-2
11,22,330,20,0,0,0,9.0,2
11,22,190,30,-16,-24,0,6.0,1
11,22,170,10,-32,-49,0,0.0,-1
11,22,30,40,-24,-33,0,8.0,-1
11,22,60,20,-23,-24,2,8.0,2
11,22,60,60,-30,-52,0,8.0,0
11,22,200,40,137,111,0,8.0,-12
11,22,160,30,152,112,0,8.0,-2
11,22,160,70,179,72,0,8.0,-1
11,22,70,30,132,108,-1,8.0,-5
11,22,230,10,116,96,0,8.0,-1
11,22,40,50,100,81,0,8.0,-1
11,22,60,30,75,68,0,8.0,-1
11,22,110,20,78,67,0,8.0,16
11,22,110,10,75,56,0,0.0,-8
11,22,90,40,40,29,0,0.0,-6
11,22,90,40,34,18,0,0.0,-3
11,22,80,30,50,39,0,3.0,-8
11,22,190,20,18,16,0,9.0,-15
11,22,70,20,9,-9,0,0.0,5
11,22,90,40,22,-16,0,0.0,-20
11,22,190,20,-7,-25,0,0.0,-1
11,22,200,60,84,67,0,8.0,0
11,22,120,10,67,47,0,8.0,13
11,22,0,0,59,27,0,0.0,-34
11,22,210,10,38,31,0,0.0,13
11,22,180,20,32,23,0,0.0,-2
11,22,170,20,55,52,0,0.0,1
11,22,180,20,64,64,0,8.0,-7
11,22,200,30,35,31,0,8.0,12
11,22,230,60,61,51,0,3.0,0
11,22,210,100,81,52,0,8.0,1
11,22,230,30,38,23,0,0.0,0
11,22,230,50,22,11,0,0.0,-7
11,22,220,100,89,76,1,8.0,2
11,22,180,50,48,28,0,4.0,9
11,22,220,80,65,38,0,4.0,-2
11,22,220,70,59,46,0,0.0,3
11,22,200,40,55,42,0,8.0,-13
11,22,210,90,77,38,0,8.0,0
11,22,220,40,31,31,0,5.0,-3
11,22,230,90,67,55,4,8.0,-2
11,22,230,80,95,63,0,8.0,-2
11,22,220,50,79,65,0,8.0,1
11,22,190,40,93,48,0,8.0,1
11,22,200,70,115,85,0,8.0,-1
11,22,210,30,61,46,0,8.0,6
11,22,190,50,53,26,0,7.0,5
11,22,360,10,82,75,0,8.0,-2
11,22,130,20,7,4,0,2.0,17
11,22,150,10,39,14,0,8.0,-1
11,22,150,10,26,7,0,0.0,-16
11,22,220,40,79,76,0,8.0,3
11,22,70,30,57,54,0,8.0,-3
11,22,210,40,69,61,0,1.0,1
11,22,110,20,21,16,0,0.0,11
11,22,220,80,94,59,0,8.0,-4
11,22,200,60,48,24,0,8.0,13
11,22,190,30,78,75,6,8.0,0
11,22,110,40,92,81,0,8.0,24
11,22,200,70,69,43,0,1.0,-2
11,22,200,70,84,50,0,8.0,-1
11,22,220,30,55,40,0,8.0,1
11,22,350,30,46,41,0,8.0,-5
11,22,330,20,28,14,0,8.0,-1
11,22,210,40,6,5,0,9.0,-1
11,22,190,50,82,75,1,8.0,-1
11,22,210,80,126,103,-1,8.0,-26
11,22,200,80,75,46,0,6.0,1
11,22,230,50,61,38,0,8.0,0
11,22,260,50,81,62,3,2.0,-2
11,22,220,100,138,107,0,8.0,2
11,22,270,10,96,93,14,8.0,-1
11,22,220,70,102,92,-1,8.0,-2
11,22,220,90,86,62,0,8.0,-14
