MM,HH,DD,FF,T,TD,RH,N,TC
1,21,240,46,53,10,0,7.0,-5
1,21,230,26,53,51,-1,8.0,2
1,21,240,108,88,61,0,8.0,-6
1,21,230,77,51,28,0,6.0,0
1,21,250,154,98,76,2,7.0,1
1,21,290,62,-5,-5,0,,0
1,21,230,98,52,48,4,8.0,4
1,21,270,51,44,19,0,3.0,-2
1,21,220,41,49,23,0,7.0,-4
1,21,230,72,-4,-6,0,7.0,1
1,21,320,36,19,5,0,7.0,-1
1,21,80,21,-23,-31,0,0.0,2
1,21,110,31,-49,-62,0,0.0,-3
1,21,150,26,-44,-77,0,7.0,8
1,21,220,31,-13,-14,0,8.0,3
1,21,990,10,-38,-42,0,7.0,4
1,21,220,62,11,11,8,8.0,2
1,21,230,98,53,50,11,8.0,2
1,21,210,41,43,41,8,8.0,15
1,21,270,41,9,1,-1,6.0,-2
1,21,320,36,12,-1,-1,5.0,-3
1,21,210,41,28,24,1,8.0,1
1,21,230,57,55,52,4,8.0,-3
1,21,190,46,61,52,0,7.0,-2
1,21,180,26,4,-15,0,0.0,12
1,21,180,87,71,12,0,7.0,5
1,21,210,46,46,34,0,7.0,3
1,21,190,123,74,28,0,7.0,2
1,21,190,57,57,29,0,1.0,4
1,21,210,118,65,43,-1,8.0,7
1,21,220,165,121,104,6,8.0,-5
1,21,230,108,61,27,0,6.0,-4
1,21,230,82,55,36,1,8.0,-7
1,21,230,93,117,105,1,8.0,-1
1,21,310,72,23,13,3,7.0,2
1,21,190,108,21,14,24,8.0,13
1,21,230,113,77,43,0,7.0,-3
1,21,230,82,89,84,35,8.0,0
1,21,220,21,-2,-20,0,0.0,-7
1,21,200,98,55,11,0,7.0,-3
1,21,60,31,10,8,0,2.0,-4
1,21,20,10,-13,-14,0,4.0,7
1,21,990,10,8,8,0,8.0,0
1,21,100,36,-2,-30,0,2.0,-5
1,21,90,46,-25,-57,0,2.0,3
1,21,80,36,-16,-22,0,2.0,-1
1,21,190,46,66,58,0,3.0,-1
1,21,110,26,31,21,0,5.0,0
1,21,170,31,87,65,0,7.0,-14
1,21,100,21,84,67,1,7.0,-14
1,21,180,57,106,68,0,8.0,-6
1,21,200,46,95,74,0,7.0,-2
1,21,140,26,38,32,0,0.0,7
1,21,110,21,4,4,0,9.0,-1
1,21,130,21,25,22,0,1.0,1
1,21,120,21,20,14,0,1.0,8
1,21,120,15,-5,-5,0,7.0,5
1,21,110,15,-14,-14,0,3.0,0
1,21,90,36,-16,-20,0,8.0,1
1,21,100,93,-11,-40,0,2.0,0
1,21,70,57,3,-32,0,8.0,3
1,21,80,67,-6,-45,0,3.0,-3
1,21,110,57,-11,-44,-1,8.0,3
1,21,80,93,-18,-58,0,7.0,-1
1,21,80,98,-60,-123,0,8.0,-2
1,21,60,41,-78,-86,-1,8.0,2
1,21,70,57,-15,-31,0,7.0,-11
1,21,90,93,-22,-49,0,8.0,-10
1,21,80,72,-9,-35,0,3.0,-5
1,21,70,36,-18,-59,0,0.0,-1
1,21,30,51,-30,-63,0,0.0,-4
1,21,80,30,-148,-166,0,1.0,-8
1,21,30,40,-97,-111,0,8.0,-7
1,21,50,60,-59,-73,0,8.0,-1
1,21,30,40,-52,-64,-1,8.0,-2
1,21,60,20,-40,-55,0,8.0,0
1,21,30,20,-107,-118,0,7.0,-2
1,21,50,20,-88,-93,0,8.0,-11
1,21,50,20,-66,-81,0,7.0,-1
1,21,40,50,-80,-94,0,7.0,3
1,21,990,10,-39,-65,0,8.0,-1
1,21,190,30,-65,-82,0,3.0,-7
1,21,190,40,23,-14,0,8.0,-4
1,21,70,20,9,-22,0,0.0,-4
1,21,190,30,23,-39,0,0.0,-28
1,21,190,20,17,-38,0,0.0,-2
1,21,170,30,28,-28,0,0.0,-9
1,21,200,70,59,12,0,6.0,-8
1,21,140,20,22,22,0,8.0,-18
1,21,220,40,51,51,0,5.0,0
1,21,50,20,16,15,0,8.0,-1
1,21,80,50,15,-1,0,0.0,2
1,21,190,60,79,54,0,1.0,-9
1,21,70,20,45,45,0,6.0,-1
1,21,20,20,45,45,0,9.0,-9
1,21,50,20,-2,-2,0,9.0,2
1,21,340,30,-2,-2,0,8.0,-3
1,21,990,10,-7,-16,0,7.0,-2
1,21,220,20,10,9,0,8.0,-1
1,21,50,30,10,4,0,8.0,1
1,21,70,10,16,4,0,8.0,1
1,21,30,30,29,29,0,8.0,-2
1,21,190,80,66,31,0,7.0,5
1,21,280,80,64,60,27,8.0,12
1,21,230,120,53,18,-1,4.0,-3
1,21,230,150,73,14,-1,7.0,-8
1,21,240,70,52,34,5,7.0,4
1,21,200,70,67,49,-1,8.0,0
1,21,220,90,87,48,0,6.0,5
1,21,220,90,103,69,0,2.0,-2
1,21,180,40,90,66,0,1.0,-7
1,21,170,20,64,25,0,2.0,-15
1,21,180,60,85,40,0,3.0,-1
1,21,190,40,71,48,0,6.0,-5
1,21,180,70,110,69,0,7.0,-1
1,21,220,70,57,29,0,3.0,-3
1,21,210,80,85,72,1,7.0,1
1,21,280,50,60,49,0,8.0,-3
1,21,210,50,43,24,0,6.0,-8
1,21,210,130,64,26,-1,7.0,-7
1,21,280,80,27,-8,1,5.0,-22
1,21,10,40,23,7,0,8.0,-6
1,21,60,20,-9,-48,0,8.0,-1
1,21,50,30,-20,-31,0,0.0,-1
1,21,30,40,10,-16,0,8.0,-3
1,21,20,70,12,9,-1,8.0,2
1,21,60,50,-17,-41,0,7.0,-10
1,21,50,30,-39,-54,0,2.0,-9
1,21,100,20,-33,-49,0,0.0,-10
1,21,220,40,0,0,-1,8.0,0
1,21,60,10,5,4,0,8.0,-3
1,21,230,50,9,7,0,8.0,2
1,21,80,60,-38,-75,0,1.0,2
1,21,170,50,71,18,0,1.0,-2
1,21,180,60,61,44,0,1.0,7
1,21,250,70,62,35,0,8.0,0
1,21,250,60,115,112,20,8.0,-2
1,21,200,70,110,88,0,2.0,0
1,21,200,70,108,48,0,6.0,-6
1,21,200,50,58,48,0,8.0,1
1,21,250,50,48,33,0,4.0,-3
1,21,10,40,4,-9,0,7.0,-1
1,21,40,60,-11,-21,0,8.0,-1
1,21,300,30,-33,-50,0,0.0,0
1,21,190,120,-16,-16,24,9.0,1
1,21,210,70,29,22,1,8.0,-1
1,21,210,90,50,23,0,7.0,0
1,21,210,110,80,39,0,8.0,0
1,21,210,80,77,63,4,8.0,-1
1,21,190,40,44,36,0,6.0,-9
1,21,190,80,39,18,0,6.0,-1
1,21,210,90,80,26,0,4.0,2
1,21,180,50,80,37,0,7.0,1
1,21,0,0,82,77,0,8.0,-3
1,21,60,30,60,60,0,9.0,1
1,21,220,60,47,32,0,8.0,-9
1,21,210,50,69,62,0,8.0,1
1,21,270,80,81,70,17,8.0,-5
1,21,200,80,61,35,0,8.0,0
1,21,230,60,37,20,0,8.0,1
1,21,330,40,47,42,-1,7.0,-6
1,21,70,20,-37,-60,0,0.0,-2
1,21,350,40,-14,-60,0,6.0,-8
1,21,990,10,17,-48,-1,7.0,-7
1,21,210,20,59,59,0,8.0,3
1,21,200,30,71,61,0,7.0,0
1,21,210,90,62,45,0,5.0,2
1,21,220,100,82,54,0,4.0,1
1,21,200,50,57,37,0,3.0,-3
1,21,210,50,71,62,-1,7.0,5
1,21,220,70,61,25,0,7.0,-5
1,21,190,20,61,57,0,8.0,0
1,21,310,20,21,17,0,6.0,-5
1,21,110,20,-18,-18,0,9.0,-7
1,21,200,50,-5,-22,0,0.0,-2
1,21,210,40,7,-10,0,8.0,0
1,21,210,40,14,-2,-1,8.0,3
1,21,40,20,30,24,0,8.0,-3
1,21,50,30,11,-32,0,7.0,1
1,21,320,40,50,50,1,8.0,-1
1,21,300,40,57,56,1,8.0,1
1,21,340,50,45,10,-1,7.0,-5
1,21,320,30,35,15,0,7.0,-4
1,21,270,40,36,30,-1,8.0,1
1,21,270,20,35,25,0,8.0,-1
1,21,280,30,29,24,0,7.0,2
1,21,50,30,-23,-50,0,5.0,-11
1,21,360,10,-45,-67,0,1.0,-1
1,21,200,20,-35,-65,0,0.0,-6
1,21,220,40,16,-18,0,8.0,0
1,21,240,50,-12,-60,0,0.0,-4
1,21,210,100,42,3,0,8.0,6
1,21,240,120,90,83,3,8.0,6
1,21,230,110,98,75,0,7.0,-3
1,21,230,80,93,63,0,8.0,-1
1,21,190,80,63,42,0,5.0,2
1,21,200,80,90,66,1,5.0,-4
1,21,170,60,62,28,0,8.0,2
1,21,210,90,72,37,0,7.0,-2
1,21,190,40,83,75,1,8.0,0
1,21,210,50,46,35,0,7.0,-3
1,21,230,50,52,28,0,7.0,-10
1,21,230,60,45,32,1,8.0,-3
1,21,100,20,23,17,0,6.0,1
1,21,50,50,26,24,-1,8.0,2
1,21,80,50,21,5,0,8.0,-9
1,21,60,30,-2,-17,0,1.0,-1
1,21,60,60,-9,-38,0,1.0,-4
1,21,60,50,-21,-31,0,1.0,-2
1,21,120,20,-26,-80,0,0.0,-3
1,21,990,10,-44,-65,0,0.0,2
1,21,160,10,-39,-53,0,3.0,4
1,21,0,0,15,13,0,8.0,-2
1,21,140,20,6,1,0,8.0,4
1,21,230,30,-8,-11,0,8.0,-9
1,21,150,50,14,4,15,8.0,1
1,21,180,60,62,42,11,8.0,0
1,21,200,100,105,82,-1,8.0,6
1,21,200,50,48,37,0,1.0,-2
1,21,190,40,48,39,0,0.0,-5
1,21,150,40,30,12,0,2.0,8
1,21,230,70,32,13,0,1.0,-5
1,21,260,20,34,14,0,7.0,-4
1,21,170,10,0,-3,0,2.0,5
1,21,120,20,16,10,0,8.0,4
1,21,40,20,2,-15,0,2.0,-7
1,21,230,40,-36,-38,0,6.0,-3
1,21,80,40,-16,-38,0,1.0,15
1,21,80,60,-45,-97,0,1.0,1
1,21,100,20,-51,-90,0,0.0,-7
1,21,200,30,-25,-43,0,1.0,2
1,21,310,10,10,9,0,9.0,-3
1,21,60,20,16,16,0,8.0,1
1,21,90,20,-12,-20,0,2.0,1
1,21,120,20,5,-22,0,1.0,-4
1,21,190,20,23,8,3,6.0,-1
1,21,230,60,29,19,0,8.0,-6
1,21,200,20,38,5,0,8.0,-11
1,21,180,30,24,-10,0,2.0,-8
1,21,210,30,29,4,0,7.0,-9
1,21,200,50,15,11,6,8.0,2
1,21,200,40,12,9,0,6.0,4
1,21,190,60,41,26,1,7.0,1
1,21,200,70,33,15,0,7.0,0
1,21,230,90,65,42,2,6.0,-11
1,21,230,110,89,81,24,8.0,3
1,21,190,50,69,50,0,1.0,-3
1,21,220,90,77,47,0,7.0,-1
1,21,190,80,91,57,-1,7.0,-4
1,21,280,50,62,43,0,7.0,-5
1,21,200,80,77,57,-1,8.0,4
1,21,210,140,102,83,8,8.0,-2
1,21,240,90,127,115,0,8.0,0
1,21,230,100,97,48,0,0.0,-1
1,21,220,70,101,81,0,6.0,2
1,21,210,70,114,58,0,7.0,-5
1,21,200,80,79,39,0,1.0,-2
1,21,220,110,104,90,2,7.0,0
1,21,250,110,76,60,6,8.0,0
1,21,280,30,62,55,0,8.0,-18
1,21,10,70,-16,-53,0,8.0,-1
1,21,240,30,-9,-24,0,8.0,1
1,21,50,20,-37,-61,-1,8.0,1
1,21,60,30,-50,-81,0,8.0,-1
1,21,50,40,-82,-121,0,0.0,-4
1,21,20,40,-80,-122,0,0.0,-8
1,21,50,40,-30,-62,0,8.0,2
1,21,0,0,-49,-57,0,0.0,-3
1,21,200,50,-30,-44,0,0.0,4
1,21,240,60,58,51,0,8.0,-2
1,21,230,90,57,29,0,8.0,-4
1,21,220,90,38,32,17,8.0,-1
1,21,210,50,34,20,0,8.0,4
1,21,210,80,20,-8,0,0.0,-5
1,21,190,50,15,3,0,0.0,-4
1,21,200,60,63,42,0,5.0,1
1,21,190,70,75,49,4,8.0,-4
1,21,150,60,78,44,-1,8.0,-8
1,21,250,50,64,49,0,8.0,-1
1,21,350,60,41,12,0,8.0,-7
1,21,190,30,-4,-25,0,0.0,-7
1,21,240,40,43,38,0,8.0,3
1,21,210,70,55,52,3,8.0,4
1,21,210,70,92,82,0,6.0,5
1,21,230,60,18,8,0,8.0,2
1,21,280,30,26,12,0,8.0,-9
1,21,10,90,-16,-46,-1,6.0,-9
1,21,40,10,-50,-74,0,0.0,1
1,21,100,40,-4,-8,1,8.0,1
1,21,60,20,-50,-69,0,0.0,-1
1,21,200,30,-67,-79,0,7.0,12
1,21,220,40,20,18,-1,8.0,0
1,21,200,60,32,31,2,8.0,2
1,21,240,60,78,69,0,8.0,-2
1,21,190,30,28,22,0,0.0,-2
1,21,200,60,58,39,0,8.0,-1
1,21,270,30,44,29,0,7.0,-1
1,21,190,60,74,61,0,8.0,1
1,21,210,80,73,43,-1,8.0,-22
1,21,230,50,54,48,-1,8.0,5
1,21,240,90,72,28,0,8.0,-3
1,21,230,60,46,28,1,8.0,-1
1,21,190,100,48,27,3,8.0,4
1,21,230,90,62,24,-1,8.0,-3
1,21,310,40,38,27,-1,8.0,-3
1,21,210,30,-14,-27,0,8.0,1
1,21,240,60,71,69,8,8.0,4
1,21,140,20,-5,-26,0,8.0,0
1,21,130,20,-14,-33,0,8.0,0
1,21,170,40,25,-41,-1,7.0,-7
1,21,200,20,-2,-58,0,3.0,0
1,21,240,30,38,32,0,7.0,0
1,21,190,30,26,17,0,8.0,-4
1,21,50,50,3,-25,0,8.0,-3
1,21,250,30,5,0,0,8.0,2
1,21,200,90,2,-2,-1,8.0,11
1,21,230,80,11,-13,0,8.0,2
1,21,180,70,12,-77,0,8.0,3
1,21,230,150,114,61,0,8.0,2
1,21,210,100,90,79,2,8.0,7
1,21,230,70,35,1,0,2.0,0
1,21,240,90,75,53,0,8.0,0
1,21,220,90,59,30,0,8.0,-4
1,21,220,80,66,49,6,8.0,-1
1,21,210,80,72,50,0,1.0,-2
1,21,210,90,108,82,0,8.0,-7
1,21,230,80,64,23,0,7.0,0
1,21,200,80,91,61,0,8.0,8
1,21,210,70,88,43,-1,8.0,-4
1,21,200,90,97,70,0,8.0,0
1,21,230,60,58,28,0,1.0,-5
1,21,240,40,33,8,0,0.0,-2
1,21,200,20,-15,-23,0,0.0,-4
1,21,160,20,-4,-32,0,0.0,-15
1,21,210,50,29,-3,0,8.0,8
1,21,200,80,56,40,-1,8.0,2
1,21,210,80,15,9,6,8.0,13
1,21,220,80,48,20,0,8.0,4
1,21,250,100,102,84,2,8.0,-17
1,21,250,50,33,5,0,3.0,-1
1,21,250,30,27,11,0,8.0,-2
1,21,280,30,12,4,1,8.0,-1
1,21,360,50,-11,-48,0,8.0,-8
1,21,30,60,-17,-45,-1,8.0,0
1,21,30,40,-23,-65,0,2.0,-5
1,21,210,10,-2,-7,0,8.0,-1
1,21,40,20,-2,-13,0,8.0,1
1,21,200,30,3,-44,0,8.0,2
1,21,280,30,49,46,0,8.0,1
1,21,310,60,74,68,-1,8.0,-1
1,21,60,30,16,7,0,0.0,-16
1,21,330,20,22,20,0,8.0,-3
1,21,150,20,-10,-11,0,8.0,5
1,21,60,40,-4,-19,0,8.0,-6
1,21,60,30,9,-11,0,8.0,0
1,21,60,20,14,-2,0,8.0,4
1,21,80,30,-7,-20,0,0.0,-11
1,21,100,30,3,-14,0,0.0,-15
1,21,190,30,-4,-24,0,0.0,5
1,21,200,70,28,-14,0,8.0,1
1,21,220,70,32,28,-1,8.0,-2
1,21,110,40,28,14,0,8.0,-3
1,21,170,20,-16,-36,0,0.0,5
1,21,140,10,-2,-46,0,0.0,-12
1,21,170,20,-35,-65,0,0.0,3
1,21,180,60,33,8,3,8.0,2
1,21,280,30,56,52,0,8.0,-3
1,21,270,20,35,33,0,9.0,1
1,21,200,70,72,62,0,8.0,2
1,21,230,50,40,28,0,0.0,3
1,21,300,40,46,37,1,8.0,-16
1,21,60,40,-11,-29,0,8.0,-2
1,21,80,40,-39,-81,0,0.0,1
1,21,190,20,-35,-66,0,0.0,10
1,21,350,60,10,-1,3,8.0,0
1,21,40,50,-56,-95,0,8.0,-6
1,21,40,50,-65,-90,0,0.0,-1
1,21,50,50,-29,-71,0,0.0,-3
1,21,40,50,-30,-88,0,0.0,3
1,21,60,60,15,-3,0,8.0,1
1,21,50,30,-31,-41,0,0.0,1
1,21,210,50,44,23,0,2.0,0
1,21,240,20,56,48,0,8.0,-1
1,21,220,120,78,46,0,8.0,1
1,21,250,40,82,59,4,8.0,-5
1,21,220,70,91,81,1,8.0,-1
1,21,230,80,111,94,-1,8.0,-2
1,21,200,90,79,46,0,8.0,1
1,21,210,100,102,79,0,8.0,2
1,21,210,90,128,66,0,8.0,-3
1,21,230,70,68,40,0,2.0,-6
1,21,260,70,101,56,-1,4.0,-9
1,21,230,100,110,98,-1,8.0,2
1,21,220,110,108,78,0,8.0,1
1,21,230,50,54,25,0,0.0,-5
1,21,210,70,39,5,0,1.0,8
1,21,200,60,80,49,0,8.0,0
1,21,230,50,94,61,0,8.0,-4
1,21,260,100,117,40,0,7.0,-4
1,21,220,80,113,89,0,8.0,3
1,21,230,80,74,42,0,1.0,-5
1,21,230,70,51,22,0,0.0,-3
1,21,60,50,-7,-49,0,7.0,-6
1,21,10,30,-37,-76,0,0.0,-1
1,21,50,40,-24,-36,0,8.0,-7
1,21,0,0,-41,-81,0,1.0,-3
1,21,230,40,13,8,0,8.0,8
1,21,250,30,37,31,0,8.0,-3
1,21,260,40,57,52,-1,8.0,1
1,21,290,20,69,62,-1,8.0,-1
1,21,220,20,70,61,0,8.0,0
1,21,230,60,56,33,0,8.0,-4
1,21,80,40,-5,-6,0,0.0,-4
1,21,100,70,-11,-43,0,0.0,4
1,21,100,60,12,-8,-1,8.0,0
1,21,170,70,54,9,0,0.0,6
1,21,180,40,45,36,1,8.0,7
1,21,180,50,37,13,0,8.0,-5
1,21,250,80,70,35,0,1.0,-2
1,21,190,70,52,35,0,0.0,0
1,21,200,70,45,32,0,0.0,-4
1,21,200,100,102,71,0,7.0,4
1,21,190,60,92,70,0,8.0,0
1,21,200,60,41,16,0,1.0,8
1,21,100,30,18,-29,0,5.0,20
1,21,200,80,80,54,0,8.0,0
1,21,200,140,82,46,1,8.0,9
1,21,190,30,50,44,0,8.0,5
1,21,210,100,91,72,0,8.0,2
1,21,230,100,114,107,1,8.0,7
1,21,240,70,119,114,3,8.0,-1
1,21,230,90,103,95,1,8.0,-2
1,21,230,100,95,76,-1,8.0,-3
1,21,200,20,13,-5,0,0.0,1
1,21,210,80,79,41,0,8.0,0
1,21,260,20,48,38,0,0.0,-4
1,21,230,60,67,36,0,8.0,-1
1,21,230,70,52,33,0,8.0,2
1,21,230,30,75,56,0,8.0,-2
1,21,280,10,67,27,0,8.0,-1
1,21,190,10,30,7,0,8.0,-10
1,21,230,30,14,13,0,0.0,-13
1,21,210,130,44,31,-1,8.0,9
1,21,100,20,-23,-28,0,8.0,1
1,21,60,30,-2,-23,0,8.0,-6
1,21,220,40,-17,-42,0,8.0,-2
1,21,230,50,-5,-28,0,8.0,-1
1,21,30,60,-59,-69,0,1.0,-14
1,21,990,10,-135,-142,0,0.0,-20
1,21,200,20,-34,-42,0,8.0,2
1,21,100,30,-80,-85,0,0.0,-9
1,21,80,30,-90,-95,0,0.0,-12
1,21,220,40,-73,-98,0,0.0,8
1,21,190,70,19,-72,0,0.0,3
1,21,200,100,49,-16,0,8.0,1
1,21,200,50,40,14,1,8.0,-4
1,21,190,20,22,21,0,8.0,0
1,21,100,30,7,-22,0,0.0,-7
1,21,210,40,43,12,0,8.0,-1
1,21,190,80,56,38,0,7.0,2
1,21,220,80,35,14,0,6.0,4
1,21,220,90,56,22,0,6.0,2
1,21,180,50,31,-4,0,8.0,1
1,21,180,40,13,-9,0,2.0,0
1,21,190,70,47,27,0,8.0,-1
1,21,250,60,42,25,-1,8.0,-1
1,21,230,40,27,19,0,8.0,-11
1,21,110,50,10,-12,0,8.0,-7
1,21,20,20,-17,-28,0,0.0,3
1,21,230,20,-36,-36,0,9.0,-8
1,21,140,30,2,-30,0,0.0,-5
1,21,90,30,-9,-34,0,0.0,-3
1,21,80,60,-5,-37,0,0.0,0
1,21,80,40,-22,-49,0,0.0,14
1,21,330,20,-40,-52,0,0.0,-13
1,21,210,60,-5,-20,0,6.0,-5
1,21,70,30,-50,-64,0,8.0,0
1,21,200,60,-31,-48,-1,8.0,-2
1,21,180,30,-38,-50,0,8.0,-2
1,21,310,10,-48,-56,0,6.0,-5
1,21,90,30,-81,-82,0,0.0,-19
1,21,40,70,-39,-66,0,8.0,-4
1,21,40,70,-16,-45,0,8.0,-2
1,21,60,10,-30,-41,0,8.0,2
1,21,20,30,-12,-18,-1,8.0,-1
1,21,80,50,-25,-45,0,8.0,5
1,21,180,20,17,1,0,8.0,1
1,21,80,30,-14,-19,0,0.0,-6
1,21,170,30,21,3,0,8.0,-1
1,21,180,40,21,7,7,8.0,3
1,21,230,40,45,29,0,8.0,1
1,21,220,50,35,27,0,8.0,1
1,21,90,20,34,29,0,8.0,0
1,21,100,30,17,-9,0,8.0,0
1,21,200,20,33,20,0,8.0,-2
1,21,140,30,37,5,0,8.0,3
1,21,130,20,16,-14,0,8.0,0
1,21,350,10,1,-2,6,8.0,0
1,21,360,20,-22,-37,0,8.0,-4
1,21,60,40,-72,-95,0,0.0,-2
1,21,230,80,-5,-13,1,8.0,4
1,21,240,40,11,3,-1,8.0,1
1,21,280,30,2,-7,0,8.0,-3
1,21,220,50,-15,-38,1,8.0,-3
1,21,230,70,3,-23,0,8.0,0
1,21,310,20,14,11,0,8.0,-1
1,21,260,30,-3,-5,0,8.0,0
1,21,220,40,10,2,0,8.0,-1
1,21,190,60,-23,-52,0,1.0,0
1,21,200,80,29,4,0,8.0,1
1,21,230,100,101,85,1,8.0,-18
1,21,200,70,90,79,0,0.0,-2
1,21,210,70,95,83,5,8.0,-3
1,21,210,40,-3,-9,0,0.0,2
1,21,190,30,-3,-14,0,4.0,-2
1,21,260,40,51,47,1,8.0,-1
1,21,230,60,95,92,15,8.0,3
1,21,230,70,115,114,9,8.0,2
1,21,250,50,88,79,4,8.0,-3
1,21,220,90,86,54,0,8.0,-5
1,21,200,60,62,39,0,0.0,-7
1,21,220,80,87,67,0,8.0,2
1,21,310,40,40,26,0,8.0,-2
1,21,310,30,25,24,0,8.0,0
1,21,40,40,-7,-21,0,1.0,-14
1,21,260,20,-6,-8,-1,8.0,2
1,21,50,10,29,28,-1,8.0,1
1,21,330,30,43,40,-1,8.0,0
1,21,260,20,32,28,0,8.0,-3
1,21,250,20,14,10,0,7.0,2
1,21,40,40,8,1,-1,7.0,-5
1,21,60,50,-19,-44,0,0.0,-2
1,21,70,40,-27,-42,0,0.0,-8
1,21,50,40,-37,-43,0,3.0,-3
1,21,30,40,-30,-34,0,8.0,5
1,21,60,10,-45,-54,0,8.0,-1
1,21,210,120,131,103,-1,8.0,0
1,21,220,70,45,24,0,0.0,0
1,21,240,70,78,43,0,0.0,-3
