MM,HH,DD,FF,T,TD,RH,N,TC
12,15,60,36,1,-61,0,2.0,-12
12,15,360,5,28,-61,0,1.0,-25
12,15,200,15,-6,-46,0,0.0,-3
12,15,240,46,3,3,0,7.0,6
12,15,230,72,79,79,0,8.0,-3
12,15,220,77,89,69,0,8.0,0
12,15,220,103,101,92,-1,8.0,3
12,15,230,62,69,57,0,5.0,-3
12,15,200,36,72,63,0,7.0,-5
12,15,220,93,33,32,14,8.0,-6
12,15,220,108,90,90,-1,8.0,7
12,15,260,98,88,46,0,7.0,-2
12,15,220,108,85,81,1,8.0,-4
12,15,240,67,45,22,-1,7.0,-11
12,15,210,51,40,28,0,8.0,2
12,15,240,108,100,60,0,6.0,-9
12,15,350,26,17,-2,0,7.0,-3
12,15,200,87,37,28,0,7.0,-3
12,15,240,98,65,43,0,6.0,-3
12,15,240,72,59,52,0,7.0,-2
12,15,210,72,97,86,0,8.0,-1
12,15,230,149,136,128,-1,8.0,-7
12,15,80,36,24,24,7,8.0,-1
12,15,330,72,12,12,12,8.0,5
12,15,210,103,41,38,7,8.0,10
12,15,210,72,49,32,0,7.0,-2
12,15,240,72,21,21,3,8.0,5
12,15,350,26,1,1,0,7.0,-3
12,15,290,36,17,17,0,8.0,0
12,15,230,36,30,26,0,7.0,-4
12,15,190,51,29,1,0,7.0,-7
12,15,200,82,61,56,4,8.0,-1
12,15,220,139,94,75,-1,7.0,-6
12,15,220,36,83,63,-1,8.0,-1
12,15,40,15,70,43,0,6.0,-15
12,15,90,10,60,33,0,6.0,-8
12,15,180,62,120,81,0,7.0,0
12,15,220,98,128,107,0,6.0,-3
12,15,220,67,101,72,0,7.0,-11
12,15,230,67,78,44,0,4.0,-7
12,15,200,77,99,49,0,8.0,-2
12,15,200,129,90,72,7,8.0,1
12,15,100,21,68,52,0,7.0,-13
12,15,200,93,75,56,-1,8.0,9
12,15,240,82,133,108,0,7.0,-2
12,15,230,87,123,95,0,8.0,-1
12,15,230,62,115,107,-1,8.0,-1
12,15,290,36,58,32,-1,7.0,-9
12,15,160,15,35,10,0,6.0,-14
12,15,220,41,37,36,1,8.0,2
12,15,180,46,39,22,0,7.0,1
12,15,190,51,51,24,0,7.0,3
12,15,200,62,65,36,0,1.0,-8
12,15,240,46,45,25,0,3.0,-14
12,15,240,36,38,24,0,7.0,-3
12,15,40,41,23,1,0,2.0,-8
12,15,70,51,9,-22,0,4.0,-10
12,15,240,15,-28,-41,0,6.0,-8
12,15,220,62,-13,-32,0,6.0,-2
12,15,210,62,8,1,0,8.0,1
12,15,230,118,106,97,6,8.0,2
12,15,230,93,129,118,1,8.0,0
12,15,210,98,110,82,0,8.0,-7
12,15,220,129,57,40,1,7.0,-2
12,15,230,72,45,36,14,8.0,2
12,15,90,21,34,15,0,2.0,-12
12,15,70,26,70,66,0,8.0,-6
12,15,80,46,43,30,0,7.0,-2
12,15,50,57,8,-21,0,7.0,1
12,15,60,57,-37,-64,-1,4.0,2
12,15,80,62,-29,-67,0,7.0,0
12,15,990,5,-5,-41,0,6.0,-2
12,15,60,36,7,-11,0,7.0,-1
12,15,990,15,26,18,0,7.0,-2
12,15,40,36,2,2,0,9.0,-2
12,15,990,10,3,3,0,7.0,2
12,15,40,51,24,5,0,7.0,-2
12,15,40,31,6,-26,0,1.0,-9
12,15,30,72,6,6,0,7.0,2
12,15,80,67,-3,-34,0,7.0,-5
12,15,70,77,9,-21,0,5.0,-2
12,15,80,15,21,-1,0,7.0,-7
12,15,230,57,47,47,-1,8.0,-1
12,15,240,31,49,49,-1,8.0,0
12,15,30,36,10,10,0,8.0,4
12,15,70,36,4,4,12,8.0,1
12,15,210,87,100,94,0,8.0,3
12,15,270,62,98,98,12,8.0,-37
12,15,50,21,6,-9,0,2.0,1
12,15,230,46,14,9,0,3.0,-7
12,15,50,26,8,8,-1,8.0,-1
12,15,70,36,-24,-42,0,1.0,-13
12,15,60,41,-42,-67,0,0.0,-9
12,15,90,51,-33,-99,0,1.0,-13
12,15,80,72,-38,-67,0,8.0,4
12,15,990,10,22,19,0,7.0,-3
12,15,200,70,55,29,0,7.0,-1
12,15,240,60,62,34,1,8.0,-1
12,15,190,90,69,53,9,8.0,0
12,15,200,30,74,49,0,8.0,-13
12,15,60,30,51,49,-1,8.0,0
12,15,40,30,57,57,0,8.0,-1
12,15,40,30,56,36,0,1.0,-12
12,15,60,40,22,5,0,0.0,-10
12,15,90,40,0,-14,0,8.0,-1
12,15,50,40,3,-10,0,8.0,-1
12,15,990,10,-12,-12,0,8.0,1
12,15,230,20,12,4,0,8.0,-1
12,15,20,40,15,11,1,8.0,0
12,15,210,20,-16,-16,0,5.0,-3
12,15,230,60,42,33,0,8.0,-2
12,15,70,30,59,40,0,7.0,-9
12,15,90,10,42,39,0,7.0,-2
12,15,200,40,92,86,0,7.0,-16
12,15,160,20,90,83,0,8.0,-4
12,15,40,60,14,12,0,8.0,-3
12,15,60,50,-6,-31,0,2.0,-7
12,15,60,50,-10,-91,0,7.0,-5
12,15,50,70,-26,-101,0,4.0,-5
12,15,50,60,-34,-99,0,0.0,-9
12,15,40,50,-13,-79,0,5.0,-5
12,15,90,50,-30,-86,0,0.0,-12
12,15,70,20,-36,-101,0,7.0,-4
12,15,50,50,-56,-155,0,1.0,-8
12,15,230,50,-47,-113,-1,8.0,-9
12,15,30,50,-20,-22,2,7.0,1
12,15,50,50,-115,-147,0,7.0,-7
12,15,220,20,56,29,0,4.0,-21
12,15,40,70,17,-12,0,8.0,-5
12,15,300,30,19,0,0,8.0,1
12,15,40,40,14,7,0,8.0,0
12,15,200,30,8,-2,0,7.0,5
12,15,210,70,23,-1,2,8.0,3
12,15,210,30,33,-2,0,7.0,-6
12,15,200,60,73,57,0,7.0,0
12,15,220,70,90,64,0,5.0,-2
12,15,220,120,112,103,5,8.0,3
12,15,250,40,107,90,16,7.0,19
12,15,290,50,80,63,-1,7.0,-3
12,15,250,40,73,50,0,7.0,-3
12,15,340,60,55,31,-1,7.0,-3
12,15,50,80,12,-14,0,7.0,-4
12,15,90,80,-31,-78,0,1.0,-2
12,15,90,60,-1,-25,-1,8.0,3
12,15,110,40,70,43,-1,7.0,36
12,15,200,50,96,69,0,7.0,-7
12,15,30,10,36,34,0,8.0,-3
12,15,10,40,23,22,10,8.0,-1
12,15,10,20,28,25,0,8.0,-1
12,15,200,30,49,49,-1,8.0,2
12,15,210,60,116,113,1,8.0,2
12,15,200,90,130,112,-1,8.0,4
12,15,220,100,79,60,1,7.0,0
12,15,240,50,70,59,0,7.0,0
12,15,220,50,56,36,0,7.0,-11
12,15,230,50,47,45,2,8.0,1
12,15,190,50,80,38,0,7.0,1
12,15,200,40,89,86,4,8.0,-2
12,15,30,50,-3,-28,0,8.0,-2
12,15,70,40,-24,-44,0,7.0,0
12,15,340,10,-4,-23,-1,8.0,-1
12,15,240,40,6,6,0,4.0,2
12,15,250,50,3,3,5,8.0,1
12,15,250,30,10,-2,0,1.0,-5
12,15,260,30,20,15,0,7.0,-2
12,15,200,50,3,-4,-1,8.0,1
12,15,190,50,40,33,5,8.0,-2
12,15,140,20,41,41,0,8.0,-3
12,15,250,40,73,72,0,8.0,-3
12,15,200,60,83,83,5,8.0,5
12,15,250,70,86,42,0,7.0,-5
12,15,220,60,109,106,0,8.0,-1
12,15,230,80,88,82,-1,8.0,-1
12,15,230,60,74,60,0,7.0,1
12,15,180,30,106,6,0,3.0,-4
12,15,200,50,63,56,-1,8.0,2
12,15,230,80,63,35,0,7.0,-4
12,15,360,40,43,6,0,3.0,-9
12,15,230,40,20,15,0,7.0,-8
12,15,220,30,35,32,-1,8.0,-2
12,15,190,50,60,20,0,7.0,-13
12,15,240,40,33,22,0,6.0,-5
12,15,200,80,71,56,0,7.0,-3
12,15,200,80,81,57,0,8.0,-7
12,15,210,120,104,77,0,8.0,5
12,15,210,60,72,53,1,8.0,1
12,15,110,50,58,34,0,7.0,-8
12,15,160,30,96,45,0,0.0,-21
12,15,120,40,89,29,0,7.0,-9
12,15,240,50,90,70,-1,8.0,-1
12,15,260,60,66,6,0,7.0,-5
12,15,230,150,106,55,0,8.0,3
12,15,230,60,50,16,0,4.0,-8
12,15,230,30,31,24,0,1.0,-6
12,15,220,110,68,52,-1,8.0,-3
12,15,210,90,75,62,0,8.0,3
12,15,210,90,88,55,0,6.0,0
12,15,210,80,79,35,0,2.0,-10
12,15,220,60,67,53,0,8.0,1
12,15,200,90,97,90,17,8.0,9
12,15,240,70,74,59,0,7.0,-2
12,15,200,70,58,26,0,7.0,-2
12,15,250,50,30,16,-1,6.0,-13
12,15,350,50,2,-17,0,5.0,-6
12,15,210,50,3,1,1,8.0,1
12,15,210,110,39,31,14,8.0,3
12,15,280,20,46,7,0,7.0,-8
12,15,280,40,13,-2,-1,6.0,-3
12,15,240,30,14,6,0,3.0,-6
12,15,190,40,15,-7,0,7.0,-7
12,15,170,50,16,-53,0,7.0,-4
12,15,210,60,45,36,0,8.0,-3
12,15,200,90,85,65,-1,7.0,3
12,15,220,80,72,30,0,7.0,-9
12,15,240,90,65,22,0,2.0,-9
12,15,210,60,43,22,0,8.0,-3
12,15,250,30,37,24,0,8.0,-2
12,15,250,40,40,23,0,7.0,-3
12,15,220,80,32,21,4,8.0,-1
12,15,160,20,45,34,0,8.0,-3
12,15,190,50,128,89,-1,8.0,5
12,15,150,20,121,94,0,7.0,-12
12,15,230,40,87,69,0,7.0,-2
12,15,190,60,87,49,3,7.0,-7
12,15,160,60,123,54,0,7.0,-2
12,15,160,50,113,91,0,8.0,-3
12,15,160,80,127,89,-1,8.0,-3
12,15,210,80,120,56,0,1.0,-9
12,15,210,70,105,62,0,7.0,-5
12,15,210,100,112,83,-1,7.0,-19
12,15,210,70,129,81,0,6.0,-10
12,15,210,70,125,95,0,7.0,-2
12,15,220,110,103,63,1,7.0,-3
12,15,190,40,68,57,9,8.0,-4
12,15,260,60,44,28,4,7.0,3
12,15,240,70,37,-2,0,7.0,-6
12,15,210,20,42,11,0,7.0,-4
12,15,180,20,43,36,2,8.0,-1
12,15,90,50,57,49,0,7.0,-4
12,15,100,50,23,-5,0,6.0,-4
12,15,80,40,14,-26,0,2.0,-12
12,15,80,20,3,-39,0,2.0,-16
12,15,210,30,61,0,0,1.0,-11
12,15,90,30,35,4,1,7.0,-3
12,15,40,40,-7,-14,-1,8.0,-1
12,15,50,30,-5,-9,-1,8.0,-1
12,15,360,30,3,0,-1,9.0,0
12,15,230,70,24,1,0,6.0,-6
12,15,210,50,16,-2,0,8.0,-2
12,15,250,60,10,4,-1,8.0,-1
12,15,190,40,19,-7,0,7.0,-5
12,15,210,50,126,107,0,7.0,-6
12,15,60,30,85,79,0,8.0,0
12,15,130,20,99,95,0,7.0,0
12,15,240,50,102,83,0,6.0,-2
12,15,190,80,86,65,2,7.0,2
12,15,340,30,77,42,0,2.0,-12
12,15,60,20,38,38,0,0.0,-16
12,15,60,40,36,11,0,0.0,-11
12,15,60,30,17,-9,0,0.0,-9
12,15,50,20,14,-17,0,2.0,-11
12,15,990,10,29,29,0,8.0,-2
12,15,40,40,19,19,0,8.0,1
12,15,40,50,22,-27,0,1.0,-12
12,15,50,40,-28,-77,0,1.0,-10
12,15,40,30,-5,-28,0,7.0,3
12,15,40,50,7,-19,0,1.0,-13
12,15,40,20,-2,-5,-1,8.0,-1
12,15,220,20,14,14,0,9.0,0
12,15,250,60,37,37,0,7.0,-2
12,15,230,20,17,-38,0,7.0,-9
12,15,230,100,29,23,11,8.0,1
12,15,250,50,2,-1,1,8.0,-1
12,15,250,30,-35,-59,0,0.0,-15
12,15,220,100,16,11,0,8.0,6
12,15,230,40,45,38,0,7.0,-2
12,15,260,40,1,1,5,8.0,0
12,15,200,80,9,7,9,8.0,8
12,15,280,120,66,-29,0,2.0,-10
12,15,230,20,4,3,3,8.0,1
12,15,240,60,13,-3,0,7.0,-6
12,15,240,40,-10,-11,0,7.0,1
12,15,170,70,83,41,0,8.0,-4
12,15,200,40,66,53,-1,8.0,2
12,15,40,20,79,63,0,8.0,-7
12,15,210,40,61,42,0,5.0,-19
12,15,20,50,57,35,0,3.0,3
12,15,50,50,12,-13,-1,8.0,-1
12,15,50,40,8,-10,0,8.0,-4
12,15,50,40,-8,-39,0,0.0,1
12,15,60,60,-37,-95,0,0.0,-5
12,15,80,70,-22,-87,0,0.0,-4
12,15,80,90,-26,-94,0,0.0,-5
12,15,70,20,11,-46,0,8.0,-23
12,15,90,20,19,3,0,2.0,-10
12,15,70,50,31,20,0,8.0,-3
12,15,100,40,53,37,0,8.0,-7
12,15,240,60,62,53,-1,8.0,-4
12,15,30,30,7,-2,1,8.0,1
12,15,60,20,5,-29,0,0.0,-3
12,15,70,40,15,-11,0,0.0,-9
12,15,230,40,36,27,0,8.0,-4
12,15,0,0,49,47,-1,8.0,-1
12,15,250,90,110,99,-1,8.0,-5
12,15,140,30,89,69,0,7.0,-14
12,15,200,40,106,94,-1,8.0,0
12,15,190,40,115,86,-1,8.0,-5
12,15,210,50,107,91,0,5.0,-5
12,15,190,50,122,98,-1,8.0,0
12,15,240,40,90,80,0,8.0,-1
12,15,170,40,76,70,20,8.0,5
12,15,230,90,116,105,2,8.0,-3
12,15,50,40,13,-6,0,8.0,-1
12,15,150,30,134,86,0,8.0,1
12,15,60,30,84,56,0,7.0,-6
12,15,40,30,75,65,0,8.0,-3
12,15,60,60,50,46,0,8.0,0
12,15,990,10,44,25,0,8.0,-2
12,15,40,50,39,-36,0,1.0,-9
12,15,60,40,7,-44,0,0.0,-12
12,15,50,20,22,-28,0,0.0,-16
12,15,80,30,36,-62,0,0.0,-24
12,15,240,30,16,-49,0,1.0,-23
12,15,190,70,46,9,-1,8.0,3
12,15,160,30,57,36,0,7.0,3
12,15,220,110,117,103,-1,8.0,-2
12,15,250,60,70,38,0,8.0,-1
12,15,280,50,39,8,-1,8.0,-10
12,15,240,30,56,38,0,8.0,-3
12,15,140,10,55,10,0,0.0,-15
12,15,160,20,73,15,0,0.0,-14
12,15,220,50,81,53,0,0.0,-7
12,15,190,90,94,69,5,8.0,-3
12,15,270,100,54,31,11,8.0,1
12,15,290,30,12,-6,1,4.0,-6
12,15,200,70,3,3,12,8.0,3
12,15,190,50,37,27,-1,8.0,-2
12,15,210,70,76,55,0,8.0,-1
12,15,210,80,74,25,0,8.0,-10
12,15,210,60,61,34,0,4.0,-4
12,15,280,50,40,31,6,8.0,2
12,15,170,40,44,14,0,8.0,-10
12,15,30,20,26,-3,0,5.0,-3
12,15,10,40,20,4,0,8.0,-2
12,15,200,10,30,27,2,8.0,0
12,15,70,20,40,23,0,8.0,-16
12,15,330,10,51,18,0,8.0,-12
12,15,260,20,51,15,0,0.0,-20
12,15,200,40,51,37,0,8.0,1
12,15,190,30,73,56,0,7.0,-19
12,15,100,20,63,48,0,8.0,-4
12,15,60,30,58,36,0,0.0,-16
12,15,50,30,39,-5,0,0.0,-13
12,15,300,20,-8,-11,0,8.0,-4
12,15,70,30,22,18,0,8.0,-3
12,15,70,30,-12,-26,0,8.0,-1
12,15,150,10,-17,-40,0,8.0,-9
12,15,140,20,19,-14,0,0.0,-9
12,15,200,50,60,19,0,8.0,-2
12,15,200,80,56,27,-1,8.0,-5
12,15,160,70,51,33,12,8.0,-16
12,15,230,70,57,25,0,8.0,-8
12,15,10,30,11,-9,0,0.0,-9
12,15,40,30,-2,-46,0,0.0,-22
12,15,210,20,-20,-51,0,2.0,7
12,15,210,90,12,8,6,8.0,3
12,15,230,70,96,72,0,8.0,-2
12,15,220,80,84,45,0,8.0,-6
12,15,220,60,45,21,0,7.0,-5
12,15,20,30,22,14,0,8.0,-6
12,15,230,20,-15,-19,0,8.0,1
12,15,290,50,22,19,7,8.0,-1
12,15,230,30,36,21,0,2.0,-10
12,15,210,60,56,47,1,8.0,3
12,15,220,80,85,79,11,8.0,1
12,15,140,40,27,-21,0,0.0,-7
12,15,160,80,66,26,0,7.0,0
12,15,190,80,76,43,-1,7.0,-7
12,15,170,40,84,63,-1,8.0,-1
12,15,230,70,71,48,1,8.0,-2
12,15,220,50,48,34,-1,8.0,-1
12,15,230,50,61,47,-1,8.0,0
12,15,50,30,29,17,0,0.0,-10
12,15,40,20,40,8,0,8.0,-3
12,15,350,30,0,-3,0,3.0,-13
12,15,340,20,24,-7,0,8.0,-3
12,15,40,50,62,58,-1,8.0,-2
12,15,40,10,59,37,0,8.0,-2
12,15,330,40,68,48,-1,8.0,-8
12,15,240,40,61,52,0,8.0,2
12,15,290,60,53,16,0,5.0,-13
12,15,300,40,3,-1,25,8.0,2
12,15,240,40,22,11,-1,8.0,1
12,15,240,30,45,44,4,8.0,0
12,15,230,50,34,25,0,8.0,0
12,15,230,50,47,31,-1,8.0,-2
12,15,220,50,61,58,-1,8.0,-3
12,15,230,40,66,51,0,8.0,-1
12,15,250,20,67,63,0,8.0,-1
12,15,340,30,54,29,0,8.0,-12
12,15,270,20,31,3,0,7.0,-27
12,15,40,60,-16,-22,0,7.0,-1
12,15,30,40,-29,-46,-1,8.0,-1
12,15,210,50,-35,-42,-1,8.0,10
12,15,160,60,-6,-71,0,8.0,1
12,15,220,70,64,41,-1,8.0,-2
12,15,180,50,100,51,0,8.0,-5
12,15,190,70,115,66,0,8.0,-2
12,15,200,110,106,82,4,8.0,2
12,15,240,60,109,68,-1,6.0,-6
12,15,200,110,150,96,0,7.0,0
12,15,220,80,100,58,0,8.0,-9
12,15,200,140,96,68,0,8.0,1
12,15,200,160,113,46,0,8.0,-21
12,15,240,30,73,51,0,8.0,-1
12,15,230,40,60,28,0,0.0,-10
12,15,210,110,74,52,0,8.0,-4
12,15,210,80,79,43,0,1.0,-14
12,15,210,90,95,73,-1,8.0,-2
12,15,210,90,96,59,0,8.0,-6
12,15,210,70,108,-13,0,0.0,-10
12,15,310,40,62,54,12,8.0,-3
12,15,240,40,59,40,0,7.0,-2
12,15,990,10,30,27,0,8.0,4
12,15,360,20,28,22,0,7.0,-2
12,15,220,20,28,26,0,8.0,2
12,15,50,30,57,55,0,8.0,0
12,15,50,40,45,18,0,0.0,-16
12,15,50,50,28,22,0,8.0,-3
12,15,60,40,8,8,0,9.0,0
12,15,70,40,5,5,0,8.0,0
12,15,990,10,9,3,0,8.0,-5
12,15,220,50,-4,-20,0,8.0,-3
12,15,240,40,30,27,0,8.0,1
12,15,190,50,69,2,0,7.0,0
12,15,200,110,84,61,0,8.0,5
12,15,220,90,98,59,0,7.0,-3
12,15,220,70,89,47,0,3.0,-4
12,15,210,160,100,84,2,8.0,2
12,15,270,50,71,5,0,7.0,0
12,15,220,50,72,48,0,8.0,2
12,15,220,100,112,86,-1,8.0,-7
12,15,200,90,92,84,7,8.0,6
12,15,240,40,82,38,0,7.0,-1
12,15,200,90,64,28,0,7.0,-4
12,15,200,70,78,32,0,8.0,-3
12,15,310,40,66,60,0,8.0,1
12,15,340,50,54,20,0,8.0,-14
12,15,30,20,43,28,0,8.0,-3
12,15,20,20,38,33,0,7.0,-2
12,15,70,50,14,-21,0,8.0,-3
12,15,80,60,16,-36,0,8.0,-10
12,15,40,40,4,-24,0,1.0,-9
12,15,70,70,3,-33,0,0.0,-5
12,15,50,40,-1,-26,0,0.0,-13
12,15,60,40,26,-19,0,0.0,-13
12,15,60,20,-29,-29,0,9.0,-3
12,15,50,20,-12,-14,0,0.0,-11
12,15,120,20,45,-21,0,0.0,-26
12,15,210,30,24,21,0,8.0,-3
12,15,180,30,44,7,0,0.0,-15
12,15,190,80,48,-7,0,2.0,3
12,15,220,50,38,38,0,8.0,0
12,15,200,70,48,31,0,8.0,2
12,15,200,90,71,41,0,0.0,-8
12,15,210,70,66,51,0,8.0,-8
12,15,290,20,67,39,0,8.0,-7
12,15,230,20,53,51,1,8.0,-1
12,15,300,10,55,38,0,8.0,-3
12,15,220,60,31,20,-1,8.0,-7
12,15,210,30,6,4,0,6.0,8
12,15,200,110,42,27,1,8.0,2
12,15,200,20,56,50,6,8.0,-1
12,15,240,20,61,52,0,8.0,-2
12,15,250,10,63,40,0,8.0,-8
12,15,190,10,29,7,0,1.0,-12
12,15,240,30,4,1,4,8.0,1
12,15,190,20,27,22,0,8.0,1
12,15,200,40,32,5,0,8.0,-16
12,15,190,40,21,-11,0,0.0,-10
12,15,110,40,6,-25,0,0.0,-10
12,15,60,50,33,9,0,7.0,-3
12,15,40,50,17,16,0,8.0,1
12,15,90,20,12,8,0,8.0,-3
12,15,220,40,18,17,1,8.0,2
12,15,210,60,45,44,2,8.0,0
12,15,250,20,56,20,0,1.0,-13
12,15,240,50,100,99,3,8.0,0
12,15,230,60,90,71,0,8.0,-2
12,15,280,20,91,77,0,8.0,-2
12,15,300,10,62,61,0,8.0,-11
12,15,320,20,58,39,0,8.0,-3
12,15,40,50,45,37,0,8.0,1
12,15,40,60,3,-36,0,0.0,-7
12,15,70,60,-14,-46,0,0.0,-6
12,15,60,50,-14,-51,0,0.0,-8
12,15,70,40,-8,-45,0,0.0,-12
12,15,50,40,-9,-42,0,0.0,-28
12,15,350,10,5,-16,0,8.0,-6
12,15,40,20,55,33,0,8.0,-3
12,15,180,50,63,22,0,8.0,-1
12,15,190,70,93,68,2,8.0,0
12,15,220,70,41,28,3,8.0,4
12,15,200,70,84,66,0,8.0,2
12,15,200,90,112,93,4,8.0,0
12,15,160,40,79,35,0,8.0,-4
12,15,240,40,71,52,0,8.0,-3
12,15,200,50,87,76,1,8.0,-1
12,15,290,40,88,48,-1,8.0,-10
12,15,30,50,59,41,0,8.0,-1
12,15,30,50,34,9,0,8.0,-3
12,15,30,50,14,-24,0,7.0,-6
12,15,60,40,-10,-51,0,0.0,-15
12,15,60,30,-6,-53,0,0.0,-20
12,15,250,20,-14,-47,-1,6.0,-7
12,15,140,30,-2,-48,0,8.0,-4
12,15,20,40,-20,-44,-1,8.0,-4
12,15,210,10,-87,-148,0,0.0,-14
12,15,220,80,-5,-12,1,8.0,2
12,15,140,40,15,-16,-1,8.0,1
12,15,210,60,21,5,0,8.0,3
12,15,190,50,23,-13,0,0.0,-8
12,15,50,30,25,8,0,8.0,-6
12,15,240,70,38,21,0,8.0,-3
12,15,200,70,57,18,0,0.0,-16
12,15,210,80,37,20,0,8.0,-2
12,15,230,20,34,18,0,8.0,-5
12,15,90,30,20,13,5,8.0,-1
12,15,220,60,88,80,0,8.0,-5
12,15,360,30,-4,-6,0,8.0,0
12,15,50,80,-60,-94,0,8.0,-2
12,15,60,40,-64,-80,0,8.0,-12
12,15,250,20,-42,-56,0,4.0,-22
12,15,200,90,-3,-46,0,8.0,-3
12,15,210,50,1,0,7,8.0,0
12,15,40,30,-12,-17,0,8.0,-4
12,15,50,40,-22,-23,0,8.0,0
12,15,340,40,-11,-13,0,8.0,-2
12,15,250,40,27,11,0,7.0,-4
12,15,230,60,28,28,0,9.0,2
12,15,250,30,58,56,0,8.0,-1
12,15,350,50,45,18,-1,8.0,-25
12,15,240,30,-28,-52,0,8.0,-3
12,15,340,40,-25,-42,-1,8.0,0
12,15,360,40,7,-29,0,0.0,-10
12,15,210,100,6,3,11,8.0,6
12,15,230,60,-28,-34,0,0.0,-7
12,15,180,30,-44,-69,0,0.0,-4
12,15,80,40,-9,-11,18,9.0,0
12,15,70,20,-62,-69,0,0.0,-12
12,15,50,20,8,7,0,9.0,2
12,15,350,20,-1,-1,0,9.0,-2
12,15,30,70,-17,-18,10,8.0,4
12,15,10,80,-28,-30,2,8.0,-1
12,15,330,10,-52,-72,0,5.0,-9
12,15,240,30,4,2,0,8.0,-1
12,15,170,10,-3,-31,0,8.0,-6
12,15,100,10,11,-14,-1,8.0,2
12,15,100,10,20,17,0,8.0,-5
12,15,50,10,1,-17,0,0.0,-15
12,15,190,30,1,0,1,8.0,0
12,15,210,100,118,87,0,8.0,-1
12,15,240,40,69,34,0,0.0,-13
12,15,240,70,92,77,-1,8.0,3
12,15,240,60,85,51,-1,8.0,-9
12,15,230,80,55,1,0,8.0,-6
12,15,240,70,59,7,0,8.0,-5
12,15,280,70,57,17,13,6.0,0
12,15,200,120,83,45,0,8.0,1
12,15,250,50,56,-16,0,1.0,-13
12,15,240,40,45,-9,0,0.0,-14
12,15,180,30,46,-6,0,6.0,-6
12,15,220,70,67,23,0,8.0,-2
12,15,230,90,66,35,5,8.0,1
12,15,250,50,36,19,16,8.0,5
12,15,220,130,60,25,0,3.0,-4
12,15,280,50,35,25,1,8.0,1
12,15,250,40,42,12,0,6.0,-6
12,15,250,40,26,4,0,7.0,-14
12,15,200,60,22,4,0,8.0,-5
12,15,290,30,45,30,5,8.0,-1
12,15,210,20,50,40,0,8.0,-1
12,15,280,40,96,92,0,8.0,-2
12,15,220,70,86,75,-1,8.0,-4
12,15,260,30,52,14,0,1.0,-3
12,15,220,80,78,69,0,8.0,4
12,15,230,60,92,86,0,8.0,-1
12,15,230,30,78,36,0,8.0,-2
12,15,210,60,49,41,2,8.0,4
12,15,220,90,49,37,1,8.0,6
12,15,280,20,41,20,-1,8.0,-7
12,15,240,40,100,97,1,8.0,0
12,15,220,70,18,0,0,8.0,2
12,15,250,30,32,21,1,8.0,-8
12,15,210,80,30,26,0,8.0,3
12,15,240,60,46,32,-1,8.0,1
12,15,260,30,5,2,4,8.0,-1
