MM,HH,DD,FF,T,TD,RH,N,TC
4,19,100,21,151,66,0,0.0,-9
4,19,200,26,149,95,-1,7.0,-5
4,19,270,46,124,98,0,7.0,-11
4,19,260,10,113,50,0,5.0,-9
4,19,200,31,130,102,0,7.0,-2
4,19,220,36,149,130,0,7.0,1
4,19,270,21,174,123,0,5.0,-9
4,19,270,10,200,110,0,2.0,-20
4,19,350,62,154,103,0,7.0,-20
4,19,240,41,120,118,-1,5.0,-2
4,19,240,67,136,94,0,0.0,-6
4,19,240,51,120,95,0,2.0,-6
4,19,350,36,103,59,0,6.0,-6
4,19,230,15,120,52,0,7.0,-20
4,19,250,26,106,99,0,7.0,1
4,19,310,57,102,60,0,6.0,-11
4,19,330,51,58,-9,0,4.0,-3
4,19,250,21,66,11,0,5.0,-1
4,19,240,21,85,85,0,8.0,1
4,19,190,21,101,75,0,2.0,-2
4,19,360,87,97,40,0,7.0,-7
4,19,30,57,109,46,0,6.0,1
4,19,350,36,96,61,0,5.0,-7
4,19,300,26,72,68,-1,8.0,2
4,19,260,46,63,50,0,7.0,-3
4,19,250,62,69,66,13,8.0,2
4,19,250,21,67,58,1,8.0,-2
4,19,350,36,51,20,0,8.0,-17
4,19,230,21,46,28,0,3.0,-11
4,19,40,57,88,58,15,8.0,-5
4,19,230,41,110,64,0,8.0,-10
4,19,20,51,140,105,0,8.0,-5
4,19,220,36,154,137,0,2.0,-21
4,19,90,57,145,118,10,8.0,-18
4,19,20,21,158,91,0,6.0,-28
4,19,330,21,86,76,0,8.0,-6
4,19,40,31,78,32,0,7.0,-2
4,19,200,46,118,118,67,7.0,2
4,19,320,15,111,110,-1,8.0,-2
4,19,40,46,16,-41,0,0.0,-10
4,19,50,26,19,-41,0,1.0,-9
4,19,30,51,46,-38,0,0.0,-11
4,19,60,46,52,1,0,7.0,2
4,19,110,26,85,33,0,7.0,-10
4,19,40,31,113,47,0,3.0,-6
4,19,290,36,90,43,0,2.0,-3
4,19,0,0,86,46,0,7.0,-1
4,19,70,36,111,63,0,5.0,-7
4,19,110,15,124,64,0,8.0,-9
4,19,360,31,92,83,0,8.0,-4
4,19,40,46,51,-56,0,5.0,-11
4,19,50,41,79,0,0,6.0,-10
4,19,50,26,96,-8,0,1.0,-17
4,19,190,5,129,-42,0,3.0,-34
4,19,150,26,144,-16,0,2.0,-28
4,19,250,51,140,84,0,8.0,-11
4,19,200,26,131,49,0,6.0,-10
4,19,330,5,179,46,0,6.0,-23
4,19,170,41,186,-10,0,7.0,-25
4,19,160,36,193,44,0,2.0,-8
4,19,160,36,199,56,0,1.0,-18
4,19,230,41,155,63,0,7.0,-10
4,19,300,21,111,75,2,6.0,-15
4,19,990,15,130,35,0,4.0,-13
4,19,350,41,158,81,0,7.0,-9
4,19,30,41,168,88,0,1.0,-19
4,19,350,46,134,52,0,3.0,-22
4,19,360,26,96,13,0,3.0,-10
4,19,290,21,136,4,0,7.0,-7
4,19,20,20,130,53,0,0.0,-14
4,19,70,10,123,35,0,2.0,-16
4,19,260,30,67,45,0,2.0,5
4,19,300,30,49,-34,0,3.0,-4
4,19,260,60,96,95,18,8.0,3
4,19,10,40,72,-2,0,5.0,-19
4,19,70,20,64,-22,0,0.0,-7
4,19,100,40,98,-15,0,3.0,-8
4,19,180,10,133,13,0,7.0,-16
4,19,290,10,138,44,0,7.0,-8
4,19,340,70,60,-16,0,5.0,-16
4,19,330,30,59,3,0,2.0,-9
4,19,350,10,95,-2,0,3.0,-8
4,19,320,50,85,56,0,8.0,-5
4,19,340,60,58,-15,0,1.0,-9
4,19,330,30,65,32,0,3.0,-6
4,19,30,40,93,-2,0,1.0,-16
4,19,340,30,77,40,0,6.0,0
4,19,350,40,59,-22,0,7.0,-2
4,19,60,30,51,-67,0,1.0,-10
4,19,350,40,81,-44,0,1.0,-12
4,19,360,40,76,-17,0,7.0,-7
4,19,270,20,104,-27,0,2.0,-7
4,19,230,40,136,5,0,5.0,-12
4,19,210,50,106,86,5,8.0,-4
4,19,110,30,113,104,-1,8.0,-4
4,19,250,30,118,98,0,8.0,-2
4,19,240,80,130,83,0,7.0,-2
4,19,270,50,96,87,5,8.0,0
4,19,340,30,128,86,0,2.0,-15
4,19,210,50,114,110,47,8.0,-1
4,19,180,50,107,89,0,7.0,-4
4,19,190,60,100,79,-1,8.0,-5
4,19,200,80,106,70,0,7.0,1
4,19,190,60,99,63,0,4.0,-15
4,19,190,30,88,58,0,7.0,-3
4,19,270,30,59,58,18,8.0,1
4,19,110,30,67,61,-1,7.0,-2
4,19,180,30,78,53,0,8.0,-8
4,19,130,10,69,59,-1,7.0,-8
4,19,230,20,66,45,0,7.0,-1
4,19,290,30,50,-1,0,7.0,-9
4,19,200,30,14,3,0,4.0,2
4,19,180,40,51,15,0,7.0,-15
4,19,200,40,63,56,11,8.0,-2
4,19,140,40,67,16,0,8.0,-3
4,19,170,20,64,55,-1,7.0,-8
4,19,240,50,83,60,0,6.0,-11
4,19,170,30,78,29,0,6.0,-8
4,19,200,50,87,77,5,7.0,0
4,19,110,20,112,79,0,7.0,-4
4,19,100,50,167,82,0,1.0,-13
4,19,240,60,169,102,0,6.0,-15
4,19,220,50,136,80,0,8.0,-7
4,19,200,50,138,115,0,7.0,0
4,19,110,10,102,95,0,8.0,-2
4,19,290,30,84,83,3,8.0,-2
4,19,270,20,101,81,0,7.0,-2
4,19,60,50,135,88,0,3.0,-14
4,19,350,40,139,108,0,4.0,-9
4,19,110,50,149,46,0,1.0,-12
4,19,270,40,138,80,-1,5.0,-8
4,19,210,40,122,111,0,8.0,-4
4,19,340,20,116,84,0,2.0,-5
4,19,200,50,131,122,0,8.0,0
4,19,240,80,131,89,0,2.0,-9
4,19,290,30,90,64,0,7.0,-2
4,19,340,40,92,56,0,4.0,-12
4,19,250,20,144,88,0,7.0,-5
4,19,250,60,114,89,0,8.0,-3
4,19,260,20,88,34,0,4.0,-13
4,19,210,40,80,60,0,6.0,6
4,19,220,80,40,25,2,7.0,-9
4,19,30,40,4,4,11,8.0,4
4,19,200,30,40,10,0,1.0,-3
4,19,220,10,67,9,0,1.0,-21
4,19,990,10,70,25,0,1.0,-5
4,19,20,10,70,5,0,4.0,2
4,19,70,20,72,22,0,1.0,-16
4,19,160,50,119,59,0,8.0,0
4,19,250,50,113,87,1,6.0,-6
4,19,220,10,106,78,2,5.0,-15
4,19,160,20,125,86,-1,7.0,-3
4,19,190,50,111,79,0,7.0,-16
4,19,60,30,147,70,0,7.0,-10
4,19,90,50,159,80,-1,4.0,-18
4,19,40,40,145,85,0,3.0,-9
4,19,40,30,147,89,0,1.0,-12
4,19,40,40,134,44,0,2.0,-10
4,19,40,20,168,46,0,0.0,-16
4,19,190,20,64,44,-1,8.0,1
4,19,100,50,111,53,0,7.0,-7
4,19,140,20,123,87,0,8.0,-10
4,19,180,10,92,68,0,7.0,8
4,19,30,60,49,-1,0,8.0,-3
4,19,40,30,69,1,0,0.0,-15
4,19,60,20,85,-18,0,0.0,-5
4,19,70,30,98,8,0,7.0,-5
4,19,60,50,108,23,0,3.0,-11
4,19,30,50,86,8,0,0.0,-11
4,19,140,40,97,10,0,8.0,-2
4,19,160,30,52,18,0,4.0,13
4,19,210,60,51,36,-1,7.0,7
4,19,160,20,92,51,0,8.0,-3
4,19,220,110,92,37,0,7.0,-4
4,19,160,40,113,51,-1,7.0,-3
4,19,220,100,120,49,0,6.0,-20
4,19,150,20,116,54,0,3.0,-23
4,19,190,30,128,79,0,7.0,0
4,19,150,30,139,61,0,8.0,-2
4,19,990,10,164,48,0,7.0,-25
4,19,280,30,152,134,-1,8.0,-4
4,19,340,20,118,114,-1,8.0,-7
4,19,120,20,132,80,0,1.0,-17
4,19,160,20,173,88,0,2.0,-30
4,19,250,20,161,124,0,6.0,-8
4,19,990,10,192,151,0,7.0,-12
4,19,330,30,195,134,0,5.0,-16
4,19,20,20,120,105,0,8.0,0
4,19,40,30,147,127,0,0.0,-11
4,19,70,20,139,89,0,7.0,-9
4,19,170,40,160,65,0,1.0,-1
4,19,180,30,106,69,0,5.0,3
4,19,240,50,62,47,-1,6.0,-1
4,19,190,80,61,39,5,8.0,1
4,19,190,60,109,81,-1,8.0,1
4,19,150,50,81,55,6,7.0,-7
4,19,300,40,68,11,0,5.0,-4
4,19,200,20,101,96,0,8.0,0
4,19,270,30,79,67,-1,8.0,-11
4,19,330,30,87,64,0,7.0,-12
4,19,330,50,55,13,0,3.0,-20
4,19,340,40,32,-22,0,1.0,3
4,19,220,70,1,-1,9,8.0,0
4,19,290,50,78,38,0,8.0,-15
4,19,320,40,68,49,0,8.0,-3
4,19,230,40,65,16,0,8.0,0
4,19,280,40,40,6,0,4.0,-7
4,19,290,40,35,10,1,7.0,-12
4,19,990,10,41,7,0,7.0,-10
4,19,340,30,72,18,0,4.0,2
4,19,70,20,87,12,0,6.0,-10
4,19,300,10,112,2,0,8.0,-16
4,19,140,50,131,82,-1,8.0,-26
4,19,200,70,91,64,1,7.0,-1
4,19,220,70,116,61,0,5.0,-7
4,19,190,30,98,81,0,8.0,-4
4,19,190,30,119,79,0,5.0,-7
4,19,190,40,122,107,24,8.0,-6
4,19,30,20,172,120,0,7.0,-4
4,19,100,20,136,62,0,2.0,-9
4,19,110,30,140,27,0,4.0,-3
4,19,70,30,151,34,0,1.0,-4
4,19,80,30,143,15,0,7.0,-18
4,19,50,60,107,-3,0,0.0,-11
4,19,50,50,70,-28,0,0.0,-10
4,19,40,40,86,-21,0,0.0,-8
4,19,40,40,86,-46,0,0.0,-14
4,19,30,40,89,-33,0,7.0,-2
4,19,50,60,79,-21,0,0.0,-10
4,19,40,20,75,11,0,6.0,-11
4,19,360,80,109,37,0,7.0,-8
4,19,330,30,76,9,0,8.0,-3
4,19,300,30,63,44,13,8.0,0
4,19,260,30,57,48,10,8.0,-4
4,19,300,30,77,69,-1,8.0,-2
4,19,80,30,81,61,0,6.0,-1
4,19,130,20,69,55,-1,6.0,-2
4,19,990,10,68,53,0,4.0,3
4,19,30,30,96,46,0,2.0,-4
4,19,60,20,135,48,0,1.0,-10
4,19,220,30,157,70,0,7.0,-17
4,19,310,40,150,87,0,3.0,-11
4,19,310,20,178,110,0,4.0,-13
4,19,300,30,126,80,0,7.0,-8
4,19,220,100,99,81,-1,8.0,2
4,19,220,20,86,52,0,7.0,-14
4,19,220,60,107,89,11,7.0,0
4,19,230,90,105,44,0,2.0,-8
4,19,190,40,148,70,0,6.0,-10
4,19,230,100,87,68,9,8.0,-5
4,19,330,60,42,25,3,7.0,-11
4,19,340,50,48,-12,0,2.0,-10
4,19,260,30,85,31,0,8.0,-1
4,19,350,80,75,26,0,8.0,-4
4,19,30,80,50,-90,0,0.0,-12
4,19,40,20,33,-95,0,0.0,-7
4,19,40,40,43,-77,0,8.0,-16
4,19,50,20,33,-65,0,7.0,7
4,19,190,30,14,-6,0,8.0,-6
4,19,70,20,55,-27,0,1.0,2
4,19,230,30,122,17,0,8.0,-6
4,19,90,40,139,18,0,2.0,-6
4,19,90,50,163,-26,0,0.0,-3
4,19,90,40,188,32,0,0.0,-8
4,19,50,40,181,21,0,0.0,-10
4,19,50,40,172,-11,0,0.0,-12
4,19,40,60,123,3,0,0.0,-15
4,19,60,30,66,36,0,0.0,-10
4,19,70,40,137,68,0,6.0,-6
4,19,150,50,159,90,11,8.0,-13
4,19,350,60,149,56,0,8.0,-15
4,19,360,20,154,80,0,1.0,-8
4,19,70,30,181,63,0,5.0,-6
4,19,110,50,175,116,-1,8.0,-2
4,19,210,60,112,96,-1,3.0,-10
4,19,210,50,120,101,0,8.0,-4
4,19,190,30,197,131,-1,8.0,2
4,19,210,10,165,78,0,6.0,-28
4,19,220,70,106,92,16,8.0,0
4,19,110,50,144,42,0,1.0,-2
4,19,230,40,129,60,0,8.0,-15
4,19,200,50,121,78,-1,8.0,-4
4,19,230,50,97,16,0,7.0,-9
4,19,220,80,77,45,-1,8.0,-2
4,19,260,30,53,28,0,8.0,-9
4,19,290,40,57,28,-1,8.0,-9
4,19,260,20,45,34,-1,8.0,-4
4,19,350,30,74,42,0,8.0,-3
4,19,340,40,58,48,1,8.0,1
4,19,60,20,63,9,0,8.0,-11
4,19,40,30,95,48,0,7.0,-20
4,19,30,30,96,48,0,7.0,-11
4,19,100,30,103,25,0,0.0,-19
4,19,200,10,148,31,0,1.0,1
4,19,90,30,148,38,0,0.0,-3
4,19,230,70,145,84,0,8.0,-23
4,19,190,80,101,70,2,8.0,-3
4,19,150,30,56,28,0,0.0,-6
4,19,190,30,101,64,0,8.0,-8
4,19,180,20,146,94,0,8.0,-6
4,19,330,50,130,108,-1,8.0,-9
4,19,330,30,123,26,0,0.0,-9
4,19,30,20,130,54,0,0.0,-9
4,19,50,30,138,58,0,7.0,-10
4,19,60,20,146,57,0,5.0,-4
4,19,80,30,168,84,0,8.0,-15
4,19,110,30,126,113,-1,7.0,-1
4,19,40,20,146,92,0,8.0,2
4,19,220,70,136,123,42,8.0,-2
4,19,110,50,123,1,0,0.0,-22
4,19,130,30,128,19,0,4.0,-11
4,19,190,20,155,69,0,0.0,-25
4,19,220,70,150,74,-1,8.0,-11
4,19,240,30,99,17,0,6.0,-9
4,19,240,70,103,81,11,8.0,-9
4,19,210,70,86,33,0,7.0,-1
4,19,300,50,61,24,0,7.0,-8
4,19,230,40,51,23,-1,8.0,5
4,19,330,20,81,46,0,1.0,-13
4,19,90,10,100,56,0,0.0,-5
4,19,320,10,131,48,0,8.0,-4
4,19,200,40,113,91,1,8.0,-1
4,19,130,20,121,89,-1,8.0,-12
4,19,260,30,97,52,0,8.0,-8
4,19,320,40,80,73,0,8.0,-2
4,19,230,30,95,90,0,8.0,-2
4,19,260,30,110,66,0,8.0,-17
4,19,210,10,71,63,0,7.0,-4
4,19,20,30,94,34,0,3.0,-4
4,19,60,20,97,-5,0,0.0,-16
4,19,50,20,115,1,0,0.0,-18
4,19,160,20,109,63,0,8.0,-3
4,19,170,20,129,103,-1,8.0,-3
4,19,260,40,115,108,5,8.0,-3
4,19,180,30,126,83,0,8.0,-3
4,19,240,20,112,59,0,0.0,-21
4,19,170,20,148,70,0,8.0,-8
4,19,290,10,148,133,0,8.0,-3
4,19,50,20,171,133,0,6.0,-5
4,19,230,40,102,8,0,0.0,-8
4,19,220,70,96,32,0,2.0,-2
4,19,230,30,60,42,2,8.0,-4
4,19,360,20,45,6,0,7.0,1
4,19,330,30,46,-42,0,0.0,-12
4,19,210,40,70,-19,0,5.0,-6
4,19,220,40,94,29,-1,8.0,-1
4,19,220,60,76,49,-1,8.0,-3
4,19,340,30,82,5,0,8.0,-11
4,19,350,50,63,9,0,8.0,-7
4,19,240,70,70,6,-1,8.0,-18
4,19,270,20,85,16,0,8.0,-3
4,19,240,70,107,81,0,8.0,-4
4,19,220,30,81,64,4,8.0,-3
4,19,180,30,118,102,29,8.0,1
4,19,250,30,114,91,0,8.0,-3
4,19,270,20,103,35,0,1.0,-10
4,19,240,30,107,48,0,4.0,-3
4,19,240,30,117,47,0,0.0,-9
4,19,30,10,125,49,0,5.0,-5
4,19,350,30,161,66,0,7.0,-9
4,19,330,20,83,40,0,8.0,0
4,19,40,30,123,48,0,6.0,-11
4,19,40,30,123,63,0,2.0,25
4,19,280,10,173,109,0,7.0,-17
4,19,340,40,145,79,0,8.0,-22
4,19,340,40,129,63,0,8.0,-11
4,19,340,50,85,34,-1,8.0,-7
4,19,300,30,66,25,-1,8.0,-2
4,19,210,20,64,29,0,7.0,-8
4,19,50,40,118,2,0,0.0,-12
4,19,30,60,141,10,0,8.0,-16
4,19,350,40,78,34,0,8.0,-2
4,19,40,40,59,-17,0,0.0,2
4,19,0,0,109,58,0,7.0,-2
4,19,310,20,138,51,0,0.0,-15
4,19,10,20,95,34,0,7.0,-11
4,19,280,10,118,27,0,3.0,-14
4,19,320,20,120,29,0,0.0,-10
4,19,350,30,128,64,0,3.0,-12
4,19,50,20,115,61,0,0.0,-16
4,19,50,30,150,92,0,0.0,-10
4,19,40,30,180,109,0,0.0,1
4,19,40,30,193,106,0,0.0,-4
4,19,80,30,213,61,0,0.0,-22
4,19,360,40,220,71,0,0.0,-19
4,19,330,40,115,35,0,0.0,-14
4,19,100,10,98,5,0,4.0,-12
4,19,330,30,137,22,0,0.0,-16
4,19,60,40,88,9,0,3.0,-8
4,19,50,30,105,-3,0,2.0,-8
4,19,260,10,164,25,0,0.0,-1
4,19,300,10,197,85,0,8.0,-13
4,19,90,30,207,99,0,8.0,-5
4,19,90,30,214,95,0,0.0,-11
4,19,40,10,205,101,0,0.0,-12
4,19,50,30,192,72,0,0.0,-10
4,19,350,30,224,68,0,0.0,-13
4,19,50,60,177,48,0,0.0,-14
4,19,50,60,159,8,0,0.0,-13
4,19,240,50,103,76,-1,8.0,-2
4,19,290,20,86,52,0,8.0,-7
4,19,340,40,83,35,0,8.0,-6
4,19,200,30,95,59,0,8.0,0
4,19,10,40,48,37,2,8.0,-11
4,19,50,20,43,-19,0,8.0,-9
4,19,180,30,33,14,1,1.0,-9
4,19,110,30,65,-18,0,8.0,-8
4,19,130,20,71,24,0,8.0,-6
4,19,50,20,59,-4,0,0.0,-12
4,19,240,30,96,7,0,0.0,-4
4,19,220,30,90,18,0,0.0,2
4,19,150,20,86,56,0,8.0,-4
4,19,210,30,59,56,1,8.0,1
4,19,180,20,59,38,-1,8.0,-8
4,19,40,30,38,-18,0,0.0,-1
4,19,60,40,85,10,0,6.0,-8
4,19,60,70,103,34,0,8.0,-10
4,19,90,40,86,80,4,8.0,-2
4,19,80,50,138,64,0,0.0,-5
4,19,50,60,140,70,0,8.0,-13
4,19,60,30,128,76,0,8.0,-6
4,19,250,50,120,104,10,8.0,-8
4,19,260,60,120,74,-1,8.0,-19
4,19,310,10,117,47,0,2.0,-8
4,19,70,30,158,81,0,2.0,-12
4,19,160,40,187,45,0,2.0,-5
4,19,180,20,94,66,0,0.0,-12
4,19,160,50,101,82,10,8.0,7
4,19,220,120,107,41,0,3.0,-17
4,19,50,60,112,32,0,0.0,-2
4,19,40,30,126,67,0,0.0,-10
4,19,270,30,176,102,0,8.0,-15
4,19,260,20,119,69,0,8.0,-2
4,19,80,20,110,72,0,0.0,-10
4,19,170,20,166,76,0,1.0,-12
4,19,210,30,98,90,-1,8.0,-4
4,19,200,70,109,89,1,8.0,4
4,19,130,30,150,92,0,0.0,-7
4,19,180,20,190,80,0,0.0,-35
4,19,20,30,164,75,0,6.0,4
4,19,330,20,160,122,0,4.0,-9
4,19,990,10,143,100,0,8.0,-16
4,19,90,30,163,112,0,0.0,-5
4,19,990,10,161,102,0,8.0,-2
4,19,230,40,116,95,-1,8.0,-4
4,19,270,10,96,92,1,8.0,-1
4,19,40,40,94,79,1,8.0,-3
4,19,50,20,122,76,0,0.0,-5
4,19,20,50,157,78,0,0.0,-10
4,19,330,40,154,71,0,0.0,-15
4,19,350,30,112,14,0,0.0,-15
4,19,50,20,99,48,0,0.0,-8
4,19,130,30,144,35,0,0.0,-8
4,19,250,20,134,90,-1,7.0,-8
4,19,250,30,148,97,-1,8.0,-21
4,19,180,30,123,34,0,8.0,-5
4,19,110,20,86,52,0,0.0,-1
4,19,210,40,113,78,-1,8.0,-11
4,19,70,20,147,67,0,8.0,-9
4,19,220,40,46,-16,0,0.0,5
4,19,190,60,74,46,6,8.0,-3
4,19,180,40,83,56,4,7.0,1
4,19,290,30,63,37,4,8.0,2
4,19,190,20,74,13,0,1.0,-3
4,19,100,40,128,44,0,0.0,2
4,19,990,10,146,68,0,8.0,-3
4,19,0,0,82,65,0,1.0,-2
4,19,360,20,115,57,0,1.0,-11
4,19,30,50,84,27,0,4.0,-14
4,19,30,60,56,27,0,6.0,-5
4,19,60,50,97,42,0,4.0,-13
4,19,20,80,126,26,0,8.0,-12
4,19,30,40,91,16,0,0.0,-17
4,19,20,70,118,14,0,0.0,-8
4,19,30,40,71,7,0,0.0,-15
4,19,60,20,109,5,0,0.0,-17
4,19,350,30,146,39,0,0.0,-17
4,19,210,30,71,32,0,0.0,7
4,19,310,30,84,-10,0,5.0,-13
4,19,350,30,66,-11,0,0.0,-11
4,19,30,40,68,-9,0,0.0,-7
4,19,40,40,97,0,0,0.0,-19
4,19,50,30,135,-11,0,0.0,-18
4,19,300,50,157,77,0,8.0,-19
4,19,300,20,137,78,0,8.0,-14
4,19,90,10,147,69,0,0.0,-12
4,19,120,10,185,65,0,5.0,-13
4,19,180,30,212,94,0,8.0,2
4,19,260,20,128,47,0,6.0,-18
4,19,190,30,139,111,0,8.0,1
4,19,170,30,197,94,0,5.0,-23
4,19,210,30,98,88,7,8.0,-3
4,19,250,30,109,28,0,8.0,-8
4,19,210,70,92,61,1,8.0,0
4,19,200,20,163,119,0,0.0,-8
4,19,310,30,143,92,0,8.0,-11
4,19,320,30,137,52,0,1.0,-13
4,19,70,30,120,26,0,0.0,-11
4,19,50,20,129,50,0,0.0,3
4,19,320,30,159,66,0,1.0,-7
4,19,300,40,72,4,0,1.0,-7
4,19,350,20,97,-16,0,8.0,-4
4,19,60,20,95,19,0,8.0,-9
4,19,40,20,90,-1,0,0.0,-9
4,19,40,10,132,0,0,8.0,-12
4,19,70,20,131,7,0,8.0,7
4,19,90,40,157,16,0,0.0,-16
4,19,90,30,177,49,0,0.0,-10
4,19,40,20,162,42,0,1.0,-16
4,19,0,0,186,41,0,6.0,-27
4,19,50,20,167,104,0,8.0,-7
4,19,50,20,200,94,0,8.0,-37
4,19,30,40,181,60,0,0.0,-5
4,19,50,30,155,37,0,0.0,-13
4,19,20,50,184,53,0,3.0,-14
4,19,350,10,115,103,0,6.0,-1
4,19,40,40,128,95,0,1.0,0
4,19,60,40,152,84,0,7.0,1
4,19,60,80,169,69,0,0.0,-13
4,19,310,20,67,0,0,0.0,-15
4,19,80,20,96,36,0,8.0,-1
4,19,340,10,131,29,0,8.0,-10
4,19,60,20,73,63,0,6.0,9
4,19,40,30,67,24,0,8.0,-1
4,19,310,30,77,-18,0,6.0,-8
4,19,350,40,48,-17,0,8.0,-3
4,19,190,40,77,0,0,8.0,-3
4,19,220,70,87,77,6,8.0,-2
4,19,220,20,76,73,6,8.0,-2
4,19,180,30,75,39,0,2.0,-9
4,19,210,20,51,45,0,1.0,4
4,19,20,30,81,48,0,1.0,-12
4,19,350,30,83,49,0,8.0,-2
4,19,10,50,65,0,0,8.0,-3
4,19,340,20,54,-14,0,8.0,-10
4,19,200,60,54,39,5,8.0,0
4,19,180,40,82,56,-1,8.0,7
4,19,170,30,96,27,0,0.0,-12
4,19,210,40,77,53,-1,8.0,-5
4,19,180,30,40,36,1,6.0,6
4,19,210,50,71,44,0,1.0,-14
4,19,150,60,86,45,1,8.0,-6
4,19,240,30,83,54,-1,5.0,-2
4,19,180,70,107,76,-1,8.0,7
4,19,250,20,96,73,-1,8.0,-5
4,19,100,20,132,73,0,8.0,-9
4,19,10,60,161,139,0,8.0,-9
4,19,230,40,157,75,0,3.0,-18
4,19,50,70,185,104,0,8.0,4
4,19,50,50,29,-68,0,0.0,-5
4,19,50,60,34,-65,0,0.0,-7
