MM,HH,DD,FF,T,TD,RH,N,TC
6,5,280,21,98,98,0,7.0,5
6,5,200,31,119,110,0,8.0,8
6,5,200,31,69,69,0,1.0,13
6,5,210,41,81,76,0,7.0,8
6,5,230,51,83,83,1,8.0,4
6,5,220,21,89,89,0,7.0,3
6,5,990,5,97,97,-1,8.0,2
6,5,360,26,98,98,-1,7.0,2
6,5,260,26,100,100,0,7.0,6
6,5,230,57,96,80,0,8.0,3
6,5,220,41,93,93,10,8.0,7
6,5,220,57,117,110,0,8.0,3
6,5,240,51,131,131,2,8.0,3
6,5,210,36,130,122,0,3.0,14
6,5,190,21,153,135,0,3.0,23
6,5,280,26,176,165,-1,8.0,3
6,5,40,36,103,94,0,2.0,7
6,5,350,36,104,89,0,7.0,4
6,5,340,36,107,101,0,7.0,1
6,5,10,26,142,127,0,5.0,6
6,5,340,21,144,144,0,0.0,10
6,5,50,21,174,164,0,1.0,12
6,5,70,41,186,163,0,1.0,14
6,5,30,21,166,127,0,0.0,19
6,5,70,26,161,138,0,1.0,17
6,5,260,41,103,81,8,8.0,-3
6,5,230,15,109,77,0,7.0,1
6,5,990,15,106,95,0,5.0,18
6,5,170,21,125,89,0,5.0,19
6,5,150,21,146,111,0,0.0,24
6,5,130,15,167,118,0,1.0,27
6,5,160,26,205,168,0,2.0,22
6,5,170,36,230,171,0,0.0,15
6,5,220,26,165,156,0,1.0,7
6,5,130,26,144,133,0,0.0,25
6,5,270,31,179,160,0,7.0,-1
6,5,220,41,184,146,0,7.0,-5
6,5,340,26,102,55,0,0.0,18
6,5,40,31,92,67,0,1.0,17
6,5,70,36,92,66,0,2.0,17
6,5,60,26,109,82,0,3.0,13
6,5,200,15,121,97,0,2.0,20
6,5,210,46,156,96,0,2.0,14
6,5,280,26,108,75,0,7.0,4
6,5,990,10,109,86,0,8.0,-3
6,5,250,26,95,84,0,7.0,8
6,5,230,31,95,80,0,7.0,1
6,5,280,31,93,87,-1,8.0,2
6,5,260,21,99,80,0,7.0,7
6,5,990,10,107,100,0,7.0,3
6,5,140,10,93,83,0,1.0,20
6,5,210,31,127,113,0,7.0,6
6,5,200,31,149,146,0,7.0,7
6,5,230,82,152,142,0,8.0,0
6,5,230,57,116,105,0,8.0,4
6,5,40,60,80,34,0,1.0,10
6,5,60,50,108,82,0,2.0,14
6,5,50,30,117,70,0,1.0,17
6,5,220,20,118,79,0,0.0,20
6,5,100,30,141,81,0,6.0,15
6,5,220,20,159,113,0,7.0,25
6,5,140,20,183,149,0,3.0,25
6,5,140,60,167,148,2,8.0,3
6,5,200,30,133,122,0,1.0,18
6,5,60,30,146,108,0,4.0,14
6,5,90,40,189,120,0,7.0,3
6,5,190,40,157,147,0,5.0,8
6,5,220,40,150,136,0,1.0,12
6,5,230,40,148,144,-1,8.0,3
6,5,230,40,115,101,-1,8.0,2
6,5,70,20,108,91,0,1.0,15
6,5,50,40,118,82,0,7.0,-2
6,5,20,20,105,75,0,5.0,8
6,5,130,20,110,66,0,3.0,16
6,5,220,60,115,103,0,7.0,4
6,5,210,80,142,119,0,7.0,-1
6,5,210,70,112,92,0,1.0,10
6,5,250,50,124,116,-1,8.0,-1
6,5,250,40,112,93,0,7.0,4
6,5,130,20,84,71,0,7.0,17
6,5,120,40,121,116,2,8.0,4
6,5,990,10,127,119,0,3.0,23
6,5,180,40,125,113,-1,7.0,9
6,5,60,20,131,106,0,5.0,8
6,5,250,40,141,139,-1,8.0,1
6,5,200,30,120,111,0,7.0,8
6,5,180,30,148,123,4,8.0,0
6,5,190,30,124,117,0,1.0,16
6,5,220,30,134,119,0,5.0,9
6,5,50,50,118,116,0,7.0,10
6,5,990,10,164,162,-1,4.0,22
6,5,210,30,176,172,0,8.0,1
6,5,230,40,120,102,0,7.0,10
6,5,190,70,143,136,3,8.0,6
6,5,220,40,152,145,0,7.0,3
6,5,200,30,130,112,0,7.0,-2
6,5,320,70,88,84,5,8.0,-2
6,5,180,20,70,63,0,0.0,19
6,5,150,30,111,106,22,8.0,5
6,5,200,40,124,113,0,7.0,3
6,5,230,40,119,112,0,7.0,6
6,5,260,30,114,93,0,5.0,7
6,5,220,50,122,102,0,8.0,-3
6,5,210,30,148,133,0,5.0,9
6,5,170,20,163,156,0,7.0,21
6,5,170,40,211,169,0,7.0,21
6,5,220,60,138,125,0,5.0,8
6,5,220,50,130,103,0,7.0,7
6,5,220,40,157,137,0,7.0,7
6,5,160,40,196,147,0,7.0,8
6,5,0,0,133,108,0,6.0,13
6,5,170,20,142,115,0,7.0,18
6,5,220,70,125,112,0,3.0,6
6,5,230,60,130,113,0,7.0,3
6,5,230,60,134,109,0,8.0,4
6,5,70,30,127,103,0,5.0,10
6,5,80,30,161,149,0,6.0,16
6,5,220,70,148,116,0,7.0,1
6,5,230,70,126,123,13,8.0,6
6,5,240,30,104,98,35,8.0,-2
6,5,190,60,123,88,0,6.0,9
6,5,160,30,109,89,-1,7.0,13
6,5,210,50,103,91,0,3.0,13
6,5,210,30,104,75,0,6.0,8
6,5,220,10,122,115,0,3.0,14
6,5,260,20,102,87,0,7.0,8
6,5,200,10,109,102,0,6.0,21
6,5,50,20,129,105,0,7.0,4
6,5,20,20,145,134,0,5.0,9
6,5,330,20,141,130,0,6.0,9
6,5,360,20,147,124,0,1.0,14
6,5,210,30,149,131,0,3.0,18
6,5,360,50,120,90,0,7.0,5
6,5,120,10,104,85,0,2.0,21
6,5,200,50,133,93,0,7.0,10
6,5,280,30,110,104,0,6.0,6
6,5,220,20,89,87,0,1.0,16
6,5,160,10,90,77,0,2.0,23
6,5,200,10,105,84,0,2.0,18
6,5,30,20,101,82,0,1.0,16
6,5,80,20,115,76,0,0.0,19
6,5,200,50,163,151,0,7.0,5
6,5,200,40,131,108,0,7.0,4
6,5,180,70,158,114,-1,8.0,5
6,5,210,40,167,157,0,7.0,5
6,5,190,40,124,96,0,7.0,6
6,5,220,20,138,130,0,6.0,19
6,5,60,20,152,139,0,7.0,15
6,5,240,40,179,168,0,5.0,-2
6,5,50,20,144,103,0,8.0,0
6,5,250,40,109,103,0,7.0,6
6,5,240,40,108,97,0,1.0,7
6,5,120,10,96,69,0,1.0,24
6,5,180,40,181,128,0,1.0,25
6,5,250,30,157,145,0,6.0,5
6,5,250,10,130,94,0,7.0,5
6,5,220,50,108,85,0,7.0,7
6,5,200,30,153,139,0,1.0,13
6,5,240,40,145,137,0,8.0,-7
6,5,250,50,146,138,1,8.0,2
6,5,70,10,117,84,0,7.0,5
6,5,110,20,100,61,0,0.0,21
6,5,190,20,144,68,0,1.0,24
6,5,170,40,196,85,0,0.0,23
6,5,180,30,217,156,0,0.0,21
6,5,230,50,217,140,0,5.0,-1
6,5,200,30,155,141,0,7.0,7
6,5,210,50,140,112,-1,8.0,-1
6,5,230,40,108,102,0,8.0,6
6,5,250,40,107,103,3,8.0,2
6,5,270,30,102,84,0,7.0,11
6,5,220,30,75,63,0,1.0,22
6,5,40,20,95,63,0,6.0,8
6,5,270,20,87,61,0,6.0,8
6,5,990,10,123,111,0,8.0,1
6,5,270,30,111,84,0,7.0,5
6,5,220,60,118,111,20,8.0,4
6,5,260,40,68,56,-1,6.0,11
6,5,220,30,82,53,0,7.0,5
6,5,190,30,99,77,0,2.0,21
6,5,300,60,139,100,0,7.0,7
6,5,220,80,134,85,0,6.0,7
6,5,230,40,106,94,0,8.0,3
6,5,110,10,71,54,0,5.0,29
6,5,0,0,106,58,0,6.0,14
6,5,270,30,88,82,-1,7.0,6
6,5,220,30,111,68,0,4.0,8
6,5,990,10,106,78,0,7.0,18
6,5,330,20,124,103,0,6.0,4
6,5,180,30,164,123,0,6.0,13
6,5,190,40,128,109,0,1.0,15
6,5,200,40,137,126,-1,7.0,7
6,5,310,40,127,121,-1,8.0,3
6,5,260,10,86,71,0,6.0,8
6,5,190,20,100,72,0,6.0,17
6,5,240,40,148,105,0,5.0,1
6,5,270,20,109,82,0,7.0,5
6,5,200,10,98,88,0,3.0,22
6,5,170,10,129,102,0,1.0,25
6,5,250,30,161,129,0,1.0,-1
6,5,80,30,154,105,0,5.0,20
6,5,250,70,220,150,0,7.0,-14
6,5,230,50,158,116,0,6.0,-3
6,5,230,50,167,143,0,1.0,8
6,5,180,30,190,152,0,7.0,11
6,5,40,30,92,64,0,1.0,17
6,5,990,10,121,68,0,1.0,21
6,5,100,20,146,71,0,7.0,8
6,5,180,20,120,91,0,7.0,12
6,5,110,40,177,150,0,7.0,5
6,5,230,40,140,108,0,8.0,0
6,5,250,30,140,112,0,7.0,11
6,5,170,30,134,101,0,7.0,7
6,5,170,20,135,110,0,6.0,15
6,5,240,40,114,96,0,7.0,0
6,5,200,30,116,105,1,7.0,8
6,5,200,50,142,132,1,7.0,9
6,5,230,50,134,106,0,8.0,-1
6,5,230,50,157,138,-1,8.0,5
6,5,250,30,179,165,0,7.0,0
6,5,190,30,160,135,-1,7.0,2
6,5,150,20,183,161,0,3.0,26
6,5,170,30,239,186,0,2.0,22
6,5,140,20,146,132,0,2.0,20
6,5,100,30,163,157,3,8.0,9
6,5,0,0,135,127,0,2.0,23
6,5,190,30,176,128,0,5.0,5
6,5,250,40,149,132,0,8.0,-2
6,5,280,20,132,103,0,1.0,16
6,5,200,20,105,88,0,1.0,21
6,5,190,20,126,112,0,4.0,12
6,5,220,50,131,101,0,8.0,2
6,5,220,30,100,74,0,1.0,10
6,5,230,20,107,89,-1,7.0,-3
6,5,210,40,107,78,0,1.0,17
6,5,210,10,166,149,0,1.0,14
6,5,120,30,189,163,0,0.0,28
6,5,130,10,155,153,0,4.0,19
6,5,180,20,189,168,0,7.0,8
6,5,210,40,185,171,-1,8.0,-1
6,5,200,20,131,122,0,1.0,17
6,5,80,10,180,134,0,0.0,12
6,5,130,20,193,170,0,0.0,23
6,5,220,50,116,90,0,1.0,10
6,5,160,30,175,128,0,8.0,14
6,5,260,30,168,151,0,1.0,10
6,5,120,10,162,140,0,0.0,33
6,5,20,10,159,143,0,0.0,10
6,5,70,20,145,121,0,8.0,18
6,5,40,30,132,108,0,0.0,10
6,5,20,10,144,116,0,0.0,26
6,5,60,20,146,117,0,3.0,23
6,5,240,60,154,143,0,8.0,-1
6,5,230,60,168,154,0,8.0,6
6,5,270,20,153,117,0,5.0,7
6,5,200,30,107,88,0,0.0,18
6,5,120,20,145,107,-1,8.0,14
6,5,100,60,189,162,-1,8.0,14
6,5,210,40,140,126,0,0.0,13
6,5,60,30,126,106,0,0.0,19
6,5,60,40,132,108,0,5.0,4
6,5,990,10,163,127,0,0.0,7
6,5,240,40,158,142,0,8.0,4
6,5,130,10,138,118,0,1.0,19
6,5,90,30,177,144,0,8.0,22
6,5,130,20,118,97,0,4.0,22
6,5,220,10,140,114,0,8.0,11
6,5,350,30,114,105,0,8.0,3
6,5,240,40,112,102,5,8.0,-4
6,5,310,30,123,118,0,8.0,5
6,5,30,10,111,100,0,1.0,14
6,5,200,30,141,116,0,1.0,18
6,5,190,30,173,144,0,0.0,21
6,5,230,40,199,170,0,3.0,8
6,5,90,10,175,146,0,5.0,5
6,5,230,50,139,124,0,2.0,4
6,5,220,50,123,109,0,5.0,11
6,5,300,30,119,105,0,8.0,1
6,5,210,20,94,88,0,0.0,20
6,5,200,30,154,141,0,0.0,15
6,5,330,20,108,92,0,4.0,23
6,5,200,60,153,111,0,5.0,15
6,5,230,30,131,116,0,8.0,3
6,5,290,20,103,93,0,8.0,5
6,5,210,30,91,75,0,5.0,11
6,5,190,30,96,73,0,8.0,2
6,5,200,30,125,113,-1,8.0,7
6,5,200,60,173,155,-1,7.0,9
6,5,220,130,136,84,0,8.0,-1
6,5,230,70,111,89,0,3.0,8
6,5,150,10,101,81,0,0.0,32
6,5,170,30,155,134,1,8.0,7
6,5,240,50,125,104,0,2.0,11
6,5,210,40,109,86,0,4.0,18
6,5,210,30,144,123,0,7.0,9
6,5,20,10,91,65,0,0.0,16
6,5,230,50,150,104,0,8.0,-6
6,5,170,20,147,121,0,0.0,35
6,5,230,80,113,86,0,2.0,7
6,5,220,50,121,95,0,8.0,3
6,5,230,40,115,99,0,8.0,2
6,5,330,30,76,38,0,8.0,12
6,5,20,30,73,49,0,0.0,13
6,5,20,20,85,57,0,2.0,11
6,5,210,10,96,68,0,5.0,27
6,5,350,10,88,56,0,8.0,12
6,5,210,20,68,54,0,0.0,20
6,5,200,30,99,84,-1,8.0,5
6,5,190,30,96,61,0,3.0,15
6,5,180,20,118,85,0,0.0,28
6,5,210,40,164,134,0,7.0,6
6,5,240,60,186,158,0,8.0,-1
6,5,50,20,183,161,0,8.0,14
6,5,110,10,157,93,0,0.0,30
6,5,130,20,197,124,0,0.0,35
6,5,240,30,193,154,0,6.0,7
6,5,80,10,160,123,0,0.0,17
6,5,120,10,185,116,0,0.0,18
6,5,220,40,227,138,0,8.0,-3
6,5,200,50,223,165,0,8.0,7
6,5,40,30,152,122,0,8.0,1
6,5,40,30,147,116,0,0.0,12
6,5,40,30,162,117,0,2.0,11
6,5,120,40,180,174,-1,8.0,18
6,5,210,30,165,157,0,8.0,5
6,5,270,20,76,56,0,8.0,4
6,5,20,10,69,59,0,8.0,7
6,5,210,20,96,89,0,8.0,6
6,5,320,30,92,74,0,8.0,6
6,5,40,30,102,55,0,8.0,5
6,5,20,10,83,66,0,0.0,12
6,5,200,10,91,85,0,0.0,18
6,5,200,10,115,92,0,0.0,20
6,5,130,10,139,105,0,0.0,26
6,5,100,10,155,106,0,0.0,29
6,5,100,40,176,106,0,0.0,25
6,5,90,40,167,93,0,0.0,24
6,5,170,20,201,108,0,0.0,21
6,5,140,20,190,152,0,0.0,16
6,5,290,20,136,132,0,8.0,1
6,5,260,10,110,97,0,6.0,6
6,5,260,20,111,89,0,1.0,7
6,5,990,10,167,128,0,0.0,21
6,5,190,50,197,175,0,8.0,10
6,5,240,10,165,156,0,0.0,13
6,5,220,40,165,132,0,7.0,7
6,5,230,60,120,86,0,1.0,10
6,5,200,30,106,83,0,0.0,19
6,5,160,10,145,90,0,4.0,18
6,5,220,20,165,140,0,8.0,8
6,5,220,60,176,151,0,8.0,-3
6,5,360,20,127,117,0,8.0,1
6,5,360,20,124,110,0,4.0,3
6,5,30,30,122,107,0,0.0,19
6,5,990,10,149,129,0,1.0,19
6,5,170,20,126,109,0,8.0,10
6,5,350,10,114,112,0,5.0,2
6,5,360,10,144,136,0,8.0,24
6,5,40,30,147,142,0,8.0,8
6,5,30,30,166,147,0,8.0,6
6,5,30,30,149,137,0,0.0,13
6,5,10,30,160,154,0,0.0,18
6,5,50,20,196,184,0,8.0,28
6,5,210,10,164,162,6,8.0,-3
6,5,30,20,158,157,0,8.0,4
6,5,70,10,154,153,0,0.0,15
6,5,240,30,145,143,0,9.0,2
6,5,230,50,143,128,0,5.0,11
6,5,110,20,170,141,0,8.0,13
6,5,200,40,176,162,-1,7.0,3
6,5,220,60,143,133,10,8.0,5
6,5,200,50,143,121,-1,8.0,3
6,5,220,90,162,142,0,8.0,0
6,5,170,20,158,156,0,0.0,22
6,5,120,40,180,174,0,7.0,18
6,5,10,30,168,137,0,8.0,-2
6,5,190,30,144,121,0,4.0,11
6,5,230,40,142,129,0,8.0,4
6,5,200,40,147,133,0,8.0,9
6,5,170,30,166,150,0,8.0,10
6,5,250,30,119,113,5,8.0,5
6,5,230,40,98,76,0,0.0,15
6,5,230,70,128,104,0,8.0,-2
6,5,210,70,147,108,0,8.0,2
6,5,230,60,141,122,0,8.0,6
6,5,180,30,153,132,0,0.0,13
6,5,80,20,183,146,0,8.0,9
6,5,210,60,165,154,1,8.0,4
6,5,230,30,162,149,0,8.0,-1
6,5,230,20,140,136,140,8.0,-3
6,5,270,30,146,142,0,8.0,2
6,5,230,30,134,127,-1,8.0,2
6,5,280,10,138,129,0,8.0,0
6,5,210,20,144,142,0,9.0,5
6,5,990,10,149,132,0,0.0,12
6,5,990,10,113,94,0,8.0,9
6,5,190,20,111,91,-1,8.0,1
6,5,250,20,92,83,0,8.0,6
6,5,200,50,109,87,0,5.0,10
6,5,200,50,91,77,0,0.0,18
6,5,150,10,81,80,0,9.0,7
6,5,30,20,100,81,0,0.0,15
6,5,210,30,118,90,0,0.0,21
6,5,190,60,147,93,0,6.0,19
6,5,200,50,114,84,0,0.0,16
6,5,180,20,127,121,1,8.0,1
6,5,180,50,203,159,0,5.0,12
6,5,220,60,118,92,0,0.0,13
6,5,40,30,125,100,0,0.0,17
6,5,190,30,153,142,31,8.0,5
6,5,220,50,127,95,0,1.0,11
6,5,210,70,125,111,16,8.0,7
6,5,230,60,162,139,-1,8.0,2
6,5,230,50,135,103,0,8.0,7
6,5,230,30,133,110,0,8.0,7
6,5,340,20,135,107,0,0.0,34
6,5,340,20,109,87,0,1.0,8
6,5,330,30,116,88,0,6.0,3
6,5,280,20,86,43,0,8.0,9
6,5,240,20,80,60,0,7.0,7
6,5,50,40,65,40,0,6.0,10
6,5,90,20,90,81,-1,8.0,4
6,5,220,70,101,71,0,8.0,2
6,5,220,70,141,102,0,8.0,0
6,5,230,30,123,106,-1,7.0,9
6,5,270,50,117,111,2,8.0,-1
6,5,220,30,96,83,0,0.0,16
6,5,170,10,111,81,0,8.0,-1
6,5,170,30,157,112,0,1.0,21
6,5,10,20,134,130,0,1.0,17
6,5,230,60,125,102,0,8.0,1
6,5,170,10,112,102,0,0.0,28
6,5,250,30,169,132,0,8.0,-9
6,5,230,40,128,89,0,7.0,4
6,5,220,40,119,95,0,8.0,11
6,5,200,20,113,104,5,8.0,7
6,5,340,20,98,91,0,3.0,14
6,5,30,40,108,101,0,6.0,8
6,5,40,40,131,104,0,0.0,12
6,5,40,30,160,123,0,8.0,18
6,5,60,20,152,144,0,1.0,13
6,5,240,40,170,159,0,8.0,-1
6,5,290,10,169,164,0,9.0,1
6,5,210,20,171,167,0,0.0,17
6,5,300,20,171,164,0,0.0,14
6,5,240,30,94,92,0,9.0,2
6,5,280,10,88,83,0,4.0,13
6,5,350,30,109,80,0,0.0,16
6,5,50,30,123,96,0,0.0,17
6,5,160,10,141,97,0,0.0,29
6,5,210,10,165,120,0,4.0,19
6,5,240,60,138,117,0,8.0,4
6,5,140,20,152,107,0,8.0,8
6,5,130,30,162,139,-1,8.0,1
6,5,130,20,178,155,0,8.0,7
6,5,200,60,177,153,0,8.0,6
6,5,60,30,139,123,0,8.0,0
6,5,340,10,96,93,0,0.0,14
6,5,110,10,124,96,0,0.0,17
6,5,30,60,110,75,0,1.0,6
6,5,40,50,91,71,0,4.0,15
6,5,40,40,123,77,0,0.0,20
6,5,350,50,109,94,0,8.0,-1
6,5,300,20,102,71,0,8.0,9
6,5,300,20,96,78,0,8.0,6
6,5,260,20,91,74,0,8.0,11
6,5,330,10,97,88,0,0.0,14
6,5,180,10,121,95,0,0.0,15
6,5,200,20,145,109,0,0.0,19
6,5,0,0,153,132,0,0.0,18
6,5,50,20,150,114,0,0.0,18
6,5,50,10,157,117,0,2.0,26
6,5,210,30,170,137,0,0.0,16
6,5,210,20,167,140,0,6.0,23
6,5,200,30,163,124,0,6.0,12
6,5,340,30,84,79,0,8.0,15
6,5,60,30,103,50,0,0.0,36
6,5,50,20,130,103,0,0.0,19
6,5,60,40,170,127,0,0.0,18
6,5,40,40,166,160,1,8.0,3
6,5,210,40,164,142,0,8.0,12
6,5,280,20,126,112,0,8.0,3
6,5,240,30,112,100,-1,8.0,5
6,5,220,50,109,68,0,0.0,13
6,5,170,10,115,75,0,8.0,4
6,5,190,40,82,76,0,7.0,12
6,5,220,40,90,74,0,0.0,21
6,5,190,60,136,96,0,8.0,0
6,5,260,30,151,140,0,8.0,1
6,5,180,20,163,134,0,8.0,-8
6,5,170,30,173,126,0,8.0,6
6,5,200,40,111,82,0,0.0,16
6,5,210,80,146,109,-1,8.0,-15
6,5,220,80,115,89,1,8.0,2
6,5,190,40,105,73,0,1.0,18
6,5,190,30,154,150,1,8.0,14
6,5,220,50,178,156,0,7.0,0
6,5,230,50,134,107,0,8.0,0
6,5,210,40,112,100,3,8.0,4
6,5,220,50,117,88,0,8.0,-1
6,5,230,50,157,147,0,8.0,2
6,5,90,20,184,156,0,0.0,26
6,5,170,30,229,165,0,0.0,20
6,5,250,20,193,181,0,8.0,-2
6,5,260,20,114,90,0,6.0,11
6,5,320,40,126,118,0,8.0,-2
6,5,40,20,104,77,0,8.0,10
6,5,70,70,106,57,0,8.0,-10
6,5,190,20,109,105,0,8.0,15
6,5,230,30,66,59,0,0.0,15
6,5,150,40,111,97,3,8.0,2
6,5,190,30,138,103,0,8.0,8
6,5,210,70,143,105,0,0.0,8
6,5,210,90,104,66,0,0.0,9
6,5,190,30,109,84,0,0.0,19
6,5,150,20,138,107,-1,8.0,-2
6,5,220,10,126,121,0,8.0,15
6,5,350,20,106,91,-1,8.0,-7
6,5,340,20,96,77,0,8.0,5
6,5,140,20,152,96,0,8.0,10
6,5,170,20,147,141,-1,8.0,8
6,5,220,60,133,100,0,0.0,9
6,5,80,40,140,105,0,8.0,-10
6,5,0,0,119,112,0,7.0,21
6,5,30,30,146,124,0,8.0,3
6,5,90,30,149,143,0,8.0,10
6,5,210,80,131,98,0,0.0,6
6,5,220,50,132,91,0,8.0,1
6,5,190,60,138,101,0,8.0,6
6,5,220,60,125,116,-1,8.0,5
6,5,210,20,116,100,0,7.0,13
6,5,220,60,164,153,-1,8.0,3
6,5,200,20,177,164,0,7.0,28
6,5,290,10,200,181,-1,8.0,-13
6,5,200,50,158,132,0,3.0,16
6,5,310,30,101,88,0,8.0,0
6,5,310,10,69,60,0,0.0,14
6,5,30,50,76,58,0,0.0,6
6,5,40,30,76,56,0,8.0,9
6,5,0,0,107,83,0,0.0,29
6,5,0,0,139,110,0,7.0,33
6,5,350,10,143,109,0,0.0,29
6,5,360,20,125,112,0,0.0,9
6,5,40,50,104,91,17,8.0,1
6,5,350,30,92,72,0,8.0,6
6,5,140,20,95,85,0,5.0,12
6,5,200,50,161,130,0,6.0,8
6,5,200,60,178,162,3,8.0,0
6,5,210,50,103,87,0,8.0,4
6,5,180,50,135,96,0,8.0,15
6,5,220,50,129,72,0,8.0,7
6,5,50,50,133,89,0,0.0,18
6,5,240,20,178,170,0,0.0,32
6,5,220,70,209,188,3,8.0,-2
6,5,170,30,191,184,0,8.0,0
6,5,210,80,155,136,0,8.0,0
6,5,190,50,154,141,-1,8.0,-6
6,5,210,70,125,108,-1,8.0,7
6,5,220,40,123,115,-1,8.0,5
6,5,300,20,108,105,0,8.0,4
6,5,250,10,85,74,0,7.0,7
6,5,310,30,110,102,-1,8.0,2
6,5,210,60,109,99,1,8.0,4
6,5,290,30,143,136,0,8.0,0
6,5,200,30,101,89,0,3.0,17
6,5,360,20,108,77,0,8.0,18
