MM,HH,DD,FF,T,TD,RH,N,TC
12,22,990,10,-6,-7,0,8.0,1
12,22,230,20,17,17,-1,8.0,1
12,22,240,70,27,7,0,8.0,0
12,22,200,50,-3,-26,-1,8.0,9
12,22,340,60,27,21,33,8.0,-16
12,22,330,50,0,0,13,8.0,-1
12,22,200,50,-63,-74,0,0.0,4
12,22,230,100,48,41,1,8.0,3
12,22,250,40,31,24,-1,7.0,-2
12,22,240,40,-10,-11,-1,8.0,-3
12,22,230,70,45,42,2,8.0,5
12,22,240,80,40,-8,0,7.0,-4
12,22,300,60,-1,-9,0,6.0,-5
12,22,330,20,-14,-17,0,7.0,-3
12,22,230,50,-6,-10,0,8.0,0
12,22,210,50,67,61,12,8.0,-1
12,22,200,30,69,65,2,8.0,-9
12,22,0,0,61,55,0,8.0,0
12,22,190,30,50,28,0,8.0,2
12,22,50,40,47,37,0,8.0,0
12,22,40,50,1,-16,0,8.0,-1
12,22,50,50,-3,-22,0,8.0,-4
12,22,50,50,-20,-63,0,0.0,-6
12,22,50,40,-62,-94,0,0.0,-4
12,22,80,70,-48,-94,0,0.0,-2
12,22,90,50,-50,-86,0,0.0,0
12,22,130,10,-37,-57,0,0.0,1
12,22,200,10,29,21,0,8.0,-1
12,22,100,60,21,6,0,8.0,2
12,22,200,50,81,58,0,8.0,0
12,22,290,40,49,43,-1,8.0,-5
12,22,40,40,8,-7,0,8.0,-6
12,22,50,10,-8,-25,0,8.0,4
12,22,120,20,-23,-34,0,0.0,4
12,22,220,40,35,33,0,8.0,2
12,22,110,20,48,47,0,8.0,6
12,22,280,80,89,76,-1,8.0,-4
12,22,130,30,70,62,0,8.0,27
12,22,190,50,105,90,-1,8.0,-4
12,22,160,30,89,68,0,8.0,0
12,22,190,50,103,83,0,7.0,4
12,22,170,30,110,92,2,7.0,1
12,22,240,50,77,57,0,8.0,-1
12,22,230,110,122,112,6,8.0,-2
12,22,340,50,63,54,-1,8.0,-18
12,22,90,30,10,-11,0,8.0,1
12,22,110,20,79,50,0,8.0,-1
12,22,170,10,52,46,0,0.0,-6
12,22,20,50,30,29,-1,9.0,-2
12,22,40,20,49,41,0,8.0,0
12,22,300,20,33,25,0,8.0,-2
12,22,40,40,-16,-53,0,0.0,2
12,22,60,50,-23,-52,0,0.0,1
12,22,160,10,-9,-54,0,0.0,-12
12,22,160,20,-18,-73,0,0.0,6
12,22,210,60,-1,-24,0,1.0,0
12,22,240,60,54,51,2,8.0,1
12,22,200,70,86,71,-1,8.0,3
12,22,230,90,110,102,32,8.0,0
12,22,310,50,51,41,8,8.0,-2
12,22,260,30,22,12,0,7.0,3
12,22,210,30,48,39,0,8.0,-1
12,22,160,20,6,-20,0,0.0,10
12,22,170,30,16,-4,0,0.0,-1
12,22,200,20,62,55,0,8.0,-3
12,22,230,90,97,59,0,7.0,-3
12,22,250,70,46,15,0,8.0,-3
12,22,240,30,-10,-15,0,0.0,5
12,22,190,50,17,6,0,8.0,2
12,22,190,50,41,28,0,8.0,3
12,22,210,70,69,60,1,8.0,-2
12,22,210,90,83,54,0,8.0,4
12,22,180,50,62,33,0,7.0,4
12,22,230,80,30,10,-1,8.0,-1
12,22,190,20,1,-10,0,8.0,-2
12,22,180,10,6,-3,0,8.0,3
12,22,100,40,-9,-10,0,9.0,-9
12,22,260,20,26,22,0,8.0,0
12,22,60,20,8,0,0,7.0,-5
12,22,190,30,-16,-21,0,0.0,6
12,22,200,30,31,15,0,8.0,1
12,22,200,30,53,48,0,8.0,0
12,22,190,40,27,25,0,9.0,1
12,22,30,20,58,42,0,8.0,-4
12,22,60,30,16,4,0,0.0,-2
12,22,210,10,-39,-44,0,6.0,-10
12,22,200,30,-4,-6,0,8.0,1
12,22,70,40,10,-4,0,8.0,-2
12,22,110,20,-22,-31,0,8.0,-1
12,22,150,10,-49,-56,0,0.0,-3
12,22,200,40,-1,-25,0,0.0,6
12,22,210,60,46,18,0,6.0,1
12,22,230,60,67,54,0,8.0,0
12,22,320,90,43,28,13,8.0,-2
12,22,230,50,37,25,0,7.0,2
12,22,30,30,-13,-28,0,0.0,-8
12,22,100,30,-33,-50,0,0.0,-15
12,22,200,40,-4,-30,0,8.0,1
12,22,200,70,22,17,6,8.0,3
12,22,230,90,89,71,0,8.0,1
12,22,200,110,97,75,0,8.0,7
12,22,200,20,32,21,4,8.0,-16
12,22,340,10,-5,-9,0,9.0,-1
12,22,180,30,-23,-27,0,0.0,-1
12,22,220,50,25,10,0,8.0,0
12,22,190,40,32,20,0,8.0,1
12,22,200,40,68,52,0,8.0,1
12,22,290,40,89,85,1,8.0,-2
12,22,100,30,-3,-31,0,0.0,2
12,22,160,50,65,35,0,8.0,0
12,22,200,70,78,56,-1,6.0,-1
12,22,230,50,70,55,0,8.0,-5
12,22,220,50,60,40,0,8.0,-3
12,22,220,40,46,39,0,8.0,3
12,22,220,50,55,33,0,8.0,-1
12,22,360,30,23,21,0,8.0,10
12,22,80,10,-9,-12,0,9.0,-6
12,22,60,20,-24,-29,0,0.0,-1
12,22,990,10,6,-5,0,8.0,3
12,22,30,50,48,38,-1,8.0,-3
12,22,270,20,47,31,0,8.0,0
12,22,310,30,47,39,-1,7.0,-1
12,22,250,60,69,58,0,8.0,0
12,22,260,30,25,10,-1,7.0,0
12,22,250,20,0,-7,0,8.0,-2
12,22,220,60,6,-13,0,4.0,3
12,22,250,30,38,37,0,9.0,-1
12,22,240,40,31,24,0,8.0,0
12,22,230,60,45,17,0,8.0,-1
12,22,240,40,64,57,0,8.0,1
12,22,230,60,60,41,0,8.0,-1
12,22,310,20,61,58,0,8.0,-1
12,22,260,20,9,1,0,8.0,1
12,22,360,30,-14,-22,0,7.0,-8
12,22,40,70,-22,-27,-1,7.0,-2
12,22,270,10,-50,-63,-1,8.0,-4
12,22,220,50,-8,-24,0,8.0,-1
12,22,190,80,1,-16,9,8.0,3
12,22,220,80,53,25,0,8.0,-4
12,22,190,70,93,44,0,8.0,2
12,22,250,20,101,87,5,8.0,-8
12,22,220,90,87,49,0,7.0,-4
12,22,220,110,123,106,-1,8.0,3
12,22,210,80,114,97,9,8.0,-2
12,22,210,80,76,47,0,2.0,-2
12,22,210,100,105,68,-1,5.0,-4
12,22,210,90,70,55,1,8.0,-1
12,22,270,30,53,40,-1,8.0,-10
12,22,210,80,43,19,0,8.0,2
12,22,210,80,72,60,11,8.0,-1
12,22,210,90,71,38,0,8.0,2
12,22,210,90,84,55,0,0.0,-2
12,22,210,60,64,47,0,8.0,-3
12,22,200,60,63,-10,0,0.0,-6
12,22,240,30,46,43,0,8.0,-5
12,22,230,30,33,26,0,1.0,-13
12,22,30,20,28,21,0,8.0,-2
12,22,140,10,21,20,0,9.0,-5
12,22,230,20,33,26,0,8.0,-1
12,22,40,30,52,49,0,7.0,-13
12,22,60,50,33,19,0,7.0,-9
12,22,60,50,20,13,0,8.0,-4
12,22,70,40,3,3,0,9.0,0
12,22,80,40,14,13,0,8.0,0
12,22,230,20,0,-3,0,8.0,0
12,22,210,40,2,-13,0,8.0,1
12,22,200,40,32,31,1,9.0,2
12,22,200,70,74,-4,0,6.0,4
12,22,230,150,118,62,-1,8.0,-13
12,22,210,100,112,94,1,8.0,5
12,22,200,90,72,53,2,8.0,-3
12,22,220,100,83,63,1,8.0,-2
12,22,250,50,52,42,4,8.0,-3
12,22,220,80,92,83,-1,8.0,3
12,22,250,60,109,76,0,4.0,-5
12,22,210,100,125,118,5,8.0,1
12,22,240,50,62,36,0,8.0,0
12,22,190,130,71,42,0,8.0,-5
12,22,180,60,66,51,1,8.0,2
12,22,300,20,60,57,-1,8.0,2
12,22,300,20,21,13,0,0.0,-7
12,22,40,30,35,28,0,8.0,-13
12,22,30,20,-9,-10,0,0.0,6
12,22,50,30,7,-19,0,8.0,3
12,22,80,40,-11,-50,0,0.0,-8
12,22,50,40,-25,-34,0,0.0,-1
12,22,30,30,-35,-49,0,0.0,-2
12,22,40,30,-44,-46,0,0.0,5
12,22,60,30,-20,-28,0,0.0,-7
12,22,60,20,-35,-35,0,9.0,-3
12,22,150,10,-48,-49,0,0.0,-17
12,22,190,40,13,-38,0,8.0,-11
12,22,210,20,22,22,0,9.0,-10
12,22,200,60,19,-7,0,3.0,2
12,22,210,70,36,-9,0,8.0,0
12,22,200,50,27,23,0,8.0,0
12,22,200,60,62,48,0,8.0,0
12,22,200,80,38,23,0,0.0,-3
12,22,220,90,52,29,0,2.0,0
12,22,260,20,45,36,0,8.0,-4
12,22,190,10,42,41,0,8.0,0
12,22,230,20,41,37,-1,8.0,1
12,22,190,90,21,13,4,8.0,2
12,22,210,50,5,4,0,7.0,0
12,22,200,70,53,40,0,8.0,3
12,22,260,30,51,50,2,8.0,0
12,22,270,30,47,42,-1,8.0,-2
12,22,210,40,14,10,0,8.0,-3
12,22,130,30,4,-15,0,8.0,8
12,22,270,20,21,18,-1,8.0,-1
12,22,190,40,22,15,0,8.0,0
12,22,210,50,10,-5,0,7.0,0
12,22,170,40,-13,-31,0,0.0,2
12,22,170,70,9,-29,0,2.0,4
12,22,70,60,25,5,0,0.0,-7
12,22,40,40,14,13,0,8.0,0
12,22,160,20,-10,-10,0,9.0,-2
12,22,220,30,29,29,0,9.0,2
12,22,220,60,59,55,-1,8.0,4
12,22,230,80,55,25,0,7.0,1
12,22,300,20,69,66,5,8.0,1
12,22,230,70,86,66,0,8.0,-8
12,22,280,20,67,65,0,8.0,-8
12,22,250,10,56,55,0,8.0,-5
12,22,330,30,51,48,0,7.0,-3
12,22,80,70,9,-33,0,0.0,-6
12,22,60,60,-23,-47,0,0.0,-3
12,22,80,60,-28,-56,0,0.0,-3
12,22,60,50,-42,-57,0,0.0,0
12,22,110,20,-39,-65,0,0.0,-1
12,22,130,20,-57,-65,0,0.0,20
12,22,320,30,-41,-44,0,0.0,-7
12,22,160,20,45,36,0,8.0,-9
12,22,160,70,70,46,1,8.0,3
12,22,230,60,53,22,0,1.0,-8
12,22,200,80,37,18,0,2.0,0
12,22,170,40,93,84,19,8.0,6
12,22,200,60,70,56,0,0.0,-3
12,22,160,50,86,60,0,7.0,6
12,22,200,40,49,39,0,1.0,0
12,22,190,70,93,83,0,8.0,1
12,22,300,40,77,62,0,8.0,-3
12,22,20,40,36,25,0,5.0,-12
12,22,10,30,23,0,0,8.0,-1
12,22,40,40,-16,-36,0,8.0,2
12,22,70,30,-44,-56,0,0.0,-12
12,22,30,20,-28,-50,0,8.0,4
12,22,190,40,-31,-41,-1,6.0,-3
12,22,100,40,-18,-66,0,7.0,-2
12,22,340,60,-31,-46,1,8.0,-1
12,22,200,70,-106,-144,0,1.0,14
12,22,210,70,-34,-70,0,0.0,-1
12,22,170,40,26,-5,0,3.0,0
12,22,200,40,8,-3,0,8.0,1
12,22,110,30,-8,-25,0,0.0,-11
12,22,90,50,23,12,-1,8.0,-2
12,22,230,70,24,1,0,4.0,-4
12,22,200,80,22,-5,0,0.0,-2
12,22,210,50,35,15,0,8.0,6
12,22,90,20,7,-3,0,0.0,-4
12,22,990,10,33,29,15,8.0,20
12,22,40,30,14,10,1,8.0,-1
12,22,10,30,-9,-11,5,8.0,-1
12,22,60,50,-72,-89,1,8.0,-1
12,22,70,40,-67,-75,-1,8.0,2
12,22,200,50,-59,-69,0,0.0,-3
12,22,200,120,19,-9,-1,8.0,2
12,22,210,20,3,3,0,9.0,1
12,22,60,20,-34,-35,0,8.0,-5
12,22,30,30,-13,-14,-1,8.0,1
12,22,240,30,-34,-35,0,4.0,11
12,22,250,50,18,4,0,8.0,-2
12,22,240,60,38,32,0,8.0,1
12,22,250,30,52,47,0,8.0,1
12,22,20,60,-13,-51,0,7.0,-3
12,22,270,20,-19,-24,2,8.0,6
12,22,340,30,-21,-59,0,8.0,-1
12,22,290,10,-40,-44,0,0.0,-22
12,22,350,10,-12,-14,-1,8.0,-1
12,22,180,30,-60,-67,0,0.0,-2
12,22,140,30,-18,-24,2,8.0,-1
12,22,340,40,-27,-28,5,8.0,0
12,22,130,30,-67,-72,0,7.0,6
12,22,70,30,8,6,0,8.0,-5
12,22,10,40,-17,-17,10,9.0,-2
12,22,20,90,-16,-17,4,8.0,-2
12,22,360,50,-38,-54,0,8.0,-5
12,22,200,50,-56,-64,-1,8.0,6
12,22,240,50,0,0,0,9.0,-1
12,22,150,30,9,-50,0,8.0,-1
12,22,140,20,16,-9,0,5.0,1
12,22,90,20,10,6,0,8.0,1
12,22,340,10,-27,-28,0,8.0,7
12,22,220,30,6,6,0,9.0,2
12,22,200,100,115,93,1,8.0,-3
12,22,200,60,47,26,0,8.0,-1
12,22,220,70,73,57,0,2.0,9
12,22,220,40,67,60,6,8.0,0
12,22,220,70,32,14,0,1.0,0
12,22,220,70,44,20,0,8.0,4
12,22,250,50,57,2,0,8.0,0
12,22,220,130,101,73,-1,8.0,2
12,22,230,60,49,18,0,7.0,-1
12,22,210,40,4,-16,0,0.0,-5
12,22,200,70,61,32,0,8.0,4
12,22,200,90,58,24,0,7.0,1
12,22,220,100,62,29,-1,7.0,-3
12,22,210,90,47,20,0,7.0,3
12,22,200,80,54,28,0,7.0,0
12,22,250,40,7,3,1,8.0,3
12,22,240,50,5,-1,4,8.0,9
12,22,230,50,7,-7,-1,8.0,0
12,22,200,90,8,-1,-1,8.0,3
12,22,270,20,38,27,0,3.0,-1
12,22,200,20,49,47,0,9.0,1
12,22,230,50,90,86,0,8.0,-1
12,22,200,70,72,57,-1,8.0,-1
12,22,220,70,46,22,0,5.0,2
12,22,230,80,85,67,0,8.0,-3
12,22,220,60,90,84,0,8.0,-1
12,22,190,30,66,42,0,8.0,0
12,22,240,60,59,41,0,8.0,-7
12,22,290,40,47,30,14,6.0,-1
12,22,200,50,29,8,0,8.0,5
12,22,230,70,103,97,0,8.0,1
12,22,220,90,19,9,2,8.0,0
12,22,230,40,18,6,0,8.0,-1
12,22,220,50,46,38,0,4.0,-4
12,22,230,30,30,26,1,8.0,2
12,22,260,30,10,7,-1,8.0,-8
12,22,200,70,2,-29,0,8.0,-5
