MM,HH,DD,FF,T,TD,RH,N,TC
8,6,40,50,147,136,0,7.0,6
8,6,80,50,178,143,0,1.0,16
8,6,70,40,179,140,0,1.0,15
8,6,80,30,181,152,0,1.0,26
8,6,180,20,177,155,0,1.0,19
8,6,140,20,194,149,0,1.0,25
8,6,80,30,188,144,0,3.0,24
8,6,110,10,197,128,0,5.0,28
8,6,110,10,202,145,0,4.0,17
8,6,240,50,171,144,0,1.0,10
8,6,200,10,155,146,0,1.0,18
8,6,80,20,166,153,0,1.0,21
8,6,990,10,173,158,0,1.0,16
8,6,120,10,171,158,0,1.0,24
8,6,990,10,157,119,0,1.0,27
8,6,0,0,155,147,0,0.0,18
8,6,200,30,170,159,0,3.0,12
8,6,220,20,204,177,-1,8.0,2
8,6,990,10,199,196,0,7.0,8
8,6,220,30,220,183,0,3.0,3
8,6,170,30,222,179,0,3.0,26
8,6,280,30,183,177,-1,8.0,-2
8,6,140,30,165,158,0,7.0,21
8,6,100,20,162,157,-1,7.0,1
8,6,220,60,147,121,0,2.0,6
8,6,180,30,140,122,-1,7.0,9
8,6,190,20,137,132,0,4.0,15
8,6,210,20,133,132,0,7.0,20
8,6,990,10,150,148,0,8.0,2
8,6,230,20,124,124,0,3.0,8
8,6,220,50,170,155,-1,8.0,-6
8,6,210,40,128,111,0,4.0,13
8,6,200,30,147,132,0,3.0,14
8,6,210,50,148,109,0,6.0,24
8,6,200,20,182,159,0,1.0,26
8,6,50,40,151,149,0,7.0,8
8,6,990,10,181,148,0,0.0,28
8,6,210,30,202,177,0,4.0,23
8,6,230,20,198,188,0,4.0,9
8,6,230,30,146,131,0,6.0,0
8,6,190,40,136,106,0,7.0,8
8,6,200,30,174,149,0,7.0,15
8,6,0,0,146,132,0,1.0,13
8,6,180,20,138,115,0,2.0,12
8,6,200,30,144,127,0,7.0,11
8,6,20,30,137,118,0,3.0,13
8,6,200,30,135,119,0,5.0,12
8,6,210,100,139,123,-1,8.0,-8
8,6,240,60,135,112,0,7.0,2
8,6,190,40,111,108,0,7.0,10
8,6,250,80,149,132,0,7.0,-1
8,6,220,30,94,84,0,7.0,6
8,6,210,40,135,117,-1,6.0,9
8,6,280,30,103,95,0,5.0,11
8,6,260,30,106,102,0,7.0,5
8,6,230,30,109,101,0,7.0,9
8,6,210,30,125,125,1,8.0,0
8,6,60,20,120,120,0,8.0,4
8,6,150,20,191,112,0,3.0,26
8,6,130,10,191,112,0,1.0,41
8,6,150,20,197,100,0,6.0,9
8,6,220,10,176,165,0,3.0,13
8,6,210,40,205,192,0,7.0,6
8,6,200,20,170,161,0,6.0,17
8,6,200,50,190,178,1,8.0,3
8,6,80,20,172,140,0,7.0,7
8,6,170,30,172,126,0,7.0,10
8,6,200,50,183,155,-1,7.0,-13
8,6,340,40,140,132,-1,8.0,0
8,6,990,10,115,109,0,7.0,23
8,6,200,20,109,99,0,1.0,18
8,6,160,40,145,139,9,8.0,7
8,6,230,60,140,130,0,5.0,12
8,6,210,40,143,126,0,1.0,12
8,6,200,40,121,115,0,6.0,10
8,6,170,50,137,123,14,6.0,15
8,6,210,90,145,116,0,7.0,1
8,6,230,60,131,117,0,1.0,11
8,6,260,20,116,116,0,1.0,-1
8,6,80,20,106,102,0,1.0,18
8,6,80,30,100,79,0,3.0,17
8,6,50,30,120,105,0,6.0,20
8,6,80,20,170,138,0,4.0,20
8,6,240,30,206,193,1,7.0,4
8,6,230,40,158,130,0,5.0,5
8,6,990,10,143,138,0,6.0,1
8,6,0,0,126,118,0,0.0,34
8,6,210,20,142,132,0,3.0,27
8,6,230,10,134,119,0,7.0,10
8,6,190,20,173,138,0,2.0,33
8,6,240,40,164,141,0,3.0,11
8,6,210,40,151,132,0,7.0,17
8,6,200,30,133,119,0,6.0,13
8,6,250,10,132,128,0,8.0,3
8,6,230,20,137,129,0,7.0,12
8,6,330,20,163,148,0,7.0,11
8,6,250,30,158,150,0,7.0,8
8,6,210,20,158,155,0,7.0,8
8,6,230,40,182,158,0,6.0,2
8,6,200,40,148,131,0,6.0,14
8,6,990,10,142,134,0,1.0,22
8,6,130,20,166,137,0,1.0,30
8,6,220,20,197,160,0,7.0,4
8,6,210,30,199,177,0,7.0,1
8,6,190,30,152,133,0,7.0,13
8,6,200,20,167,161,2,7.0,5
8,6,190,10,140,116,0,3.0,19
8,6,220,30,171,166,-1,7.0,6
8,6,990,10,175,164,-1,7.0,12
8,6,280,30,130,119,0,7.0,8
8,6,200,30,121,116,0,7.0,14
8,6,70,30,129,114,0,2.0,11
8,6,60,10,121,105,0,1.0,28
8,6,990,10,131,108,0,1.0,24
8,6,80,30,147,125,0,1.0,19
8,6,290,20,165,158,0,8.0,2
8,6,200,40,129,115,0,2.0,16
8,6,200,30,127,108,0,7.0,9
8,6,990,10,118,110,0,3.0,14
8,6,70,20,109,102,0,2.0,13
8,6,990,10,140,134,0,7.0,8
8,6,80,40,167,129,0,5.0,25
8,6,210,60,199,178,0,7.0,1
8,6,210,30,139,130,3,8.0,8
8,6,210,60,147,126,2,8.0,6
8,6,180,10,157,147,2,7.0,3
8,6,230,70,162,134,-1,7.0,5
8,6,210,60,145,130,0,6.0,11
8,6,200,40,147,126,0,7.0,5
8,6,250,40,127,118,-1,8.0,9
8,6,210,40,119,108,0,4.0,14
8,6,200,50,152,106,0,6.0,13
8,6,230,70,182,148,0,7.0,4
8,6,160,10,177,161,0,0.0,23
8,6,160,30,209,163,0,1.0,31
8,6,210,60,193,169,2,7.0,13
8,6,160,10,139,117,0,3.0,30
8,6,70,30,158,140,-1,7.0,4
8,6,190,50,184,154,0,7.0,7
8,6,210,30,171,143,0,7.0,7
8,6,0,0,155,148,0,1.0,18
8,6,230,30,177,154,0,1.0,18
8,6,170,20,190,150,0,1.0,26
8,6,200,30,200,167,0,6.0,0
8,6,180,10,191,165,0,0.0,25
8,6,180,20,204,148,0,1.0,26
8,6,330,40,186,178,0,8.0,-6
8,6,160,10,112,102,0,2.0,35
8,6,80,20,115,96,0,3.0,23
8,6,990,10,123,91,0,6.0,25
8,6,200,30,141,129,-1,7.0,3
8,6,290,40,159,153,17,8.0,-2
8,6,180,40,160,122,0,1.0,15
8,6,990,10,144,136,4,8.0,1
8,6,190,30,156,134,0,6.0,9
8,6,180,20,149,133,0,7.0,7
8,6,200,30,145,137,0,8.0,3
8,6,220,30,137,133,0,9.0,3
8,6,220,20,158,154,0,8.0,6
8,6,170,20,165,147,0,7.0,7
8,6,140,10,156,139,0,7.0,6
8,6,270,40,160,154,0,8.0,2
8,6,230,40,142,136,-1,8.0,8
8,6,280,20,151,142,0,7.0,6
8,6,190,20,156,147,0,0.0,19
8,6,160,10,175,150,0,1.0,25
8,6,990,10,181,140,0,1.0,32
8,6,120,20,177,146,0,3.0,31
8,6,990,10,187,147,0,0.0,29
8,6,90,30,193,180,9,8.0,4
8,6,990,10,191,165,0,7.0,22
8,6,230,40,157,151,1,8.0,2
8,6,260,20,149,140,0,8.0,1
8,6,360,30,156,146,0,8.0,0
8,6,360,20,163,157,5,8.0,0
8,6,220,20,142,131,0,7.0,-3
8,6,20,40,152,145,0,7.0,10
8,6,340,20,171,166,0,8.0,1
8,6,340,40,185,181,2,8.0,-3
8,6,990,10,166,162,0,9.0,-1
8,6,240,40,152,146,0,7.0,0
8,6,200,20,170,155,0,2.0,13
8,6,210,30,166,153,0,0.0,20
8,6,280,20,174,163,0,1.0,35
8,6,40,10,197,183,0,0.0,22
8,6,20,20,201,173,0,1.0,20
8,6,30,20,176,142,0,0.0,18
8,6,70,20,204,158,0,0.0,14
8,6,240,30,253,164,0,8.0,-9
8,6,200,10,207,198,0,0.0,18
8,6,230,30,193,187,0,0.0,1
8,6,210,20,187,170,0,0.0,23
8,6,130,10,195,158,0,1.0,24
8,6,160,20,237,186,0,5.0,20
8,6,250,20,198,179,0,0.0,9
8,6,260,30,193,176,0,8.0,1
8,6,220,20,132,112,0,0.0,17
8,6,40,30,136,103,0,0.0,19
8,6,50,30,159,103,0,8.0,13
8,6,210,50,192,167,0,8.0,5
8,6,240,50,166,148,0,7.0,11
8,6,80,10,145,120,0,8.0,19
8,6,210,20,131,116,0,0.0,15
8,6,230,60,150,112,0,7.0,7
8,6,210,70,179,157,0,4.0,3
8,6,40,30,133,121,0,3.0,16
8,6,40,30,161,123,0,8.0,4
8,6,220,20,124,121,0,9.0,9
8,6,280,20,138,129,3,8.0,5
8,6,170,10,112,102,0,1.0,32
8,6,40,30,142,141,7,8.0,0
8,6,240,20,130,126,-1,7.0,5
8,6,220,40,106,97,0,7.0,13
8,6,290,10,153,144,0,8.0,4
8,6,80,10,168,155,0,7.0,17
8,6,80,20,181,143,0,0.0,22
8,6,200,10,188,161,0,8.0,-1
8,6,20,30,205,182,0,7.0,13
8,6,200,30,185,176,0,1.0,15
8,6,350,70,193,176,-1,7.0,0
8,6,80,10,192,174,0,8.0,8
8,6,90,50,218,145,0,0.0,21
8,6,90,70,214,127,0,7.0,6
8,6,190,30,190,181,0,8.0,14
8,6,110,40,203,158,0,8.0,21
8,6,220,60,162,144,0,8.0,7
8,6,300,50,162,156,15,8.0,5
8,6,180,20,154,150,0,6.0,16
8,6,170,20,181,153,-1,8.0,4
8,6,190,40,171,156,0,1.0,8
8,6,200,60,184,166,0,7.0,15
8,6,200,100,179,141,0,0.0,8
8,6,230,70,162,133,0,2.0,0
8,6,220,50,144,128,0,8.0,7
8,6,190,30,115,98,0,8.0,20
8,6,80,30,128,91,-1,8.0,11
8,6,190,40,165,139,0,5.0,9
8,6,200,60,148,124,-1,8.0,1
8,6,260,30,148,142,42,8.0,4
8,6,220,80,139,121,0,8.0,1
8,6,220,50,159,155,15,8.0,4
8,6,210,50,147,121,0,8.0,6
8,6,230,60,143,119,-1,7.0,8
8,6,240,50,126,111,0,6.0,6
8,6,350,10,148,112,0,8.0,3
8,6,50,20,134,102,0,0.0,21
8,6,200,30,130,109,0,0.0,20
8,6,210,40,130,119,0,2.0,19
8,6,200,50,145,111,0,8.0,12
8,6,250,30,121,119,0,7.0,9
8,6,270,20,113,98,0,5.0,13
8,6,250,50,119,110,0,8.0,9
8,6,250,40,116,109,0,8.0,17
8,6,220,40,119,100,0,1.0,15
8,6,270,30,152,133,0,8.0,15
8,6,210,30,154,146,0,8.0,3
8,6,200,30,119,109,0,7.0,15
8,6,210,50,145,138,33,8.0,-2
8,6,320,60,129,109,0,8.0,-3
8,6,170,10,124,120,0,7.0,11
8,6,100,30,124,121,0,9.0,21
8,6,80,30,166,132,0,0.0,20
8,6,190,20,187,159,0,0.0,19
8,6,210,80,143,125,0,8.0,-4
8,6,330,10,144,140,0,8.0,4
8,6,330,20,155,138,0,8.0,0
8,6,220,30,149,147,0,9.0,9
8,6,200,30,112,109,0,6.0,12
8,6,210,70,143,123,-1,8.0,-3
8,6,220,60,119,96,0,0.0,13
8,6,200,40,114,92,0,0.0,19
8,6,190,10,110,99,0,1.0,27
8,6,170,20,136,107,0,0.0,28
8,6,70,20,155,126,0,0.0,22
8,6,110,30,186,134,0,0.0,21
8,6,190,60,178,142,-1,8.0,12
8,6,230,70,159,130,0,8.0,7
8,6,260,20,136,130,2,8.0,7
8,6,250,20,156,151,68,8.0,4
8,6,340,40,166,155,0,8.0,8
8,6,330,40,161,152,0,8.0,-3
8,6,280,20,152,147,0,8.0,4
8,6,10,40,155,113,0,8.0,9
8,6,200,20,130,120,0,8.0,11
8,6,210,30,122,110,0,6.0,23
8,6,210,30,114,110,0,5.0,15
8,6,190,40,119,102,0,8.0,7
8,6,250,10,116,106,0,1.0,21
8,6,230,40,113,108,0,8.0,12
8,6,230,50,138,128,0,8.0,6
8,6,170,30,157,132,0,8.0,11
8,6,170,30,172,144,0,8.0,0
8,6,190,40,171,148,-1,8.0,-3
8,6,190,40,168,135,0,0.0,7
8,6,200,50,155,145,2,8.0,1
8,6,230,50,149,130,0,8.0,8
8,6,250,30,137,133,0,8.0,4
8,6,190,20,131,120,0,8.0,10
8,6,170,30,173,124,0,8.0,-2
8,6,190,20,149,142,0,8.0,6
8,6,180,20,137,129,0,7.0,5
8,6,240,30,150,145,-1,8.0,-1
8,6,220,60,144,136,0,8.0,0
8,6,230,50,113,99,0,8.0,15
8,6,210,40,111,104,0,8.0,5
8,6,200,50,113,97,0,5.0,20
8,6,150,20,131,96,0,0.0,29
8,6,210,20,146,135,25,8.0,3
8,6,260,20,144,128,0,2.0,11
8,6,200,40,147,108,0,0.0,25
8,6,130,30,193,130,0,6.0,23
8,6,170,40,220,142,0,0.0,15
8,6,270,30,148,136,-1,8.0,3
8,6,40,30,144,134,0,8.0,6
8,6,300,30,127,124,42,8.0,2
8,6,340,40,146,145,0,8.0,4
8,6,320,10,131,125,0,8.0,8
8,6,180,10,136,122,0,0.0,19
8,6,220,50,145,133,0,8.0,13
8,6,150,20,149,114,0,8.0,22
8,6,210,100,202,176,0,7.0,16
8,6,220,80,161,147,12,8.0,2
8,6,210,50,136,107,0,8.0,9
8,6,180,30,124,98,0,0.0,18
8,6,170,20,161,114,0,8.0,6
8,6,210,50,142,134,-1,8.0,8
8,6,90,10,142,136,0,8.0,16
8,6,340,50,153,149,2,8.0,-1
8,6,130,20,161,149,-1,8.0,2
8,6,170,10,168,148,0,0.0,25
8,6,240,30,160,159,0,9.0,4
8,6,210,40,155,155,0,9.0,9
8,6,340,20,126,118,0,7.0,13
8,6,190,10,113,110,0,8.0,25
8,6,20,40,100,86,0,0.0,16
8,6,200,30,82,76,0,0.0,20
8,6,250,20,149,145,-1,8.0,1
8,6,230,50,211,187,0,8.0,1
8,6,200,50,176,135,0,2.0,15
8,6,220,50,159,141,0,7.0,19
8,6,230,50,162,149,0,8.0,1
8,6,230,50,147,130,0,8.0,4
8,6,180,40,192,146,0,0.0,18
8,6,170,20,217,171,0,8.0,16
8,6,230,60,159,143,0,8.0,3
8,6,210,30,132,125,0,0.0,14
8,6,210,70,170,140,1,8.0,-6
8,6,220,50,158,125,0,1.0,7
8,6,160,40,153,143,31,8.0,9
8,6,220,90,154,113,0,5.0,4
8,6,220,60,137,105,0,0.0,13
8,6,210,20,125,112,0,8.0,13
8,6,150,20,134,115,0,0.0,15
8,6,180,40,161,105,0,6.0,12
8,6,200,60,155,126,0,4.0,9
8,6,200,70,167,129,0,8.0,8
8,6,220,80,157,129,-1,8.0,3
8,6,200,60,147,116,0,6.0,21
8,6,180,20,152,147,0,5.0,15
8,6,220,40,119,114,0,0.0,16
8,6,190,40,121,115,0,8.0,13
8,6,200,30,146,140,-1,8.0,-2
8,6,230,50,171,140,0,8.0,3
8,6,240,40,161,130,0,8.0,0
8,6,220,40,156,141,0,8.0,4
8,6,230,30,154,142,0,8.0,1
8,6,80,20,134,132,0,0.0,33
8,6,100,30,165,135,0,0.0,22
8,6,130,20,163,109,0,7.0,17
8,6,210,30,155,147,35,8.0,3
8,6,190,20,142,138,0,7.0,12
8,6,180,20,135,97,0,1.0,32
8,6,150,10,170,93,0,0.0,29
8,6,990,10,191,123,0,1.0,30
8,6,150,10,211,148,0,0.0,8
8,6,330,30,171,150,-1,8.0,3
8,6,270,10,160,155,0,1.0,-4
8,6,260,10,156,153,0,9.0,3
8,6,230,50,166,160,-1,8.0,5
8,6,210,60,156,139,0,8.0,15
8,6,220,30,166,163,0,7.0,9
8,6,210,20,135,131,0,8.0,7
8,6,190,30,147,108,0,0.0,22
8,6,280,20,159,145,0,8.0,3
8,6,230,40,155,139,0,5.0,9
8,6,200,30,140,130,0,0.0,17
8,6,160,20,188,135,0,0.0,26
8,6,180,40,262,156,0,8.0,3
8,6,240,40,150,117,0,1.0,9
8,6,200,20,121,99,0,4.0,22
8,6,110,20,162,95,0,0.0,18
8,6,100,20,155,104,0,0.0,27
8,6,170,20,167,162,-1,8.0,5
8,6,170,30,143,116,0,0.0,22
8,6,200,50,176,127,0,0.0,16
8,6,230,50,171,139,0,8.0,7
8,6,230,50,122,96,-1,8.0,13
8,6,200,50,117,91,0,7.0,15
8,6,180,40,140,84,0,0.0,23
8,6,240,30,178,153,0,8.0,6
8,6,210,30,157,149,1,8.0,5
8,6,270,20,140,137,0,8.0,2
8,6,200,40,153,119,0,8.0,8
8,6,300,20,139,129,0,6.0,10
8,6,200,40,122,106,0,0.0,21
8,6,180,40,161,91,0,4.0,16
8,6,250,30,152,144,1,8.0,5
8,6,230,20,151,145,0,8.0,5
8,6,190,20,156,122,0,0.0,21
8,6,210,60,167,163,10,8.0,3
8,6,0,0,133,118,0,0.0,26
8,6,180,20,143,128,0,8.0,8
8,6,200,10,123,120,0,0.0,13
8,6,20,70,163,136,0,8.0,-1
8,6,170,30,150,150,0,9.0,5
8,6,270,50,143,139,2,8.0,2
8,6,220,60,146,142,-1,8.0,2
8,6,190,50,131,110,0,8.0,14
8,6,170,40,168,110,0,0.0,21
8,6,190,30,187,157,0,2.0,14
8,6,200,40,190,177,0,7.0,21
8,6,190,70,194,178,1,8.0,5
8,6,230,60,141,124,0,5.0,4
8,6,220,60,132,112,0,0.0,11
8,6,190,60,186,169,0,8.0,3
8,6,230,50,180,175,0,7.0,4
8,6,250,30,117,104,-1,8.0,5
8,6,230,50,123,111,0,6.0,6
8,6,280,40,119,98,-1,8.0,-3
8,6,240,20,85,82,0,0.0,28
8,6,170,10,124,101,0,8.0,11
8,6,110,20,172,136,0,0.0,31
8,6,90,30,198,152,0,8.0,12
8,6,210,50,169,156,0,0.0,14
8,6,240,30,154,139,0,8.0,-2
8,6,180,30,190,168,0,8.0,3
8,6,220,60,136,115,0,8.0,8
8,6,220,70,130,108,0,7.0,9
8,6,250,40,131,119,5,8.0,8
8,6,200,40,104,83,0,0.0,19
8,6,220,70,161,76,0,4.0,8
8,6,230,50,163,150,0,8.0,10
8,6,200,30,157,151,3,8.0,4
8,6,200,70,184,177,22,8.0,-10
8,6,220,40,134,112,0,0.0,15
8,6,180,10,139,126,11,8.0,5
8,6,250,20,152,126,0,8.0,11
8,6,50,40,154,138,0,8.0,11
8,6,290,30,169,160,0,8.0,-11
8,6,200,20,143,127,0,0.0,15
8,6,200,60,193,155,-1,7.0,6
8,6,250,20,170,141,0,8.0,3
8,6,70,60,165,153,0,7.0,8
8,6,200,30,186,170,0,0.0,16
8,6,120,20,150,122,0,8.0,18
8,6,120,40,194,171,0,8.0,7
8,6,210,40,132,122,1,8.0,13
8,6,200,50,125,102,0,4.0,11
8,6,230,60,120,105,0,8.0,7
8,6,200,40,101,81,0,8.0,5
8,6,200,30,92,87,0,0.0,19
8,6,100,20,165,120,0,0.0,29
8,6,220,70,192,163,0,1.0,8
8,6,200,50,163,129,0,5.0,17
8,6,200,40,158,136,0,8.0,13
8,6,190,20,160,140,0,8.0,31
8,6,210,50,153,134,0,4.0,17
8,6,220,60,145,115,0,2.0,10
8,6,210,30,136,112,0,1.0,16
8,6,270,20,154,144,0,1.0,8
8,6,50,30,125,100,0,0.0,17
8,6,50,20,134,100,0,0.0,25
8,6,90,40,152,101,0,0.0,20
8,6,200,10,165,124,0,6.0,11
8,6,200,30,183,155,0,0.0,18
8,6,80,40,197,162,0,1.0,20
8,6,210,40,157,127,0,1.0,22
8,6,160,30,185,123,0,0.0,9
8,6,110,20,209,140,0,0.0,21
8,6,150,20,247,159,0,0.0,30
8,6,220,30,208,180,0,0.0,10
8,6,60,10,193,181,0,0.0,18
8,6,240,40,155,129,0,8.0,7
8,6,210,40,122,105,0,1.0,19
8,6,170,20,145,131,0,8.0,10
8,6,200,70,167,145,0,8.0,8
8,6,230,80,146,132,5,8.0,2
8,6,170,20,123,101,0,0.0,18
8,6,190,50,183,116,0,8.0,15
8,6,230,20,150,138,0,0.0,18
8,6,220,30,145,126,0,8.0,4
8,6,280,40,130,118,-1,8.0,2
8,6,170,40,204,158,0,0.0,22
8,6,170,40,246,172,0,0.0,19
8,6,210,50,198,174,0,8.0,5
8,6,150,10,173,124,0,0.0,16
8,6,990,10,189,124,0,0.0,29
8,6,230,60,175,134,0,0.0,7
8,6,50,40,156,140,-1,8.0,2
8,6,300,20,142,132,0,8.0,8
8,6,210,30,143,128,0,7.0,11
8,6,230,50,145,122,0,7.0,3
