MM,HH,DD,FF,T,TD,RH,N,TC
1,16,30,21,21,21,0,9.0,-5
1,16,50,31,8,-2,0,7.0,-4
1,16,30,36,-12,-12,0,7.0,-3
1,16,40,46,28,-1,0,1.0,-13
1,16,40,36,-3,-3,0,9.0,1
1,16,80,26,-11,-11,0,9.0,-2
1,16,50,21,-42,-49,0,0.0,21
1,16,90,62,-29,-100,0,0.0,-8
1,16,70,51,-60,-109,0,0.0,-3
1,16,150,26,-35,-85,0,7.0,-5
1,16,210,98,65,-126,0,8.0,-15
1,16,210,67,85,85,-1,8.0,-4
1,16,160,26,60,59,-1,8.0,9
1,16,250,26,48,13,0,2.0,-26
1,16,220,108,101,84,0,8.0,3
1,16,210,129,103,87,2,8.0,-5
1,16,260,46,92,87,6,8.0,-1
1,16,230,87,42,29,3,2.0,5
1,16,200,98,108,91,-1,7.0,17
1,16,250,46,78,25,0,5.0,-24
1,16,220,113,120,75,0,6.0,-12
1,16,210,77,122,96,0,6.0,-14
1,16,220,82,101,68,0,7.0,-2
1,16,230,41,64,32,0,1.0,-26
1,16,230,67,70,50,0,5.0,-3
1,16,220,108,100,86,4,8.0,4
1,16,230,103,106,64,0,7.0,-4
1,16,230,144,119,110,12,8.0,-47
1,16,210,72,74,44,0,7.0,4
1,16,250,103,88,40,0,8.0,-5
1,16,270,62,18,2,0,7.0,0
1,16,240,98,28,2,0,8.0,0
1,16,250,31,47,17,0,7.0,-14
1,16,240,72,87,72,0,8.0,-11
1,16,30,21,75,75,-1,8.0,-21
1,16,90,31,32,16,0,2.0,-15
1,16,90,36,-10,-10,0,8.0,-13
1,16,240,46,38,27,0,8.0,-3
1,16,250,77,82,49,0,6.0,-3
1,16,180,62,77,69,13,8.0,10
1,16,200,82,63,47,-1,6.0,-3
1,16,220,93,74,64,3,7.0,-1
1,16,120,41,71,66,-1,8.0,8
1,16,210,21,37,25,0,8.0,-6
1,16,170,46,29,10,0,4.0,-2
1,16,160,57,28,12,0,3.0,0
1,16,80,31,47,19,0,6.0,-6
1,16,230,41,61,42,0,2.0,-22
1,16,210,93,90,83,7,8.0,6
1,16,230,87,94,49,0,7.0,-2
1,16,240,41,54,31,6,5.0,3
1,16,230,46,52,19,0,8.0,-15
1,16,990,15,33,13,0,7.0,-4
1,16,240,31,-22,-26,0,6.0,-1
1,16,220,103,18,-9,0,4.0,-7
1,16,210,46,5,4,6,8.0,-2
1,16,200,51,9,-2,0,2.0,-5
1,16,210,46,38,18,0,7.0,-2
1,16,220,72,64,64,1,8.0,-1
1,16,310,77,64,55,-1,7.0,-3
1,16,240,51,55,33,0,8.0,-14
1,16,240,87,101,100,0,8.0,-2
1,16,280,82,61,20,-1,5.0,-4
1,16,220,134,89,78,-1,8.0,2
1,16,340,77,10,2,-1,8.0,-12
1,16,210,82,21,18,4,8.0,7
1,16,250,57,68,58,0,4.0,0
1,16,230,46,58,21,0,3.0,-8
1,16,260,82,10,-13,-1,5.0,-9
1,16,310,31,18,12,4,7.0,1
1,16,80,21,-4,-23,0,4.0,2
1,16,110,21,-24,-49,0,0.0,-7
1,16,170,31,-38,-91,0,6.0,-4
1,16,240,41,-17,-32,0,8.0,1
1,16,990,5,-31,-46,0,6.0,-4
1,16,200,62,4,2,12,8.0,3
1,16,230,93,37,28,0,8.0,4
1,16,260,57,46,30,4,8.0,-4
1,16,320,62,26,2,0,4.0,-16
1,16,10,72,32,-23,0,2.0,-5
1,16,210,26,27,20,0,8.0,-1
1,16,210,46,55,55,-1,8.0,-2
1,16,210,46,63,63,2,8.0,-1
1,16,180,46,37,-1,0,0.0,-9
1,16,160,62,65,6,0,6.0,-7
1,16,190,31,56,44,0,8.0,-7
1,16,180,77,66,22,0,8.0,6
1,16,210,77,78,35,0,3.0,-13
1,16,180,93,67,21,0,8.0,2
1,16,170,41,81,79,25,8.0,34
1,16,230,118,67,24,0,6.0,-2
1,16,240,98,62,26,0,7.0,-6
1,16,210,31,62,62,13,8.0,13
1,16,260,77,66,58,27,8.0,-1
1,16,210,62,29,-9,0,7.0,0
1,16,230,98,83,53,0,7.0,-6
1,16,230,123,91,80,7,8.0,4
1,16,350,36,39,-6,0,2.0,-7
1,16,190,82,45,-35,0,7.0,3
1,16,60,31,17,16,0,7.0,-4
1,16,20,36,7,2,0,3.0,-9
1,16,80,21,6,2,0,8.0,1
1,16,90,41,2,-15,0,3.0,-3
1,16,80,51,-5,-36,0,2.0,-3
1,16,90,41,-17,-25,0,8.0,4
1,16,200,36,70,62,0,6.0,1
1,16,170,62,73,48,0,4.0,-35
1,16,180,62,97,55,0,8.0,-7
1,16,80,31,79,73,-1,8.0,-2
1,16,160,36,79,51,0,8.0,6
1,16,150,46,99,71,-1,8.0,-5
1,16,190,31,84,59,0,1.0,-3
1,16,70,46,62,40,0,4.0,-17
1,16,10,10,72,51,0,3.0,-20
1,16,70,31,59,42,0,2.0,-14
1,16,40,21,16,16,0,8.0,-12
1,16,990,15,12,-3,0,5.0,-14
1,16,70,26,5,5,0,7.0,-1
1,16,120,67,-8,-35,0,7.0,0
1,16,80,87,1,-32,0,7.0,0
1,16,80,87,7,-42,0,4.0,-4
1,16,90,87,-14,-58,0,2.0,-2
1,16,80,108,-4,-54,0,7.0,-4
1,16,60,67,-61,-128,0,8.0,4
1,16,40,46,-90,-99,-1,8.0,0
1,16,70,62,-13,-33,0,7.0,0
1,16,60,57,-33,-63,0,7.0,1
1,16,80,67,-6,-36,0,2.0,-9
1,16,80,77,9,-43,0,0.0,-10
1,16,40,46,16,-52,0,0.0,-22
1,16,50,30,-138,-166,0,4.0,-7
1,16,50,40,-96,-118,0,4.0,-2
1,16,50,50,-59,-72,-1,8.0,0
1,16,50,40,-45,-61,-1,8.0,0
1,16,70,30,-40,-60,0,7.0,-1
1,16,40,50,-62,-80,0,8.0,-5
1,16,40,30,-48,-68,0,8.0,-6
1,16,60,40,-62,-80,0,5.0,-3
1,16,40,30,-60,-82,0,7.0,-12
1,16,260,20,-44,-63,0,8.0,0
1,16,100,20,-39,-67,0,0.0,-8
1,16,200,30,22,-17,0,7.0,7
1,16,220,20,58,-5,0,3.0,-27
1,16,990,10,41,-25,0,1.0,-13
1,16,80,10,57,-31,0,0.0,-16
1,16,50,10,48,-8,0,0.0,-10
1,16,190,40,66,0,0,5.0,-12
1,16,200,20,40,39,0,8.0,-6
1,16,220,40,57,50,0,8.0,-11
1,16,10,20,18,18,-1,8.0,-1
1,16,80,50,30,13,0,1.0,-6
1,16,190,40,99,69,0,1.0,-5
1,16,240,10,72,57,0,7.0,-23
1,16,90,20,56,56,0,6.0,-1
1,16,40,40,12,12,0,7.0,-6
1,16,10,40,7,7,0,8.0,-3
1,16,330,20,-8,-13,-1,8.0,1
1,16,310,10,3,3,0,8.0,3
1,16,40,30,10,4,0,7.0,-4
1,16,40,30,21,4,0,8.0,-2
1,16,330,20,47,22,0,8.0,-10
1,16,190,40,71,46,0,7.0,-3
1,16,210,90,82,56,-1,7.0,-1
1,16,250,130,107,60,24,8.0,-14
1,16,200,110,68,42,-1,8.0,3
1,16,200,100,73,58,13,8.0,-13
1,16,200,40,58,39,0,7.0,3
1,16,240,100,92,48,0,2.0,0
1,16,230,100,110,67,0,7.0,-2
1,16,210,50,112,88,0,1.0,-19
1,16,160,20,93,46,0,3.0,-9
1,16,200,40,86,41,0,3.0,9
1,16,170,40,98,58,0,7.0,-13
1,16,180,50,108,64,0,7.0,-2
1,16,240,70,75,56,1,8.0,0
1,16,200,60,80,61,0,7.0,0
1,16,260,50,80,67,-1,7.0,-3
1,16,220,80,64,36,0,7.0,-7
1,16,200,80,44,31,3,7.0,4
1,16,290,60,49,24,0,7.0,-3
1,16,350,70,33,28,-1,8.0,-2
1,16,70,30,2,-25,0,7.0,-2
1,16,60,40,-3,-35,0,1.0,-8
1,16,40,30,17,1,0,7.0,-1
1,16,360,80,17,-19,0,7.0,-2
1,16,50,60,-8,-30,0,8.0,2
1,16,50,40,-9,-51,0,1.0,-12
1,16,50,30,-9,-45,0,0.0,-11
1,16,230,30,2,-18,0,8.0,2
1,16,70,20,26,19,0,8.0,-6
1,16,240,50,10,10,-1,8.0,1
1,16,60,60,-1,-121,0,5.0,-16
1,16,170,50,98,25,0,6.0,-9
1,16,200,60,77,61,0,7.0,-2
1,16,230,100,84,76,10,8.0,-8
1,16,210,90,128,116,-1,8.0,4
1,16,230,40,135,104,0,7.0,-4
1,16,200,70,129,64,0,7.0,-10
1,16,230,40,62,48,0,6.0,-6
1,16,240,80,57,21,0,2.0,-4
1,16,340,20,23,-11,0,6.0,-10
1,16,30,60,-6,-19,0,7.0,-10
1,16,360,60,-7,-51,0,4.0,-3
1,16,200,80,9,-18,0,8.0,0
1,16,230,70,29,11,0,8.0,-3
1,16,230,70,49,11,0,3.0,-6
1,16,210,100,76,45,0,6.0,-1
1,16,210,90,85,69,10,8.0,-1
1,16,190,30,55,44,0,7.0,-2
1,16,200,60,59,31,0,4.0,-7
1,16,200,90,92,41,0,7.0,-3
1,16,160,30,103,63,0,7.0,-4
1,16,230,30,89,77,0,8.0,-3
1,16,40,30,64,64,0,7.0,-6
1,16,190,50,49,39,0,7.0,1
1,16,200,50,56,55,2,8.0,0
1,16,220,120,115,95,-1,8.0,2
1,16,220,70,66,35,0,6.0,-3
1,16,270,50,50,36,-1,6.0,-2
1,16,320,50,49,40,8,5.0,-1
1,16,40,30,-9,-62,0,5.0,-10
1,16,340,30,7,-47,0,2.0,-8
1,16,330,20,21,-42,0,6.0,-3
1,16,280,10,69,69,-1,8.0,-1
1,16,200,40,74,62,-1,8.0,0
1,16,220,90,65,41,0,7.0,-2
1,16,210,90,81,72,1,8.0,5
1,16,200,60,74,48,0,7.0,-11
1,16,210,80,93,59,-1,8.0,-8
1,16,220,70,67,33,0,6.0,-8
1,16,200,40,63,61,1,8.0,3
1,16,330,30,43,25,0,7.0,-5
1,16,990,10,12,12,0,8.0,-6
1,16,180,20,15,-7,0,2.0,-3
1,16,210,50,10,-13,0,7.0,-4
1,16,210,50,15,-23,0,7.0,4
1,16,220,10,31,21,0,8.0,1
1,16,30,40,26,1,0,7.0,3
1,16,220,20,37,36,0,8.0,1
1,16,300,40,60,56,1,8.0,-1
1,16,350,90,59,17,0,7.0,-3
1,16,330,40,43,16,0,7.0,-4
1,16,250,60,37,15,-1,8.0,-3
1,16,320,50,49,30,0,7.0,-7
1,16,310,40,34,25,0,7.0,-7
1,16,30,70,5,-17,0,7.0,-4
1,16,50,20,-15,-66,0,4.0,-12
1,16,230,30,13,-68,0,0.0,-25
1,16,220,50,17,-20,0,7.0,1
1,16,230,50,19,-57,0,0.0,-9
1,16,220,90,34,-32,0,8.0,1
1,16,230,120,91,77,0,8.0,1
1,16,240,80,100,96,2,8.0,-2
1,16,240,80,97,81,0,8.0,-1
1,16,200,90,65,46,-1,8.0,1
1,16,190,80,108,50,0,6.0,-11
1,16,220,60,60,25,0,1.0,-6
1,16,220,90,84,54,-1,8.0,-5
1,16,210,70,96,88,3,8.0,-7
1,16,230,50,65,46,0,6.0,-2
1,16,220,40,62,41,0,8.0,-1
1,16,240,50,53,31,0,8.0,-4
1,16,180,20,40,22,0,6.0,-11
1,16,80,50,28,24,8,8.0,-1
1,16,50,60,32,15,0,8.0,-3
1,16,60,40,20,-9,0,1.0,-9
1,16,40,40,8,-40,0,2.0,-12
1,16,50,40,-1,-20,0,1.0,-7
1,16,80,70,4,-73,0,0.0,-6
1,16,70,20,-15,-59,0,2.0,-14
1,16,990,10,-9,-48,0,1.0,-10
1,16,110,10,25,13,0,8.0,-6
1,16,330,10,24,7,0,8.0,-3
1,16,250,20,8,-7,0,7.0,-16
1,16,160,40,14,-19,0,8.0,-10
1,16,160,50,72,53,0,7.0,-6
1,16,170,60,80,64,4,8.0,2
1,16,250,60,74,54,-1,7.0,-4
1,16,210,30,58,51,2,8.0,3
1,16,210,60,60,36,-1,6.0,-7
1,16,240,70,49,18,0,6.0,-2
1,16,290,20,49,8,0,2.0,-9
1,16,20,30,40,19,0,6.0,-6
1,16,990,10,30,18,0,2.0,-12
1,16,50,20,25,-2,0,3.0,-11
1,16,230,40,-22,-25,0,8.0,-2
1,16,60,20,-16,-45,0,1.0,4
1,16,80,90,-23,-80,0,2.0,-5
1,16,90,50,-22,-77,0,0.0,-7
1,16,190,20,8,-32,0,0.0,-4
1,16,210,30,5,5,-1,9.0,1
1,16,50,30,18,18,0,8.0,0
1,16,90,20,20,-11,0,5.0,-13
1,16,80,30,24,-2,0,1.0,3
1,16,990,10,47,10,0,7.0,-26
1,16,230,50,35,24,0,8.0,-4
1,16,230,20,46,17,0,7.0,-5
1,16,180,10,65,15,0,0.0,-34
1,16,190,30,39,5,0,8.0,-3
1,16,210,50,30,23,1,8.0,-4
1,16,220,40,35,27,0,4.0,-20
1,16,190,60,51,31,0,7.0,-3
1,16,210,50,41,22,0,7.0,3
1,16,220,80,71,50,1,3.0,2
1,16,220,110,92,62,-1,8.0,-7
1,16,210,60,102,81,0,7.0,-6
1,16,230,100,87,56,0,7.0,-13
1,16,190,90,66,56,26,8.0,7
1,16,250,60,91,76,19,7.0,-8
1,16,190,40,53,8,0,7.0,7
1,16,210,120,105,73,-1,8.0,-3
1,16,220,50,106,103,6,8.0,11
1,16,240,130,115,48,0,2.0,-6
1,16,220,80,102,87,-1,8.0,-4
1,16,190,50,122,80,0,7.0,-9
1,16,230,50,94,39,0,2.0,-22
1,16,200,90,86,77,25,8.0,5
1,16,220,100,112,80,0,8.0,-5
1,16,220,50,81,63,-1,8.0,-12
1,16,30,70,-18,-53,-1,8.0,2
1,16,220,30,-21,-34,1,8.0,4
1,16,20,80,-25,-68,0,6.0,-13
1,16,60,30,-52,-81,0,8.0,-3
1,16,60,30,-66,-134,0,0.0,0
1,16,40,40,-60,-126,0,0.0,-5
1,16,70,40,-49,-83,0,8.0,-1
1,16,70,20,-31,-57,0,0.0,-10
1,16,230,50,3,-30,0,2.0,-17
1,16,230,70,46,44,-1,8.0,4
1,16,230,70,63,52,-1,8.0,-3
1,16,210,80,49,17,0,8.0,-2
1,16,230,50,47,27,0,0.0,-12
1,16,200,30,35,-8,0,1.0,-1
1,16,230,20,35,18,0,4.0,-20
1,16,210,90,61,41,1,8.0,3
1,16,180,70,94,47,0,8.0,-3
1,16,150,40,75,38,0,3.0,-9
1,16,210,50,68,50,0,7.0,-5
1,16,330,50,66,55,-1,8.0,-2
1,16,190,10,38,-7,0,0.0,-4
1,16,220,100,48,3,-1,8.0,-9
1,16,210,70,48,39,1,8.0,-4
1,16,230,70,91,84,0,8.0,-9
1,16,240,100,62,21,-1,8.0,-8
1,16,330,60,43,17,-1,7.0,-6
1,16,250,30,-5,-14,0,2.0,1
1,16,30,40,-26,-73,0,5.0,-6
1,16,100,20,3,-15,-1,8.0,-1
1,16,40,40,-23,-57,0,1.0,-9
1,16,360,10,-29,-47,0,8.0,-12
1,16,220,40,13,11,0,8.0,2
1,16,200,40,30,24,-1,8.0,1
1,16,220,80,65,56,1,8.0,1
1,16,200,20,57,50,0,5.0,-4
1,16,160,70,62,31,-1,8.0,1
1,16,230,70,67,49,2,8.0,-16
1,16,190,40,61,39,0,8.0,4
1,16,240,90,108,73,0,8.0,-8
1,16,50,40,43,39,24,8.0,0
1,16,250,100,88,48,1,8.0,-2
1,16,200,80,52,32,1,8.0,-3
1,16,220,60,45,23,0,2.0,-5
1,16,250,120,74,17,5,8.0,-5
1,16,230,80,47,12,0,8.0,-2
1,16,10,20,5,-29,0,8.0,-9
1,16,240,70,59,55,16,8.0,2
1,16,40,40,33,-8,0,8.0,-7
1,16,50,10,7,-31,0,0.0,-1
1,16,200,10,19,-25,0,8.0,-1
1,16,110,30,29,-23,0,0.0,-4
1,16,260,30,43,41,-1,8.0,1
1,16,230,30,45,26,0,8.0,-7
1,16,70,60,16,-22,0,8.0,-3
1,16,230,30,2,-21,0,8.0,0
1,16,220,70,11,8,0,7.0,-3
1,16,220,80,9,-13,0,8.0,-5
1,16,200,60,10,-39,0,8.0,-1
1,16,210,140,88,59,-1,8.0,4
1,16,200,60,79,55,0,8.0,-2
1,16,260,50,47,-1,0,5.0,-3
1,16,230,60,65,50,-1,8.0,2
1,16,220,100,60,19,0,8.0,-1
1,16,210,60,62,46,-1,8.0,0
1,16,220,70,74,46,0,6.0,-6
1,16,210,90,110,76,0,8.0,-3
1,16,240,120,82,15,0,0.0,-5
1,16,200,60,74,35,0,8.0,1
1,16,210,70,109,27,0,0.0,-9
1,16,200,70,98,66,0,3.0,2
1,16,240,70,83,45,-1,6.0,-8
1,16,250,50,52,17,0,1.0,-1
1,16,160,20,36,4,0,0.0,-14
1,16,70,30,17,-14,0,0.0,-4
1,16,210,60,49,-15,0,0.0,3
1,16,210,70,61,35,0,8.0,0
1,16,240,50,16,14,0,8.0,0
1,16,230,50,48,17,0,3.0,-1
1,16,250,110,108,81,-1,8.0,-5
1,16,270,60,50,5,0,8.0,-5
1,16,250,30,38,14,0,3.0,-6
1,16,290,60,44,-19,0,7.0,-13
1,16,30,70,7,-36,0,8.0,-1
1,16,30,60,-10,-56,0,7.0,-3
1,16,20,60,-11,-42,0,7.0,-7
1,16,240,40,-8,-14,-1,8.0,1
1,16,40,20,17,-9,0,8.0,-9
1,16,120,10,6,-69,0,8.0,-6
1,16,200,30,31,27,1,8.0,0
1,16,260,70,60,52,2,8.0,-1
1,16,120,20,51,15,0,7.0,-8
1,16,220,20,25,22,0,8.0,0
1,16,190,10,-6,-8,0,9.0,1
1,16,50,40,13,-8,0,7.0,-10
1,16,50,50,7,-11,0,8.0,0
1,16,70,30,15,-6,0,8.0,-1
1,16,70,30,7,-5,0,0.0,-3
1,16,60,30,9,-13,0,6.0,4
1,16,70,20,9,-18,0,0.0,-3
1,16,200,60,39,-14,0,8.0,2
1,16,210,60,36,29,8,8.0,-4
1,16,10,10,28,14,0,8.0,-4
1,16,150,30,9,-19,0,0.0,-10
1,16,160,10,44,-32,0,0.0,-10
1,16,100,30,-3,-31,0,0.0,-14
1,16,190,50,49,-12,0,8.0,-5
1,16,230,50,53,47,-1,8.0,1
1,16,240,20,44,36,0,7.0,-3
1,16,210,50,68,52,0,8.0,-7
1,16,280,50,57,47,28,8.0,2
1,16,300,40,58,37,2,8.0,-13
1,16,50,40,9,-14,0,8.0,-4
1,16,90,40,-16,-80,0,0.0,-6
1,16,50,30,-9,-59,0,0.0,-1
1,16,240,30,7,0,1,8.0,6
1,16,50,60,-34,-88,0,0.0,-5
1,16,50,40,-42,-83,0,0.0,-12
1,16,50,60,-7,-60,0,0.0,-6
1,16,50,60,6,-75,0,0.0,-13
1,16,40,70,8,-18,0,1.0,-5
1,16,80,20,4,-14,0,0.0,-25
1,16,240,60,66,22,0,2.0,-8
1,16,240,40,52,40,2,8.0,4
1,16,210,100,75,49,-1,8.0,-1
1,16,230,60,79,66,3,8.0,4
1,16,220,80,93,72,-1,8.0,-5
1,16,210,70,109,102,8,8.0,-2
1,16,210,80,85,47,0,6.0,-2
1,16,220,70,95,58,0,8.0,0
1,16,230,100,134,70,0,8.0,-5
1,16,230,110,110,88,7,8.0,-3
1,16,220,150,86,75,8,8.0,8
1,16,220,100,100,62,0,8.0,-4
1,16,210,70,108,72,0,8.0,-1
1,16,230,50,68,20,0,0.0,-6
1,16,200,30,48,3,0,0.0,-2
1,16,200,70,84,54,0,7.0,0
1,16,200,140,110,88,11,8.0,1
1,16,240,160,143,105,1,8.0,1
1,16,250,30,110,57,0,8.0,-6
1,16,230,70,92,70,-1,8.0,-5
1,16,240,80,69,28,-1,8.0,-13
1,16,40,60,32,5,-1,8.0,-2
1,16,30,60,-18,-82,0,8.0,-7
1,16,990,10,-14,-25,0,8.0,-1
1,16,20,40,-10,-54,0,8.0,-6
1,16,220,60,1,-3,2,8.0,3
1,16,260,30,40,23,-1,8.0,-5
1,16,240,60,40,28,1,8.0,-2
1,16,250,20,80,70,0,8.0,-1
1,16,220,30,79,63,0,8.0,-3
1,16,250,50,63,21,0,0.0,-6
1,16,70,40,17,12,0,8.0,-4
1,16,100,60,-11,-41,0,0.0,-1
1,16,80,50,3,-10,4,8.0,1
1,16,90,40,34,3,0,8.0,0
1,16,200,60,57,38,0,4.0,7
1,16,200,40,42,20,0,0.0,-9
1,16,220,90,81,40,0,8.0,0
1,16,200,60,77,51,0,8.0,-10
1,16,220,70,64,41,0,8.0,-8
1,16,200,80,86,70,-1,6.0,7
1,16,200,90,115,72,-1,8.0,-8
1,16,230,50,47,8,0,0.0,-17
1,16,150,50,60,-8,0,0.0,-4
1,16,200,80,83,44,0,0.0,4
1,16,200,150,76,51,2,8.0,6
1,16,200,30,72,46,0,8.0,-3
1,16,200,110,82,43,0,8.0,2
1,16,210,90,84,75,8,8.0,9
1,16,240,70,119,110,3,8.0,-4
1,16,230,90,118,94,-1,8.0,0
1,16,220,130,94,48,0,8.0,-4
1,16,310,30,59,9,0,5.0,-9
1,16,210,60,73,39,0,8.0,0
1,16,240,40,83,78,12,8.0,2
1,16,230,70,71,28,0,8.0,-3
1,16,230,70,74,26,0,2.0,-5
1,16,270,30,81,54,0,8.0,-2
1,16,250,20,80,30,0,8.0,-4
1,16,160,40,39,11,0,8.0,-2
1,16,230,30,37,33,4,8.0,0
1,16,200,140,42,10,0,8.0,6
1,16,10,20,-25,-29,0,8.0,0
1,16,40,40,-1,-1,0,9.0,0
1,16,250,10,-25,-56,0,0.0,1
1,16,240,50,-9,-27,0,8.0,0
1,16,40,60,-33,-50,0,6.0,4
1,16,30,20,-106,-131,0,0.0,2
1,16,210,40,-43,-59,-1,8.0,2
1,16,80,40,-58,-60,0,8.0,-24
1,16,50,10,-90,-96,0,0.0,-3
1,16,130,20,-59,-106,0,0.0,12
1,16,180,50,36,-64,0,0.0,-7
1,16,200,80,50,-21,0,8.0,0
1,16,220,60,61,22,-1,8.0,-8
1,16,220,30,29,26,-1,8.0,-3
1,16,130,20,34,-13,0,0.0,-7
1,16,180,40,37,-1,0,6.0,-2
1,16,210,80,58,42,-1,8.0,-8
1,16,230,50,46,31,0,8.0,-1
1,16,200,80,94,43,0,8.0,-5
1,16,160,40,43,4,0,3.0,-8
1,16,230,40,45,2,0,8.0,-4
1,16,190,110,44,20,4,8.0,4
1,16,240,80,39,32,11,8.0,-6
1,16,240,30,35,20,0,2.0,-3
1,16,130,50,40,-22,0,8.0,-11
1,16,40,20,12,-7,0,0.0,-12
1,16,50,30,7,-20,0,0.0,-11
1,16,70,30,18,-20,0,0.0,-8
1,16,80,30,13,-18,0,0.0,-13
1,16,80,60,16,-26,0,0.0,-9
1,16,90,80,-2,-48,0,0.0,-2
1,16,10,40,-13,-30,-1,8.0,0
1,16,220,50,1,-15,0,8.0,1
1,16,330,10,-62,-73,0,8.0,2
1,16,210,40,-40,-56,0,8.0,2
1,16,160,20,-12,-25,0,8.0,1
1,16,10,10,-36,-52,0,7.0,-3
1,16,60,20,-71,-81,0,0.0,-19
1,16,30,60,-42,-61,0,8.0,-3
1,16,30,70,-16,-28,1,8.0,1
1,16,70,10,-17,-37,0,8.0,-1
1,16,20,30,-8,-13,7,8.0,0
1,16,90,50,-14,-34,0,8.0,-4
1,16,110,30,-6,-27,0,8.0,8
1,16,80,30,5,-20,0,0.0,-8
1,16,220,10,18,6,0,8.0,-2
1,16,140,40,25,-16,0,7.0,-5
1,16,240,40,53,27,0,7.0,-3
1,16,200,60,38,28,0,8.0,0
1,16,150,10,40,37,0,8.0,-4
1,16,110,40,29,-9,0,8.0,-9
1,16,80,20,34,21,0,8.0,0
1,16,150,40,46,-1,0,8.0,-2
1,16,80,20,24,-6,0,8.0,-5
1,16,70,10,12,6,-1,8.0,-3
1,16,340,40,-8,-24,0,8.0,-3
1,16,50,50,-53,-80,0,0.0,-8
1,16,230,80,2,-85,0,8.0,1
1,16,280,40,24,6,-1,8.0,-5
1,16,320,30,8,3,13,8.0,1
1,16,330,20,-12,-42,-1,0.0,-6
1,16,220,50,7,-26,0,2.0,0
1,16,270,20,24,23,0,9.0,-2
1,16,240,20,2,-1,0,1.0,-3
1,16,230,30,10,4,0,8.0,-2
1,16,190,50,-6,-35,0,1.0,-6
1,16,150,40,-4,-50,0,3.0,11
1,16,200,80,68,65,17,8.0,12
1,16,190,40,95,87,-1,6.0,-2
1,16,220,110,111,74,0,8.0,-2
1,16,260,20,46,7,0,1.0,-13
1,16,170,40,27,-1,0,4.0,-9
1,16,220,60,53,49,0,8.0,5
1,16,220,90,66,61,16,8.0,1
1,16,240,70,118,112,1,8.0,-1
1,16,220,90,114,73,0,8.0,-1
1,16,210,90,90,55,-1,1.0,1
1,16,200,60,103,59,0,0.0,-12
1,16,200,80,91,65,-1,8.0,-3
1,16,350,50,45,42,10,8.0,-1
1,16,250,20,38,30,2,8.0,-8
1,16,350,30,25,-5,0,7.0,0
1,16,240,20,-9,-23,-1,8.0,1
1,16,100,20,32,30,2,8.0,-1
1,16,330,30,49,46,3,8.0,0
1,16,320,20,46,43,1,8.0,-3
1,16,290,20,38,33,7,8.0,-2
1,16,50,40,21,5,0,8.0,-6
1,16,40,50,3,-44,0,8.0,-6
1,16,60,50,-3,-37,0,0.0,-8
1,16,30,50,-5,-37,0,0.0,-14
1,16,30,40,-18,-42,0,0.0,-13
1,16,60,20,-33,-46,0,8.0,-3
