MM,HH,DD,FF,T,TD,RH,N,TC
9,20,190,46,168,133,0,8.0,-8
9,20,220,62,137,121,0,7.0,-4
9,20,190,36,153,109,0,7.0,-8
9,20,110,36,157,123,0,3.0,-2
9,20,120,46,164,120,0,1.0,1
9,20,130,36,178,145,0,0.0,-9
9,20,220,36,158,125,0,5.0,0
9,20,240,46,159,123,0,7.0,-5
9,20,200,31,142,142,-1,8.0,0
9,20,120,5,144,114,0,8.0,-3
9,20,240,26,142,124,0,8.0,-3
9,20,280,26,111,80,0,5.0,0
9,20,310,31,116,81,0,6.0,-5
9,20,100,10,121,62,0,0.0,-10
9,20,70,31,125,68,0,6.0,-5
9,20,150,36,159,113,0,4.0,7
9,20,190,46,160,142,0,4.0,3
9,20,170,41,161,141,-1,7.0,-5
9,20,210,51,135,114,0,5.0,-6
9,20,990,10,132,116,0,6.0,-3
9,20,140,46,143,127,4,8.0,-3
9,20,120,36,93,79,0,6.0,14
9,20,230,82,135,122,-1,7.0,1
9,20,170,36,129,111,0,4.0,4
9,20,230,62,120,102,0,7.0,-2
9,20,40,46,107,107,-1,8.0,-3
9,20,70,31,95,64,0,2.0,-3
9,20,160,21,143,130,0,2.0,-9
9,20,160,36,193,160,0,6.0,0
9,20,170,21,147,134,0,6.0,-8
9,20,220,26,146,146,0,8.0,0
9,20,20,41,137,126,0,8.0,-3
9,20,20,77,116,113,3,8.0,-4
9,20,290,46,107,107,10,8.0,-1
9,20,230,72,95,86,0,6.0,2
9,20,200,46,96,80,0,3.0,-5
9,20,170,21,80,69,0,6.0,13
9,20,140,26,93,79,0,3.0,6
9,20,130,36,115,89,0,7.0,1
9,20,200,31,148,133,0,3.0,-1
9,20,240,36,136,92,0,3.0,3
9,20,210,21,145,116,0,2.0,0
9,20,240,51,183,153,0,6.0,-3
9,20,990,10,139,83,0,7.0,-4
9,20,290,36,121,115,0,7.0,-3
9,20,130,31,134,128,0,7.0,-16
9,20,210,41,129,118,0,7.0,-4
9,20,200,57,121,95,0,6.0,-5
9,20,230,46,112,100,6,7.0,1
9,20,210,21,147,129,0,7.0,-8
9,20,230,51,151,100,0,3.0,-4
9,20,130,15,122,89,0,5.0,-17
9,20,230,41,119,111,0,7.0,-14
9,20,230,87,118,105,0,8.0,-1
9,20,250,51,91,76,0,6.0,-3
9,20,260,51,102,99,12,8.0,3
9,20,990,15,121,118,6,8.0,-1
9,20,200,31,103,84,0,3.0,-6
9,20,100,21,116,110,14,8.0,-4
9,20,50,31,123,110,0,3.0,-6
9,20,70,36,127,90,0,5.0,-11
9,20,50,46,156,131,0,2.0,-3
9,20,90,41,154,150,2,8.0,-1
9,20,990,15,141,123,0,2.0,-2
9,20,360,36,155,150,0,6.0,-3
9,20,990,15,138,102,0,8.0,-8
9,20,260,26,137,113,0,7.0,-3
9,20,990,10,147,96,0,7.0,-3
9,20,300,15,140,108,0,0.0,-14
9,20,310,46,163,104,0,6.0,-18
9,20,190,31,146,139,0,8.0,2
9,20,210,26,109,107,0,1.0,-9
9,20,240,26,148,121,0,7.0,-23
9,20,200,41,132,119,0,7.0,-7
9,20,130,31,142,104,0,7.0,-5
9,20,170,72,163,138,1,7.0,-3
9,20,240,87,158,146,5,8.0,1
9,20,210,57,157,131,0,5.0,-6
9,20,140,26,173,140,-1,8.0,-4
9,20,230,41,152,120,0,2.0,-22
9,20,160,36,148,122,0,5.0,0
9,20,240,26,143,142,-1,8.0,-2
9,20,160,15,130,105,0,3.0,-14
9,20,160,10,106,99,0,3.0,-5
9,20,160,36,136,121,0,6.0,2
9,20,100,26,144,120,0,1.0,-9
9,20,70,21,166,125,0,8.0,-6
9,20,40,62,144,99,0,4.0,-10
9,20,340,36,122,76,0,2.0,-14
9,20,990,15,133,133,-1,8.0,0
9,20,260,26,144,120,0,7.0,-6
9,20,90,5,126,125,0,8.0,-10
9,20,220,51,119,101,-1,7.0,-3
9,20,230,31,129,101,0,6.0,-1
9,20,220,103,140,131,6,8.0,-4
9,20,250,62,100,66,0,1.0,-6
9,20,220,21,58,15,0,0.0,-18
9,20,210,36,83,71,0,3.0,2
9,20,990,5,110,87,0,6.0,-6
9,20,250,20,126,106,0,6.0,-3
9,20,50,30,130,96,0,5.0,-5
9,20,30,40,153,110,0,2.0,-5
9,20,30,30,143,100,0,5.0,-14
9,20,30,30,140,88,0,0.0,0
9,20,360,50,145,91,0,3.0,-5
9,20,990,10,117,65,0,1.0,9
9,20,990,10,137,90,0,7.0,-14
9,20,240,10,138,89,0,1.0,1
9,20,260,20,130,114,0,8.0,-2
9,20,250,20,118,93,0,8.0,-1
9,20,300,40,101,81,-1,5.0,-4
9,20,320,50,119,109,-1,7.0,0
9,20,300,30,123,91,0,6.0,-3
9,20,990,10,135,103,0,7.0,-14
9,20,70,30,113,74,0,1.0,-9
9,20,60,30,93,46,0,2.0,-6
9,20,60,60,104,58,0,2.0,-6
9,20,80,60,129,85,0,2.0,-8
9,20,110,10,121,90,0,8.0,0
9,20,40,30,91,74,0,8.0,-1
9,20,30,20,98,98,-1,8.0,-2
9,20,320,10,105,98,-1,8.0,-3
9,20,190,10,84,84,0,6.0,4
9,20,170,10,110,94,0,0.0,-10
9,20,190,40,141,106,0,3.0,-7
9,20,200,30,126,122,-1,4.0,-2
9,20,200,50,124,102,0,6.0,-1
9,20,210,80,165,125,0,7.0,0
9,20,140,20,132,132,0,5.0,7
9,20,310,50,162,153,57,8.0,-7
9,20,160,10,155,142,0,4.0,-9
9,20,130,20,174,144,0,6.0,-4
9,20,180,20,180,147,0,5.0,7
9,20,280,20,168,134,0,8.0,-4
9,20,240,20,152,115,0,0.0,-3
9,20,230,30,153,132,0,7.0,-8
9,20,330,20,145,119,0,0.0,-3
9,20,320,30,128,83,0,3.0,-10
9,20,90,20,122,73,0,7.0,-4
9,20,200,30,164,111,0,5.0,8
9,20,220,60,162,135,0,7.0,-5
9,20,220,30,100,46,0,0.0,-27
9,20,190,20,110,69,0,1.0,-9
9,20,130,10,136,94,0,6.0,-20
9,20,200,30,151,101,0,6.0,-4
9,20,90,20,169,103,0,5.0,-19
9,20,20,30,173,143,0,1.0,-6
9,20,40,40,119,79,0,1.0,-12
9,20,50,30,93,36,0,0.0,-9
9,20,60,30,117,60,0,2.0,-14
9,20,70,20,137,75,0,0.0,-14
9,20,40,40,132,90,0,7.0,-11
9,20,80,20,120,95,0,4.0,-8
9,20,70,20,136,77,0,0.0,-1
9,20,60,20,155,103,0,0.0,-9
9,20,70,20,113,108,0,6.0,-15
9,20,90,20,106,103,0,0.0,-1
9,20,250,10,149,122,0,5.0,-14
9,20,200,20,155,140,0,8.0,12
9,20,90,30,160,124,0,7.0,-4
9,20,140,30,178,175,0,7.0,-3
9,20,200,30,163,160,3,8.0,-1
9,20,110,20,171,145,-1,8.0,1
9,20,210,50,157,140,0,2.0,-4
9,20,180,20,166,151,0,7.0,-2
9,20,140,20,159,154,-1,8.0,-1
9,20,210,60,165,156,2,8.0,3
9,20,230,70,190,155,-1,6.0,-12
9,20,210,60,163,147,-1,6.0,-8
9,20,180,10,128,113,0,5.0,-4
9,20,230,40,97,86,5,8.0,-3
9,20,260,100,96,89,4,8.0,-9
9,20,240,90,108,104,5,8.0,4
9,20,220,70,130,126,1,8.0,6
9,20,230,80,130,84,0,7.0,-16
9,20,270,20,115,109,0,8.0,0
9,20,190,20,137,121,0,7.0,-5
9,20,160,10,130,126,0,3.0,4
9,20,50,40,151,124,0,1.0,-6
9,20,80,20,139,114,0,3.0,-8
9,20,70,20,130,91,0,0.0,-9
9,20,120,30,126,106,0,1.0,0
9,20,180,20,156,123,0,6.0,-8
9,20,130,30,158,133,0,7.0,-4
9,20,140,40,155,150,22,8.0,-2
9,20,110,30,149,136,-1,7.0,-5
9,20,210,20,145,142,-1,7.0,-5
9,20,140,30,136,127,0,6.0,-3
9,20,130,30,127,113,0,0.0,-4
9,20,70,20,167,143,0,5.0,-3
9,20,60,30,180,111,0,1.0,-15
9,20,80,30,189,110,0,3.0,-8
9,20,990,10,196,160,0,1.0,3
9,20,120,20,194,120,0,3.0,-12
9,20,190,20,182,160,0,7.0,-5
9,20,250,30,191,159,0,6.0,-7
9,20,100,20,195,146,0,5.0,-14
9,20,10,40,207,175,0,7.0,-14
9,20,60,30,223,167,0,3.0,-16
9,20,150,20,211,124,0,0.0,-4
9,20,300,20,224,172,0,4.0,-10
9,20,290,50,191,168,0,1.0,-13
9,20,40,30,197,177,0,2.0,-5
9,20,250,50,141,132,2,8.0,-2
9,20,160,20,140,103,0,7.0,11
9,20,190,30,138,130,0,5.0,-7
9,20,130,20,137,102,0,5.0,-10
9,20,110,30,185,153,-1,8.0,9
9,20,150,40,156,112,0,6.0,-10
9,20,170,40,156,125,0,7.0,2
9,20,190,50,189,156,0,5.0,-6
9,20,190,40,192,127,0,7.0,-12
9,20,190,30,194,138,-1,7.0,-6
9,20,170,30,155,130,0,7.0,6
9,20,210,30,136,124,-1,7.0,-9
9,20,200,60,151,139,6,6.0,-3
9,20,210,50,140,119,0,5.0,3
9,20,210,70,157,139,0,8.0,-2
9,20,210,50,139,134,-1,8.0,-1
9,20,230,60,153,109,0,7.0,-4
9,20,240,40,130,118,0,6.0,-2
9,20,280,30,139,97,0,7.0,-4
9,20,300,20,135,100,0,7.0,-3
9,20,190,20,147,103,0,7.0,-4
9,20,240,60,153,140,0,7.0,-6
9,20,190,20,144,109,0,7.0,-1
9,20,210,40,182,158,0,7.0,-1
9,20,320,10,190,156,0,3.0,-2
9,20,90,20,185,157,0,1.0,-3
9,20,140,30,188,155,0,6.0,0
9,20,250,20,188,166,0,8.0,-2
9,20,200,20,169,140,0,8.0,-4
9,20,230,10,170,131,0,5.0,-5
9,20,150,30,177,152,0,6.0,2
9,20,320,30,153,148,41,8.0,2
9,20,210,30,129,123,0,4.0,-5
9,20,140,30,134,109,0,2.0,0
9,20,100,70,172,135,0,5.0,10
9,20,990,10,131,110,4,8.0,-5
9,20,100,30,132,120,0,6.0,-12
9,20,120,20,163,139,0,4.0,-10
9,20,90,30,129,96,0,3.0,-4
9,20,180,20,169,142,0,7.0,8
9,20,140,10,153,117,0,8.0,-2
9,20,160,30,173,148,0,2.0,-2
9,20,180,40,155,118,0,7.0,0
9,20,190,30,168,142,0,7.0,-1
9,20,330,30,180,136,0,7.0,-1
9,20,190,10,136,130,5,8.0,-2
9,20,290,20,143,75,0,2.0,-5
9,20,200,50,151,148,-1,8.0,0
9,20,290,30,137,133,74,8.0,0
9,20,290,50,131,125,10,8.0,-2
9,20,220,10,125,94,0,6.0,-7
9,20,310,30,140,127,0,4.0,-9
9,20,230,80,145,127,1,8.0,4
9,20,260,30,101,68,0,6.0,-6
9,20,260,40,103,93,-1,7.0,-2
9,20,250,50,107,95,-1,6.0,-4
9,20,250,40,130,118,0,7.0,-6
9,20,210,50,148,113,0,7.0,4
9,20,260,30,123,98,-1,7.0,-11
9,20,240,40,131,107,0,6.0,-3
9,20,220,40,107,91,0,7.0,-5
9,20,290,30,103,94,0,7.0,-6
9,20,190,40,98,95,12,8.0,0
9,20,200,30,98,82,0,7.0,-6
9,20,200,60,126,114,6,8.0,-1
9,20,230,50,116,103,1,3.0,4
9,20,300,20,112,91,0,4.0,-8
9,20,220,20,103,90,0,3.0,1
9,20,40,30,123,111,0,7.0,-4
9,20,100,20,118,103,0,7.0,-11
9,20,190,10,112,99,0,6.0,2
9,20,150,30,130,119,7,8.0,-4
9,20,210,50,138,121,0,3.0,-5
9,20,170,20,136,106,0,5.0,-11
9,20,170,20,147,141,2,8.0,-1
9,20,190,50,158,129,-1,8.0,-6
9,20,40,20,142,85,0,3.0,-2
9,20,70,10,161,97,0,1.0,-8
9,20,60,20,147,104,0,3.0,-2
9,20,190,20,156,148,1,8.0,0
9,20,230,30,175,130,0,6.0,-23
9,20,190,30,165,122,0,5.0,-7
9,20,180,30,167,116,0,3.0,-15
9,20,990,10,182,145,0,6.0,-2
9,20,240,40,168,109,0,7.0,-11
9,20,350,20,152,129,0,8.0,-2
9,20,40,30,156,137,0,7.0,-1
9,20,60,40,168,119,0,1.0,-9
9,20,40,40,156,116,0,1.0,-15
9,20,330,30,158,118,0,7.0,-9
9,20,30,30,141,86,0,0.0,-10
9,20,990,10,136,109,0,3.0,-2
9,20,10,20,149,108,0,5.0,-13
9,20,80,20,140,96,0,7.0,-4
9,20,30,30,143,101,0,7.0,-1
9,20,360,30,145,99,0,7.0,-2
9,20,320,20,128,97,0,6.0,-6
9,20,300,20,102,89,0,7.0,-2
9,20,20,60,99,55,0,3.0,-8
9,20,30,30,93,36,0,1.0,-3
9,20,280,30,123,103,0,6.0,-3
9,20,240,20,119,100,0,7.0,-10
9,20,0,0,124,116,-1,4.0,-10
9,20,80,20,120,87,0,4.0,-8
9,20,110,30,112,84,0,2.0,-9
9,20,170,20,114,69,0,5.0,-5
9,20,280,20,129,101,5,6.0,-7
9,20,10,20,138,74,0,0.0,-8
9,20,50,20,147,77,0,0.0,-12
9,20,60,20,157,94,0,0.0,-8
9,20,210,30,192,120,0,7.0,-3
9,20,220,30,176,149,-1,8.0,-6
9,20,0,0,170,112,0,8.0,-5
9,20,80,20,138,91,0,0.0,-8
9,20,330,30,150,102,0,8.0,-8
9,20,330,60,127,114,-1,8.0,-6
9,20,280,20,133,83,0,0.0,-7
9,20,340,30,149,146,0,8.0,0
9,20,50,30,134,85,0,0.0,-12
9,20,70,20,156,100,0,0.0,-12
9,20,70,20,173,107,0,0.0,-10
9,20,210,10,162,100,0,0.0,-14
9,20,170,10,182,100,0,0.0,-30
9,20,190,30,179,105,0,0.0,14
9,20,170,20,204,98,0,0.0,-21
9,20,150,20,194,99,0,0.0,13
9,20,170,30,202,116,0,1.0,-15
9,20,220,100,210,120,0,3.0,-18
9,20,300,30,87,60,0,1.0,-5
9,20,80,20,94,36,0,0.0,-3
9,20,90,20,115,40,0,0.0,-12
9,20,250,20,146,87,0,8.0,-9
9,20,70,20,135,99,0,8.0,-3
9,20,250,60,124,95,0,7.0,-8
9,20,160,20,92,74,0,1.0,-4
9,20,90,40,120,67,0,0.0,-9
9,20,110,20,144,112,0,0.0,-2
9,20,110,10,183,128,0,0.0,-17
9,20,30,10,199,144,0,0.0,-15
9,20,30,20,223,179,0,0.0,-14
9,20,50,20,208,144,0,0.0,-13
9,20,40,40,207,142,0,0.0,-14
9,20,40,40,197,153,0,0.0,-7
9,20,40,30,162,126,0,0.0,-4
9,20,110,30,165,86,0,0.0,-7
9,20,190,30,221,165,0,6.0,-5
9,20,200,40,176,160,0,8.0,-7
9,20,210,40,148,103,0,8.0,1
9,20,200,60,130,116,5,8.0,-5
9,20,240,70,146,94,0,3.0,-8
9,20,210,10,95,88,0,0.0,3
9,20,140,20,111,68,0,0.0,-7
9,20,160,20,132,90,0,4.0,-4
9,20,180,40,184,117,-1,8.0,-7
9,20,190,30,106,78,0,1.0,7
9,20,230,110,150,109,-1,8.0,-1
9,20,240,60,129,74,0,7.0,-2
9,20,240,80,139,133,6,8.0,2
9,20,270,30,107,90,0,6.0,-1
9,20,270,30,109,100,-1,8.0,-1
9,20,210,40,102,90,1,8.0,6
9,20,230,30,139,116,0,8.0,-3
9,20,230,20,142,134,0,8.0,-12
9,20,230,60,149,116,0,8.0,-4
9,20,330,20,118,89,0,8.0,-7
9,20,180,20,136,118,0,7.0,-14
9,20,230,20,195,161,0,8.0,-3
9,20,20,30,205,128,0,0.0,-24
9,20,80,30,189,118,0,0.0,-4
9,20,110,40,186,128,0,0.0,9
9,20,140,30,200,111,0,4.0,-10
9,20,210,10,203,160,0,0.0,4
9,20,90,10,220,169,0,0.0,-20
9,20,110,20,218,153,0,1.0,-11
9,20,220,20,187,181,0,8.0,-1
9,20,260,20,181,167,0,8.0,2
9,20,20,40,175,157,0,8.0,-3
9,20,30,50,175,114,0,8.0,-15
9,20,100,20,143,103,0,0.0,-5
9,20,220,40,166,161,0,8.0,3
9,20,240,70,172,165,15,8.0,0
9,20,340,40,97,62,0,0.0,-5
9,20,360,20,102,65,0,0.0,-1
9,20,50,30,107,61,0,0.0,-8
9,20,30,10,123,62,0,0.0,-8
9,20,30,10,137,72,0,0.0,-11
9,20,80,20,137,77,0,0.0,-20
9,20,120,40,132,88,0,0.0,-10
9,20,180,20,150,95,0,6.0,-3
9,20,120,30,140,113,0,0.0,-11
9,20,240,20,160,129,-1,8.0,-20
9,20,200,30,145,104,0,8.0,-6
9,20,230,50,143,137,4,8.0,-1
9,20,220,50,136,85,0,8.0,-25
9,20,250,30,108,71,0,4.0,-7
9,20,210,80,130,101,-1,8.0,-3
9,20,220,20,189,151,0,8.0,-7
9,20,200,70,188,137,0,8.0,5
9,20,260,70,217,186,-1,8.0,-5
9,20,300,20,182,149,0,7.0,-15
9,20,160,20,174,159,0,6.0,3
9,20,70,10,195,173,0,0.0,-14
9,20,320,30,131,91,0,1.0,-9
9,20,40,30,116,81,0,0.0,-7
9,20,80,30,148,97,0,0.0,15
9,20,70,30,188,137,0,3.0,-12
9,20,130,20,187,155,0,0.0,-1
9,20,160,30,221,161,0,0.0,-14
9,20,110,30,210,165,0,5.0,-2
9,20,990,10,202,159,0,8.0,-7
9,20,70,40,208,148,-1,8.0,-9
9,20,220,10,196,167,0,4.0,-1
9,20,280,20,166,145,0,1.0,-3
9,20,250,20,168,146,0,8.0,-5
9,20,220,20,131,109,0,4.0,-8
9,20,150,20,157,108,0,0.0,-24
9,20,120,30,202,141,0,0.0,0
9,20,160,10,183,142,0,8.0,-7
9,20,160,30,204,155,0,1.0,-8
9,20,140,10,193,159,0,8.0,-11
9,20,210,50,160,137,0,8.0,-2
9,20,210,30,148,133,0,8.0,-2
9,20,160,10,129,112,0,4.0,10
9,20,180,20,160,124,0,8.0,-2
9,20,180,30,174,141,0,0.0,-5
9,20,170,30,159,122,0,0.0,-14
9,20,260,20,152,110,0,7.0,-6
9,20,230,50,168,125,0,8.0,-3
9,20,290,20,118,90,0,6.0,-5
9,20,340,20,107,66,0,0.0,-9
9,20,220,40,125,123,3,8.0,1
9,20,340,30,156,125,0,8.0,-8
9,20,320,20,150,134,0,7.0,-3
9,20,320,20,159,136,0,8.0,-4
9,20,280,20,124,101,0,1.0,-5
9,20,320,40,125,95,-1,8.0,2
9,20,310,20,130,109,0,8.0,-2
9,20,70,20,133,110,0,7.0,1
9,20,50,20,104,85,0,0.0,6
9,20,330,40,148,125,-1,8.0,-7
9,20,110,20,128,81,0,0.0,-1
9,20,190,50,169,127,0,0.0,-1
9,20,270,20,122,111,1,8.0,-5
9,20,280,20,84,54,0,0.0,-5
9,20,210,50,117,86,-1,8.0,-7
9,20,200,60,150,90,0,8.0,-6
9,20,190,30,134,90,0,0.0,1
9,20,140,10,145,117,0,0.0,10
9,20,190,20,171,140,0,8.0,-9
9,20,200,50,116,108,0,4.0,-6
9,20,220,40,120,80,0,6.0,-19
9,20,340,30,94,85,0,7.0,-2
9,20,10,50,117,106,12,8.0,-1
9,20,290,10,111,98,0,7.0,-14
9,20,250,30,125,121,5,8.0,-4
9,20,100,20,120,100,0,5.0,-4
9,20,170,20,151,121,0,5.0,-6
9,20,290,30,135,125,3,8.0,0
9,20,200,60,124,102,0,3.0,-3
9,20,190,50,148,100,0,8.0,1
9,20,180,60,185,141,-1,8.0,1
9,20,170,50,154,109,0,2.0,9
9,20,210,80,152,125,0,8.0,-2
9,20,150,10,143,110,0,8.0,-11
9,20,190,40,207,142,-1,8.0,2
9,20,160,20,173,146,0,3.0,0
9,20,180,30,202,165,0,8.0,-28
9,20,190,10,129,122,0,8.0,-10
9,20,30,40,113,88,0,4.0,-11
9,20,30,30,83,55,0,1.0,15
9,20,40,30,111,79,0,8.0,0
9,20,60,20,123,92,0,8.0,-5
9,20,80,20,99,70,0,1.0,-2
9,20,50,30,76,39,0,0.0,-3
9,20,30,30,87,51,0,0.0,-8
9,20,60,40,107,63,0,0.0,-10
9,20,360,30,128,100,0,8.0,-9
9,20,340,10,121,91,0,8.0,-3
9,20,330,10,120,116,25,8.0,-1
9,20,50,40,126,107,0,8.0,-4
9,20,60,50,106,73,0,0.0,-11
9,20,60,30,107,81,0,0.0,-6
9,20,130,30,105,78,0,0.0,1
9,20,280,10,107,77,0,0.0,7
9,20,240,30,98,64,0,8.0,-17
9,20,230,80,122,108,3,8.0,-2
9,20,230,40,157,147,0,1.0,-3
9,20,180,30,153,101,0,1.0,3
9,20,220,80,144,98,-1,8.0,-16
9,20,220,80,130,88,0,8.0,0
9,20,270,10,124,69,0,0.0,-25
9,20,160,20,130,99,0,1.0,0
9,20,190,30,176,112,0,0.0,-12
9,20,160,30,197,108,0,0.0,-17
9,20,30,40,165,143,-1,8.0,-8
9,20,30,50,157,102,0,7.0,-11
9,20,10,40,143,107,0,2.0,0
9,20,350,20,145,107,0,2.0,-4
9,20,340,30,126,105,0,1.0,-6
9,20,40,50,120,103,-1,8.0,1
9,20,30,40,146,129,0,7.0,2
9,20,20,70,168,136,0,8.0,-3
9,20,40,30,127,88,0,0.0,-17
9,20,80,30,186,138,0,8.0,-5
9,20,140,10,174,155,0,0.0,-3
9,20,360,30,167,134,0,0.0,-13
9,20,80,10,128,93,0,0.0,-1
9,20,220,30,166,105,0,0.0,-22
9,20,220,30,157,149,-1,8.0,-1
9,20,360,30,132,94,0,0.0,-11
9,20,990,10,112,83,0,0.0,-13
9,20,50,20,122,85,0,0.0,-7
9,20,320,10,137,96,0,0.0,-24
9,20,300,20,152,119,0,8.0,-2
9,20,260,20,145,123,0,8.0,1
9,20,270,10,124,107,0,6.0,12
9,20,70,30,128,101,0,0.0,-9
9,20,50,30,139,124,0,8.0,-12
9,20,360,10,133,110,0,0.0,-11
9,20,50,30,121,89,0,0.0,-7
9,20,70,20,136,82,0,0.0,-14
9,20,110,60,160,67,0,8.0,-5
9,20,80,40,136,124,-1,8.0,-3
9,20,160,30,148,118,0,1.0,-2
9,20,200,30,140,134,0,8.0,-3
9,20,200,30,160,125,0,8.0,-6
9,20,190,20,169,127,0,2.0,-3
9,20,310,30,131,122,0,1.0,-9
9,20,200,40,136,101,0,4.0,0
9,20,220,90,182,132,0,8.0,-11
9,20,230,70,136,71,0,8.0,-2
9,20,230,50,123,99,0,8.0,-7
9,20,260,20,96,71,0,1.0,-8
9,20,220,20,91,63,0,0.0,-11
9,20,210,60,128,97,0,8.0,1
9,20,220,30,145,93,0,5.0,-7
9,20,80,20,145,117,0,0.0,-13
9,20,180,20,173,122,0,0.0,-13
9,20,170,60,154,133,6,8.0,3
9,20,240,20,134,125,0,8.0,-3
9,20,250,30,90,74,0,8.0,-5
9,20,180,30,106,78,0,7.0,-13
9,20,240,30,101,97,6,8.0,0
9,20,220,10,121,117,0,8.0,-2
9,20,100,30,101,85,0,2.0,11
9,20,300,10,120,114,0,8.0,-9
9,20,60,50,150,98,0,0.0,-13
9,20,170,20,199,152,0,1.0,-8
9,20,100,30,229,166,0,8.0,6
9,20,190,30,183,159,0,8.0,-3
9,20,220,60,147,89,0,1.0,-5
9,20,210,100,154,137,12,8.0,-1
9,20,230,70,145,90,0,8.0,-1
9,20,230,60,144,131,-1,8.0,-4
9,20,230,20,182,171,0,5.0,-9
9,20,170,40,248,190,0,8.0,1
9,20,240,50,146,130,2,8.0,2
9,20,230,80,186,154,0,2.0,-3
9,20,240,50,150,93,0,1.0,-2
9,20,230,50,141,97,0,8.0,-1
9,20,70,20,117,85,0,0.0,8
9,20,200,60,175,132,0,8.0,-2
9,20,190,40,150,99,0,7.0,-2
9,20,180,30,114,98,1,8.0,-2
9,20,190,30,123,98,0,2.0,-11
9,20,200,30,140,111,0,8.0,1
9,20,220,50,162,112,0,8.0,-1
9,20,290,20,142,113,0,8.0,-8
9,20,100,10,119,89,0,8.0,-7
9,20,70,10,135,106,0,0.0,-8
9,20,170,20,166,126,0,0.0,-3
9,20,230,20,177,136,-1,8.0,1
9,20,80,30,165,141,0,0.0,-4
9,20,110,30,192,147,0,0.0,-9
9,20,130,40,188,134,0,0.0,-10
9,20,80,10,166,122,0,0.0,-13
9,20,160,20,124,77,0,0.0,-9
9,20,210,10,152,121,0,6.0,1
9,20,0,0,149,134,0,0.0,-9
9,20,350,20,192,126,0,0.0,-16
9,20,350,30,138,102,0,1.0,-7
9,20,210,20,123,82,0,0.0,-12
9,20,230,10,170,100,0,0.0,-10
9,20,90,10,177,110,0,0.0,-4
9,20,180,20,203,101,0,0.0,-8
9,20,190,30,211,139,0,6.0,-12
9,20,300,10,125,101,0,1.0,-14
9,20,190,20,114,66,0,8.0,-2
9,20,210,20,118,105,0,8.0,-9
9,20,240,20,132,116,-1,8.0,-3
9,20,170,20,122,94,0,0.0,-12
9,20,180,20,160,121,0,8.0,-6
9,20,190,20,132,116,0,0.0,-12
9,20,270,20,112,63,0,1.0,3
9,20,260,20,96,57,0,5.0,-19
9,20,190,10,106,46,0,0.0,-20
9,20,0,0,118,69,0,8.0,-13
9,20,10,30,102,53,0,8.0,-15
9,20,70,60,138,81,0,8.0,-3
9,20,200,100,153,91,0,8.0,-1
9,20,170,60,134,93,0,8.0,0
9,20,190,40,120,91,0,8.0,0
9,20,250,30,121,110,-1,8.0,-6
9,20,190,40,122,98,0,8.0,-7
9,20,260,10,89,48,0,0.0,-16
9,20,190,20,89,50,0,0.0,-1
9,20,270,10,138,88,0,7.0,1
9,20,260,10,173,130,0,0.0,-8
9,20,70,30,181,145,0,0.0,-7
9,20,70,30,214,150,0,0.0,-9
9,20,180,30,252,140,0,0.0,-12
9,20,290,10,195,165,0,0.0,-10
9,20,70,10,146,132,0,1.0,-7
