MM,HH,DD,FF,T,TD,RH,N,TC
10,21,20,15,137,125,0,8.0,-4
10,21,220,46,139,124,0,8.0,6
10,21,40,21,60,52,1,5.0,0
10,21,260,36,47,36,0,2.0,-1
10,21,990,10,60,41,0,0.0,-17
10,21,130,15,65,42,0,2.0,-3
10,21,140,21,45,24,0,2.0,-6
10,21,140,15,78,51,0,7.0,-12
10,21,130,15,69,29,0,3.0,-6
10,21,90,36,93,57,0,4.0,1
10,21,170,15,86,71,0,2.0,3
10,21,60,21,91,80,0,0.0,-9
10,21,70,31,90,73,0,0.0,-2
10,21,190,26,99,69,0,0.0,-4
10,21,60,10,124,121,0,0.0,-9
10,21,40,62,82,33,0,7.0,-3
10,21,60,31,20,-9,0,2.0,-1
10,21,80,57,54,-4,0,2.0,-6
10,21,110,21,71,35,0,5.0,2
10,21,110,26,84,55,0,4.0,4
10,21,180,41,107,86,0,2.0,-3
10,21,200,82,156,133,0,6.0,-5
10,21,230,82,110,90,0,7.0,-7
10,21,200,36,85,76,0,3.0,13
10,21,210,67,92,64,0,6.0,-5
10,21,210,82,83,52,0,3.0,-6
10,21,220,51,81,61,0,7.0,-9
10,21,220,51,72,57,0,6.0,-12
10,21,200,72,100,89,3,8.0,3
10,21,210,103,140,134,17,8.0,3
10,21,230,93,131,99,0,7.0,-4
10,21,240,62,138,127,0,0.0,-6
10,21,150,21,121,109,0,6.0,-6
10,21,190,46,172,149,0,7.0,3
10,21,160,41,185,162,-1,7.0,-21
10,21,190,26,100,91,0,1.0,2
10,21,180,41,129,103,0,6.0,9
10,21,200,36,164,135,0,7.0,0
10,21,990,15,160,129,0,4.0,-16
10,21,180,21,165,146,0,1.0,5
10,21,360,21,173,154,0,3.0,-16
10,21,990,10,149,149,0,8.0,2
10,21,170,15,140,140,0,1.0,-12
10,21,120,26,129,118,0,2.0,-4
10,21,170,21,155,135,-1,7.0,3
10,21,230,26,160,153,0,7.0,0
10,21,140,26,128,122,0,5.0,-8
10,21,200,57,146,130,0,7.0,1
10,21,170,10,123,117,0,7.0,1
10,21,210,62,103,82,0,7.0,1
10,21,20,51,102,81,2,8.0,-2
10,21,80,21,58,37,0,1.0,-16
10,21,150,26,45,35,0,1.0,4
10,21,180,51,139,99,0,3.0,2
10,21,170,67,156,78,0,0.0,0
10,21,180,31,95,67,0,0.0,-7
10,21,190,41,163,130,0,7.0,3
10,21,360,31,128,110,0,7.0,-4
10,21,50,41,112,112,0,8.0,-1
10,21,10,21,87,77,0,5.0,-7
10,21,110,10,61,59,0,2.0,-10
10,21,210,46,64,64,0,8.0,-5
10,21,240,30,102,101,22,8.0,-7
10,21,220,20,110,83,0,5.0,-15
10,21,200,80,123,93,0,6.0,2
10,21,200,50,91,76,0,2.0,-2
10,21,220,10,77,75,0,5.0,-3
10,21,0,0,63,52,0,1.0,-9
10,21,60,20,88,69,0,0.0,0
10,21,210,10,76,64,0,5.0,-2
10,21,210,10,121,110,0,7.0,-3
10,21,60,20,107,106,0,8.0,-1
10,21,200,30,110,93,0,4.0,-1
10,21,170,30,94,86,0,2.0,6
10,21,130,50,139,94,0,3.0,-6
10,21,990,10,127,112,0,2.0,6
10,21,240,20,130,115,0,7.0,-6
10,21,190,20,75,59,0,3.0,-9
10,21,200,30,73,63,0,2.0,-1
10,21,200,50,100,87,-1,8.0,1
10,21,210,40,100,76,0,6.0,5
10,21,210,50,117,108,5,8.0,-3
10,21,250,30,95,86,0,3.0,-3
10,21,100,30,90,78,0,3.0,-6
10,21,100,30,78,51,0,3.0,-5
10,21,100,20,80,47,0,5.0,-9
10,21,200,30,120,111,0,3.0,-1
10,21,200,40,94,68,0,7.0,-6
10,21,220,80,130,120,12,8.0,0
10,21,210,100,142,105,0,5.0,0
10,21,260,60,79,57,0,6.0,0
10,21,220,60,79,55,0,7.0,0
10,21,200,90,89,82,10,8.0,4
10,21,250,40,185,159,0,7.0,-7
10,21,290,20,119,79,0,7.0,-13
10,21,190,30,122,89,0,7.0,-1
10,21,200,40,114,90,0,4.0,-5
10,21,150,10,98,83,0,3.0,-11
10,21,190,40,187,143,0,6.0,5
10,21,210,50,124,97,0,6.0,-4
10,21,210,110,167,148,0,8.0,4
10,21,240,90,169,143,-1,8.0,3
10,21,240,80,125,87,0,3.0,1
10,21,90,20,97,97,10,8.0,0
10,21,270,30,89,71,0,7.0,-3
10,21,260,40,70,59,-1,6.0,-3
10,21,250,30,74,73,6,8.0,-4
10,21,90,40,79,68,0,8.0,-2
10,21,180,30,94,78,0,7.0,0
10,21,140,30,101,88,0,6.0,-6
10,21,170,30,122,110,0,1.0,4
10,21,180,30,121,107,0,1.0,-2
10,21,50,50,60,29,0,2.0,-1
10,21,60,40,32,-11,0,2.0,1
10,21,50,30,27,15,0,0.0,-8
10,21,320,20,81,57,0,7.0,-4
10,21,990,10,59,33,0,7.0,-2
10,21,250,40,78,48,0,8.0,-2
10,21,330,10,85,64,-1,8.0,0
10,21,80,60,15,-62,0,0.0,-15
10,21,70,30,-7,-39,0,0.0,-3
10,21,40,20,15,-43,0,5.0,-15
10,21,40,30,35,7,0,0.0,2
10,21,40,30,32,15,0,0.0,-13
10,21,60,30,118,116,0,6.0,-3
10,21,40,50,43,43,-1,8.0,1
10,21,990,10,55,48,0,8.0,0
10,21,70,20,75,73,0,8.0,-1
10,21,60,30,92,90,0,7.0,6
10,21,40,50,59,57,9,8.0,-2
10,21,280,20,72,71,0,8.0,0
10,21,90,20,89,84,0,7.0,-7
10,21,220,80,98,78,0,8.0,-3
10,21,230,50,111,97,0,8.0,-2
10,21,230,40,118,117,0,7.0,-4
10,21,260,40,92,86,7,7.0,-2
10,21,210,80,112,93,0,8.0,-2
10,21,0,0,117,115,13,8.0,-6
10,21,210,20,74,65,0,1.0,1
10,21,210,70,151,129,0,8.0,2
10,21,220,90,105,73,0,1.0,0
10,21,0,0,42,12,0,0.0,-18
10,21,220,30,57,48,0,2.0,-6
10,21,180,30,77,66,0,2.0,7
10,21,210,80,125,103,0,8.0,1
10,21,200,70,140,109,0,4.0,8
10,21,210,40,127,119,-1,6.0,3
10,21,200,100,131,121,6,8.0,0
10,21,240,60,78,49,5,5.0,-6
10,21,230,40,62,47,0,4.0,-6
10,21,230,130,126,109,-1,8.0,-2
10,21,250,100,121,65,0,8.0,-4
10,21,260,50,74,49,3,7.0,0
10,21,230,50,50,29,0,2.0,-2
10,21,180,50,91,85,20,8.0,6
10,21,210,80,143,108,0,3.0,-1
10,21,180,30,94,90,11,8.0,3
10,21,210,60,92,73,0,1.0,-8
10,21,260,30,87,83,0,8.0,-1
10,21,270,30,84,64,0,1.0,-7
10,21,240,20,102,80,0,7.0,-3
10,21,210,60,112,64,0,8.0,2
10,21,230,50,137,129,0,7.0,-4
10,21,250,40,143,142,-1,8.0,2
10,21,230,60,146,137,0,7.0,1
10,21,310,30,113,97,0,7.0,-5
10,21,40,20,96,74,0,2.0,-8
10,21,120,10,72,54,0,2.0,-3
10,21,990,10,111,99,0,7.0,2
10,21,70,20,80,63,0,0.0,-3
10,21,80,30,63,41,0,1.0,-8
10,21,80,60,56,19,0,1.0,-7
10,21,60,40,42,14,0,0.0,-7
10,21,60,50,46,-5,0,2.0,-10
10,21,80,60,69,6,0,5.0,-3
10,21,150,30,74,55,0,1.0,1
10,21,160,40,128,105,0,5.0,8
10,21,180,50,125,93,0,1.0,-10
10,21,180,80,114,85,0,1.0,-3
10,21,200,50,131,101,0,3.0,3
10,21,230,40,125,107,0,7.0,-2
10,21,190,30,76,69,0,1.0,6
10,21,190,20,79,78,0,0.0,-7
10,21,80,40,108,82,0,5.0,-3
10,21,210,80,173,129,-1,7.0,-20
10,21,190,40,104,76,0,0.0,-2
10,21,190,30,120,107,0,1.0,2
10,21,220,50,121,108,0,7.0,-2
10,21,160,20,99,83,0,3.0,2
10,21,200,20,127,112,0,7.0,0
10,21,220,40,100,86,0,6.0,-1
10,21,190,20,64,55,-1,5.0,7
10,21,160,30,57,38,0,2.0,3
10,21,220,40,109,101,7,7.0,-1
10,21,160,50,95,71,3,8.0,4
10,21,170,60,82,49,0,6.0,1
10,21,160,40,92,50,0,1.0,8
10,21,170,40,119,78,0,7.0,0
10,21,180,30,76,63,0,1.0,1
10,21,60,30,107,90,0,8.0,-12
10,21,350,20,111,110,0,9.0,1
10,21,210,70,104,92,5,7.0,0
10,21,160,20,60,44,0,1.0,-7
10,21,170,50,119,86,-1,8.0,-5
10,21,120,20,82,72,0,5.0,0
10,21,70,20,104,93,0,5.0,-1
10,21,180,30,133,112,0,6.0,-1
10,21,170,30,132,107,0,1.0,-6
10,21,210,70,148,131,5,8.0,-3
10,21,220,70,117,82,0,8.0,-4
10,21,240,70,117,95,1,7.0,-8
10,21,230,70,96,62,0,6.0,0
10,21,210,80,104,96,7,8.0,4
10,21,190,80,131,88,0,7.0,3
10,21,210,110,113,63,0,7.0,6
10,21,210,80,75,45,0,7.0,1
10,21,200,50,78,58,0,1.0,-3
10,21,220,60,161,140,0,7.0,4
10,21,240,50,154,144,5,2.0,-6
10,21,200,30,136,118,0,7.0,1
10,21,180,30,114,96,0,5.0,-3
10,21,180,30,132,112,0,6.0,-3
10,21,240,50,154,147,33,7.0,-6
10,21,170,60,158,118,0,7.0,8
10,21,190,80,134,96,0,1.0,-1
10,21,200,50,128,105,0,7.0,-2
10,21,230,60,131,108,0,3.0,0
10,21,200,30,131,112,0,2.0,0
10,21,170,30,147,103,0,4.0,9
10,21,160,20,167,136,0,1.0,-1
10,21,190,50,155,137,0,0.0,-5
10,21,190,40,164,140,0,3.0,-1
10,21,80,30,111,88,0,4.0,1
10,21,90,30,117,108,0,1.0,-3
10,21,990,10,157,153,17,8.0,-2
10,21,80,30,142,120,0,4.0,-8
10,21,110,30,154,123,0,7.0,-6
10,21,200,50,143,118,0,7.0,0
10,21,170,30,100,88,0,2.0,11
10,21,200,40,123,117,0,7.0,3
10,21,200,50,121,109,0,6.0,1
10,21,200,40,129,120,0,5.0,-6
10,21,190,70,127,102,0,4.0,0
10,21,210,30,124,107,0,7.0,-1
10,21,210,20,87,85,0,1.0,-8
10,21,230,80,127,104,0,8.0,2
10,21,210,70,154,90,0,1.0,12
10,21,320,30,76,56,1,7.0,-2
10,21,130,20,126,103,0,6.0,-4
10,21,190,30,153,125,0,8.0,5
10,21,330,20,136,129,9,8.0,1
10,21,270,20,115,94,0,6.0,-4
10,21,270,30,129,125,7,8.0,0
10,21,60,20,71,51,0,6.0,1
10,21,240,20,97,88,-1,8.0,1
10,21,110,40,62,23,0,3.0,-11
10,21,70,50,101,54,0,2.0,-7
10,21,70,50,77,42,0,4.0,-9
10,21,100,50,91,38,0,8.0,-4
10,21,70,20,80,71,0,8.0,-1
10,21,150,20,100,79,-1,8.0,3
10,21,240,60,105,97,0,8.0,1
10,21,200,60,136,119,0,4.0,4
10,21,220,50,109,98,0,8.0,-2
10,21,230,30,75,58,0,3.0,-15
10,21,250,20,64,60,16,8.0,0
10,21,200,30,21,3,0,2.0,11
10,21,90,50,74,29,0,8.0,-2
10,21,200,40,129,119,0,6.0,-7
10,21,180,80,140,114,-1,8.0,-1
10,21,220,70,70,32,0,1.0,1
10,21,160,50,102,64,0,8.0,-5
10,21,230,100,127,94,0,7.0,0
10,21,210,60,103,65,0,7.0,0
10,21,270,100,104,46,-1,6.0,0
10,21,200,20,49,28,0,2.0,3
10,21,220,60,112,47,0,8.0,0
10,21,30,20,99,96,1,8.0,-3
10,21,100,20,61,58,0,2.0,-2
10,21,90,10,121,120,1,8.0,1
10,21,80,40,144,133,0,5.0,-4
10,21,270,20,137,137,5,8.0,1
10,21,230,20,90,56,0,7.0,-1
10,21,230,50,74,56,0,7.0,-3
10,21,220,70,102,78,0,6.0,2
10,21,240,60,74,59,-1,7.0,3
10,21,330,60,116,113,38,8.0,0
10,21,230,60,136,107,0,8.0,-8
10,21,230,60,145,133,0,8.0,-3
10,21,310,10,108,61,0,8.0,-7
10,21,70,30,81,55,0,5.0,-2
10,21,80,30,84,41,0,3.0,0
10,21,90,80,68,15,0,0.0,-10
10,21,70,40,65,31,0,0.0,-4
10,21,90,50,59,21,0,0.0,-7
10,21,70,50,58,19,0,2.0,-15
10,21,60,30,37,0,0,2.0,-6
10,21,30,30,47,20,0,7.0,-2
10,21,20,50,52,31,0,3.0,-2
10,21,140,20,41,31,0,8.0,-5
10,21,70,30,33,15,0,0.0,-5
10,21,40,40,-2,-21,0,0.0,-4
10,21,200,20,26,19,0,8.0,3
10,21,230,70,65,35,0,8.0,-4
10,21,260,20,54,45,-1,8.0,-2
10,21,100,20,15,5,0,0.0,-7
10,21,190,30,23,-8,0,0.0,1
10,21,190,50,50,36,2,8.0,4
10,21,130,50,50,28,0,2.0,-12
10,21,210,30,76,75,-1,8.0,2
10,21,180,30,160,131,0,8.0,-9
10,21,200,40,104,85,0,0.0,6
10,21,170,30,141,100,0,8.0,-5
10,21,120,20,151,124,0,8.0,-1
10,21,230,50,119,111,18,8.0,-3
10,21,210,40,108,81,0,2.0,-6
10,21,180,30,94,78,0,8.0,4
10,21,20,30,88,70,0,2.0,4
10,21,70,30,89,59,0,8.0,-8
10,21,60,40,71,38,0,8.0,-5
10,21,90,60,88,23,0,1.0,-2
10,21,110,30,75,55,0,1.0,1
10,21,150,40,114,91,0,1.0,4
10,21,180,50,107,76,0,7.0,-3
10,21,210,50,81,66,0,8.0,-5
10,21,200,40,77,62,0,8.0,0
10,21,220,70,82,67,0,8.0,4
10,21,200,20,72,57,0,3.0,12
10,21,130,20,85,73,0,0.0,-7
10,21,190,50,149,135,5,8.0,7
10,21,190,60,111,61,0,7.0,1
10,21,200,70,131,95,0,6.0,0
10,21,200,60,172,128,0,7.0,4
10,21,200,40,157,128,1,8.0,2
10,21,230,60,126,83,0,8.0,-8
10,21,170,10,61,44,0,0.0,-5
10,21,100,40,100,72,0,8.0,-2
10,21,100,30,112,97,0,7.0,4
10,21,0,0,78,74,0,4.0,-11
10,21,160,10,85,82,0,1.0,-13
10,21,30,40,82,71,0,3.0,-2
10,21,210,30,98,78,0,7.0,-9
10,21,350,30,102,87,0,0.0,-6
10,21,30,40,105,89,0,0.0,-9
10,21,40,40,115,106,0,0.0,0
10,21,50,30,122,115,0,0.0,1
10,21,60,20,134,129,0,2.0,-5
10,21,210,40,125,123,0,6.0,-10
10,21,180,40,138,118,0,4.0,-3
10,21,160,20,128,121,0,0.0,15
10,21,120,20,135,83,0,0.0,-6
10,21,140,40,149,108,0,0.0,1
10,21,70,20,124,83,0,0.0,-10
10,21,170,20,115,105,0,0.0,1
10,21,100,20,137,110,0,0.0,-15
10,21,80,30,109,74,0,0.0,-6
10,21,70,30,93,47,0,0.0,11
10,21,80,50,76,32,0,0.0,10
10,21,120,30,85,17,0,0.0,-6
10,21,170,50,124,104,0,8.0,2
10,21,160,20,90,77,0,7.0,8
10,21,230,60,130,113,1,7.0,-4
10,21,180,10,128,125,4,8.0,6
10,21,220,60,121,107,2,8.0,-1
10,21,200,90,142,122,0,7.0,2
10,21,220,70,131,91,0,1.0,4
10,21,210,40,137,128,0,1.0,-3
10,21,150,40,165,107,0,0.0,4
10,21,120,20,171,116,0,8.0,-40
10,21,190,50,176,118,-1,8.0,-6
10,21,180,40,159,92,0,0.0,7
10,21,240,60,173,132,0,8.0,-12
10,21,200,70,159,119,0,8.0,2
10,21,210,70,144,107,0,8.0,-5
10,21,230,40,123,97,0,8.0,-2
10,21,200,40,96,89,0,0.0,0
10,21,220,90,139,107,-1,8.0,-9
10,21,250,50,136,129,86,8.0,4
10,21,190,30,96,74,0,0.0,-12
10,21,140,10,89,77,0,0.0,8
10,21,210,40,155,142,2,8.0,-9
10,21,110,20,146,129,0,0.0,-6
10,21,170,30,158,130,0,8.0,6
10,21,330,20,148,135,0,8.0,-6
10,21,60,30,141,136,0,8.0,-6
10,21,60,40,108,86,0,0.0,-12
10,21,70,30,94,78,0,0.0,-3
10,21,90,40,102,69,0,3.0,-9
10,21,180,30,129,84,0,4.0,4
10,21,170,20,152,110,0,8.0,-2
10,21,160,30,150,120,0,8.0,1
10,21,200,60,135,122,0,4.0,1
10,21,200,50,150,126,0,8.0,3
10,21,180,50,158,134,8,8.0,1
10,21,220,70,158,141,54,8.0,-1
10,21,230,50,117,103,0,6.0,-6
10,21,140,40,161,89,0,8.0,2
10,21,230,70,183,143,0,8.0,-3
10,21,220,30,128,97,0,8.0,0
10,21,230,60,162,123,0,8.0,-1
10,21,310,20,101,85,0,0.0,-5
10,21,200,40,99,78,0,2.0,-3
10,21,290,50,103,88,5,8.0,-6
10,21,40,40,130,128,1,8.0,-1
10,21,60,30,136,132,0,8.0,-1
10,21,240,10,162,161,0,8.0,0
10,21,290,10,130,124,0,4.0,-13
10,21,80,20,94,86,0,0.0,4
10,21,80,30,100,91,0,0.0,-7
10,21,110,10,94,83,0,0.0,-10
10,21,70,10,93,85,0,1.0,6
10,21,160,20,116,96,-1,8.0,-4
10,21,30,10,107,94,0,0.0,-9
10,21,270,20,104,101,0,8.0,-4
10,21,10,40,126,111,0,8.0,-7
10,21,130,30,106,71,0,0.0,-8
10,21,160,30,112,49,0,0.0,1
10,21,250,30,138,121,0,8.0,-2
10,21,190,60,145,116,0,0.0,-2
10,21,270,20,94,77,0,2.0,-5
10,21,320,10,75,53,0,8.0,-4
10,21,360,20,70,51,0,6.0,-2
10,21,70,20,53,28,0,8.0,2
10,21,50,30,77,73,0,8.0,-1
10,21,50,30,23,9,0,0.0,3
10,21,50,50,26,4,0,0.0,-5
10,21,50,50,67,48,0,8.0,-1
10,21,50,30,82,67,0,8.0,1
10,21,0,0,76,49,0,8.0,-2
10,21,220,30,79,58,0,8.0,-1
10,21,190,60,86,53,-1,8.0,-4
10,21,270,20,94,92,20,8.0,-3
10,21,290,20,65,53,0,0.0,-7
10,21,200,30,64,53,0,0.0,0
10,21,240,40,89,74,3,8.0,5
10,21,210,40,62,43,0,5.0,8
10,21,290,20,64,57,-1,6.0,3
10,21,200,100,93,43,0,8.0,-1
10,21,200,90,118,111,18,8.0,12
10,21,190,30,132,126,1,8.0,1
10,21,170,40,161,136,-1,8.0,1
10,21,330,20,111,99,0,8.0,-2
10,21,170,20,76,69,0,0.0,-6
10,21,200,30,115,101,0,0.0,-12
10,21,240,10,115,112,0,1.0,-3
10,21,180,40,137,127,0,0.0,-2
10,21,260,60,172,145,-1,8.0,-18
10,21,180,30,126,105,0,8.0,0
10,21,230,80,144,127,-1,8.0,-3
10,21,220,40,64,52,0,0.0,5
10,21,200,20,51,39,0,0.0,1
10,21,200,40,73,54,0,0.0,-4
10,21,190,40,81,60,0,0.0,-10
10,21,210,70,156,118,0,1.0,3
10,21,250,10,80,61,0,8.0,-13
10,21,190,40,65,46,0,2.0,-4
10,21,190,50,70,43,0,0.0,2
10,21,210,40,92,86,3,8.0,1
10,21,210,50,82,73,0,0.0,4
10,21,210,70,122,114,4,8.0,-4
10,21,240,20,64,47,0,8.0,-7
10,21,180,20,24,15,0,0.0,-6
10,21,100,30,41,21,0,8.0,-1
10,21,60,40,35,26,0,5.0,1
10,21,40,30,52,48,0,8.0,0
10,21,260,10,87,64,0,7.0,12
10,21,210,30,81,54,0,0.0,-11
10,21,230,80,133,86,0,8.0,-1
10,21,200,20,95,77,0,8.0,-6
10,21,350,20,135,131,36,8.0,0
10,21,200,50,181,167,0,8.0,-2
10,21,10,10,158,144,5,8.0,-1
10,21,20,20,100,80,0,1.0,-13
10,21,130,30,124,85,0,8.0,-2
10,21,240,30,122,103,0,8.0,-9
10,21,330,40,104,90,11,8.0,0
10,21,310,30,92,73,0,8.0,-3
10,21,30,30,55,29,0,2.0,-3
10,21,350,30,35,-1,0,0.0,-5
10,21,210,10,29,15,0,1.0,-7
10,21,320,40,74,39,0,2.0,7
10,21,350,30,55,31,0,0.0,-7
10,21,200,40,64,44,0,8.0,2
10,21,100,30,56,7,0,8.0,-3
10,21,90,30,68,37,0,8.0,7
10,21,70,40,102,43,-1,7.0,-8
10,21,30,10,82,77,0,1.0,-15
10,21,190,30,82,72,0,0.0,3
10,21,200,70,136,127,1,8.0,0
10,21,210,50,105,83,0,0.0,-7
10,21,230,30,120,93,0,8.0,-3
10,21,170,10,88,56,0,0.0,-3
10,21,220,20,78,68,0,0.0,8
10,21,80,30,113,106,0,8.0,-1
10,21,110,30,79,55,0,0.0,1
10,21,200,40,107,77,0,6.0,6
10,21,170,60,127,105,5,8.0,-5
10,21,190,50,171,145,0,6.0,4
10,21,150,40,190,120,0,8.0,-2
10,21,190,40,172,135,0,8.0,7
10,21,180,40,152,128,0,4.0,-1
10,21,260,20,156,135,0,8.0,-6
10,21,80,50,147,128,0,1.0,-9
10,21,100,30,132,114,0,0.0,-13
10,21,100,40,132,63,0,0.0,-15
10,21,50,40,101,60,0,0.0,-8
10,21,30,30,72,40,0,0.0,-9
10,21,30,40,45,41,0,7.0,-10
10,21,10,10,45,40,0,0.0,-7
10,21,320,20,93,81,0,8.0,-1
10,21,270,10,91,89,8,8.0,-3
10,21,20,80,63,29,0,8.0,-4
10,21,50,20,64,48,0,8.0,0
10,21,210,80,82,51,0,8.0,0
10,21,240,30,70,59,5,8.0,-1
10,21,250,20,37,28,0,8.0,2
10,21,200,50,31,4,0,3.0,1
10,21,200,70,57,13,0,8.0,2
10,21,230,90,84,67,0,8.0,-2
10,21,280,20,38,33,0,0.0,-6
10,21,220,20,25,19,0,0.0,-11
10,21,200,60,80,7,-1,8.0,-7
10,21,210,80,81,48,1,8.0,2
10,21,190,50,78,60,0,0.0,-3
10,21,190,60,144,57,0,8.0,0
10,21,150,20,83,70,0,0.0,-7
10,21,160,10,95,91,0,8.0,-5
10,21,40,10,159,130,0,0.0,-5
10,21,170,20,137,119,0,0.0,-6
10,21,190,50,181,122,0,0.0,-13
10,21,230,50,168,132,0,8.0,-2
10,21,220,80,168,121,0,8.0,-6
10,21,220,70,89,45,0,0.0,2
10,21,260,30,92,78,-1,8.0,-2
10,21,280,20,87,77,4,7.0,-2
10,21,220,60,137,132,7,8.0,7
10,21,230,80,156,124,0,8.0,-1
10,21,230,70,147,125,0,8.0,-2
10,21,60,40,112,108,4,8.0,0
10,21,80,30,71,39,0,0.0,-3
10,21,80,30,63,20,0,0.0,-5
10,21,110,40,59,1,0,0.0,-9
10,21,180,20,66,42,0,1.0,-4
10,21,200,70,126,90,0,8.0,-12
10,21,220,60,86,62,0,8.0,0
10,21,230,20,29,19,0,0.0,-6
10,21,200,20,19,1,0,0.0,3
10,21,150,20,35,1,0,0.0,6
10,21,140,30,49,13,0,0.0,-16
10,21,100,30,55,26,0,0.0,-6
10,21,100,20,96,32,0,1.0,11
10,21,190,40,104,68,0,8.0,-3
10,21,140,30,69,41,0,0.0,5
10,21,160,40,117,64,0,0.0,-6
10,21,170,20,134,105,0,8.0,0
10,21,210,40,136,109,-1,8.0,2
10,21,190,30,110,86,0,0.0,-12
10,21,120,20,104,92,0,0.0,-9
10,21,200,70,130,77,0,8.0,2
10,21,200,60,124,109,0,6.0,1
10,21,210,50,120,116,3,8.0,4
10,21,200,50,90,67,0,2.0,3
10,21,240,30,141,138,2,8.0,2
10,21,0,0,80,77,0,8.0,-1
10,21,170,10,66,54,0,2.0,-13
10,21,0,0,103,99,-1,8.0,-3
10,21,100,10,60,43,0,0.0,-15
10,21,100,20,63,34,0,0.0,-6
10,21,150,30,127,104,-1,8.0,-3
10,21,220,70,87,60,0,0.0,-3
10,21,220,60,74,60,0,8.0,-7
10,21,210,10,51,45,0,3.0,3
10,21,200,60,97,65,0,8.0,-4
10,21,190,50,89,78,0,0.0,-4
10,21,180,50,148,128,3,8.0,-7
10,21,150,30,166,112,0,8.0,12
10,21,190,40,182,118,0,8.0,-2
10,21,40,30,139,135,0,0.0,-10
10,21,130,20,137,129,0,0.0,0
10,21,70,20,132,108,0,0.0,-2
